ID;X;Y;TIME;DESIRE;ACTIVITY;COMMENTS
1410;95;0;19:00;WANDER;Repos;Medina Dodel
1411;-14.43227395242622;16.485438610009265;00:00;REST;Dormir;chambre
1411;-14.43220354443623;16.485587139974264;07:00;STILL;priére;maison 15
1411;-14.432601181852341;16.48533444603192;07:30;WANDER;aller au travail;boutique
1411;-14.43220354443623;16.485587139974264;23:00;REST;repos;maison 15
1501;-14.432175271163144;16.485429701470224;09:00;WANDER;tache ménagére;salle de bain+ véranda
1501;-14.432076029432572;16.485513289779277;10:00;WANDER;aider aux taches ménagéres;cour/cuisine
1501;-14.43219538773015;16.48541298380409;12:00;STILL;réviser;chambre (351)
1501;-14.432216845401628;16.48559173415955;14:00;FEED;déjeuner;Cour
1501;-14.432216845401628;16.48559173415955;15:00;STILL;palabrer;cour
1501;-14.432216845401628;16.48559173415955;17:00;REST;repos;cour (350)
1501;-14.432216845401628;16.48559173415955;18:00;WANDER;préparer diner;cour
1501;-14.432216845401628;16.48559173415955;21:00;STILL;palabrer;cour
1501;-14.43219538773015;16.48541298380409;23:00;REST;dormir;chambre
1502;-14.432035796300463;16.485672750453368;00:00;REST;dormir;chambre
1502;-14.432216845401628;16.48559173415955;09:00;WANDER;priére + tache ménagére;cour
1502;-14.432092122686182;16.485670178508055;10:00;FEED;petit dej;veranda (353)
1502;-14.43205323065881;16.48549400017269;10:30;WANDER;préparatif du dejeuner;cuisine
1502;-14.432216845401628;16.48559173415955;11:00;WANDER;preparer le déjeuner;cour 
1502;-14.432216845401628;16.48559173415955;14:00;FEED;déjeuner;cour
1502;-14.432035796300463;16.485672750453368;15:00;REST;Dormir;chambre
1502;-14.43205323065881;16.48549400017269;18:00;WANDER;laver+ préparatif diner;cuisine
1502;-14.432216845401628;16.48559173415955;21:00;STILL;palabrer;cour
1502;-14.432216845401628;16.48559173415955;22:00;FEED;diner;cour (350)
1502;-14.432216845401628;16.48559173415955;23:00;STILL;palabrer;cour
1503;-14.43183463061558;16.481155075752525;00:00;REST;dormir;chambre
1503;-14.431877545959207;16.48133511604014;08:00;WANDER;préparati;maison 100
1503;-14.432141085631882;16.48577976584998;09:00;WANDER;aller à l'atelier;tailleur (354)
1503;-14.431877545959207;16.48133511604014;13:00;REST;repos;maison
1503;-14.431877545959207;16.48133511604014;14:00;FEED;déjeuner;Cour
1503;-14.431877545959207;16.48133511604014;15:00;REST;Dormir;cour
1503;-14.432141085631882;16.48577976584998;16:00;WANDER;aller à l'atelier;atelier (354)
1503;-14.431877545959207;16.48133511604014;20:00;FEED;Diner;cour
1503;-14.431877545959207;16.48133511604014;21:00;WANDER;faire le thé;maison
1504;-14.432110240224631;16.485692962728237;00:00;REST;dormir;chambre
1504;-14.432230939628583;16.48559008489975;08:00;STILL;priére;cour
1504;-14.432230939628583;16.48559008489975;08:15;FEED;petit dejeuner;cour
1504;-14.432141085631882;16.48577976584998;09:00;WANDER;aller au travail;atelier
1504;-14.432230939628583;16.48559008489975;13:00;REST;repos;cour
1504;-14.432230939628583;16.48559008489975;14:00;FEED;dej;cour
1504;-14.432141085631882;16.48577976584998;14:30;WANDER;retourner au travail;atelier
1504;-14.432110240224631;16.485692962728237;15:00;REST;dormir;chambre
1504;-14.432141085631882;16.48577976584998;17:00;WANDER;retourner au travail;atelier
1504;-14.432230939628583;16.48559008489975;20:00;FEED;diner;cour
1504;-14.432230939628583;16.48559008489975;21:00;STILL;palabrer;cour
1505;-14.432141085631882;16.48577976584998;10:00;WANDER;aller à l'atelier;atelier (354)
1505;31;238;19:00;STILL;Maison;Thialaga
1506;-14.427775107332282;16.48721591148421;00:00;REST;dormir;chambre
1506;-14.427898488945207;16.487293069212715;05:00;STILL;priére+ wird;cour/ maison 85
1506;-14.427775107332282;16.48721591148421;06:00;REST;Dormir;chambre
1506;-14.427769742914329;16.487390802291344;07:00;WANDER;tache ménagére;cour
1506;-14.427769742914329;16.487390802291344;08:00;FEED;petit dejeuner;cour
1506;-14.432433446406318;16.485647953685;09:30;WANDER;travaille;boutique (355)
1506;-14.427769742914329;16.487390802291344;13:30;STILL;Palabrer;Cour
1506;-14.427769742914329;16.487390802291344;14:00;FEED;déjeuner;Cour
1506;-14.427769742914329;16.487390802291344;14:30;STILL;priére après le dejeuner;cour
1506;-14.427769742914329;16.487390802291344;15:00;WANDER;faire le thé;cour
1506;-14.432433446406318;16.485647953685;17:00;WANDER;retourner au travail;Boutique 355
1506;-14.427769742914329;16.487390802291344;19:00;STILL;palabrer;cour
1506;-14.427769742914329;16.487390802291344;20:00;FEED;Diner;cour
1506;-14.427769742914329;16.487390802291344;21:00;STILL;palabrer;cour
1507;-14.458844341576064;16.494880501263342;00:00;REST;dormir;chambre
1507;-14.459337868019984;16.49479820291165;05:00;WANDER;priére+ préparatif;maison (thialga) 
1507;-14.432294629460722;16.485423271598798;09:00;WANDER;aller travailler;boutique 357
1507;-14.459337868019984;16.49479820291165;19:00;REST;repos;maison (thialga)
1508;-14.43114722311782;16.49188380287539;00:00;REST;dormir;chambre
1508;-14.43088436663811;16.49190437777648;08:00;STILL;priére;maison (337)
1508;-14.43088436663811;16.49190437777648;08:15;FEED;priére+ petit dej;maison (337)
1508;-14.43233420467418;16.485700678563163;09:00;WANDER;aller à l'atelier;atelier (358)
1508;-14.43088436663811;16.49190437777648;21:00;STILL;palabrer;maison (337)
1509;-14.43114722311782;16.49188380287539;00:00;REST;dormir;chambre
1509;-14.43088436663811;16.49190437777648;08:00;STILL;priére;maison (337)
1509;-14.43088436663811;16.49190437777648;08:15;FEED;priére+ petit dej;maison (337)
1509;-14.43233420467418;16.485700678563163;09:00;WANDER;aller à l'atelier;atelier (358)
1509;-14.43088436663811;16.49190437777648;21:00;STILL;palabrer;maison (337)
1513;-14.427807630738991;16.48687274029684;06:00;STILL;priére;maison (207)
1513;-14.427807630738991;16.48687274029684;07:00;FEED;petit dejeuner;maison (207)
1513;-14.43230201816646;16.485713538287367;08:00;WANDER;aller à l'atelier;atelier (359)
1513;-14.427807630738991;16.48687274029684;20:00;WANDER;donner à manger mouton;maison 207
1513;-14.427807630738991;16.48687274029684;21:00;REST;repos;maison207
1513;-14.42782372399285;16.487011624432213;23:00;REST;dormir;chambre
1515;-14.43230201816646;16.485713538287367;09:00;WANDER;aller à l'atelier;atelier
1515;-14.431458395975268;16.482341047309134;13:00;REST;repos;maison 96
1515;-14.43230201816646;16.485713538287367;16:00;WANDER;retourner à l'atelier;atelier
1515;-14.43149594690094;16.48248507867052;22:00;REST;dormir;chambre
1516;-14.43230201816646;16.485713538287367;12:00;WANDER;aller à l'atelier;atelier (359)
1516;-14.431318921108483;16.4817083368455;13:00;REST;repos;maison 97
1516;-14.43230201816646;16.485713538287367;17:00;WANDER;revenir à l'atelier;atelier
1516;-14.431318921108483;16.4817083368455;19:00;STILL;repos;maison 97
1517;-14.43230201816646;16.485713538287367;09:00;WANDER;aller à l'atelier;atelier (359)
1517;180;0;18:00;WANDER;retourner chez soi;Kogga walo
1518;31;238;05:00;STILL;priére;Thialaga
1518;-14.432418694256945;16.485618376308032;06:00;WANDER;aller au travail;boutique 361
1518;31;238;19:00;REST;repos;Thialaga
1518;31;238;21:00;REST;dormir;Thialaga
1601;-14.4318328990977;16.485666304121185;04:00;STILL;Priére+ wird;chambre
1601;-14.4318328990977;16.485666304121185;07:00;REST;Dormir;chambre
1601;233;186;09:00;STILL;aller au champ;Champ
1601;-14.431862403397213;16.485827050640875;14:00;FEED;déjeuner;cour
1601;65;11;14:10;STILL;Priére;Mosquée
1601;-14.431862403397213;16.485827050640875;14:30;STILL;palabrer;cour 
1601;65;11;17:00;STILL;priére;Mosquée
1601;-14.4318328990977;16.485666304121185;17:30;STILL;écouter la radio;chambre
1601;-14.431862403397213;16.485827050640875;19:00;STILL;palabrer;cour 
1601;-14.431862403397213;16.485827050640875;20:00;FEED;diner;cour
1601;-14.4318328990977;16.485666304121185;21:00;REST;Dormir;chambre (329)
1602;-14.43185972118817;16.485648300502657;00:00;REST;Dormir;chambre
1602;-14.43185972118817;16.485648300502657;06:00;WANDER;priére+ toilette;chambre 
1602;-14.431828875784129;16.48593635819803;07:00;WANDER;aller à l'atelier;atelier soudeur
1602;-14.43185972118817;16.485648300502657;14:00;REST;Dormir;chambre (328)
1602;-14.431828875784129;16.48593635819803;15:00;WANDER;aller à l'atelier;atelier soudeur
1602;-14.43185972118817;16.485648300502657;18:00;WANDER;priére+ toilette;chambre 
1602;-14.442783270462348;16.49367168261094;20:00;WANDER;aller voir ses amis;hors Village
1603;180;0;08:00;STILL;priére;Kogga walo
1603;180;0;08:15;FEED;petit déjeuner;Kogga walo
1603;-14.431986590348476;16.485848742047096;09:00;WANDER;aller travailler;atelier tailleur (356)
1603;180;0;21:00;REST;repos;Kogga walo
1603;180;0;22:00;REST;Dormir;Kogga walo
1604;-14.424259324383026;16.48827974851953;08:00;STILL;priére;cour
1604;-14.424259324383026;16.48827974851953;08:15;FEED;petit dejeuner;cour
1604;-14.431986590348476;16.485848742047096;09:00;WANDER;aller au travail;atelier (356)
1604;-14.424259324383026;16.48827974851953;13:00;REST;Repos;cour
1604;-14.424259324383026;16.48827974851953;14:00;FEED;Déjeuner;cour
1604;-14.424259324383026;16.48827974851953;15:00;REST;Dormir;cour
1604;-14.424259324383026;16.48827974851953;16:00;WANDER;aller au travail;atelier (356)
1604;-14.424259324383026;16.48827974851953;20:00;FEED;Diner;cour
1604;-14.424145330498533;16.4882566013222;21:00;STILL;palabrer;maison (Est)
1604;-14.424248595546835;16.48818973162543;22:00;REST;Dormir;chambre
1605;180;0;08:00;STILL;priére;Kogga walo
1605;180;0;08:15;FEED;petit déjeuner;Kogga walo
1605;-14.431986590348476;16.485848742047096;09:00;WANDER;aller travailler;atelier tailleur (356)
1605;180;0;21:00;REST;repos;Kogga walo
1605;180;0;22:00;REST;Dormir;Kogga walo
1606;-14.431986590348476;16.485848742047096;12:00;WANDER;aller à l'atelier;atelier (356)
1606;-14.425740639076588;16.487942874220753;22:00;WANDER;rester à la maison;maison 91
2001;-14.429754424601082;16.487086461300727;07:00;WANDER;priére+ tache ménagére;cour
2001;-14.432596594599074;16.48630425146374;10:00;WANDER;aller au marché;marché
2001;-14.429754424601082;16.487086461300727;10:15;WANDER;vendre des condiments;cour
2001;-14.429754424601082;16.487086461300727;12:00;REST;repos;cour
2001;-14.429754424601082;16.487086461300727;14:00;FEED;déjeuner;cour
2001;-14.429754424601082;16.487086461300727;15:00;WANDER;faire Thé;cour
2001;-14.429754424601082;16.487086461300727;17:00;WANDER;vendre dans la maison;cour
2001;-14.42987646510952;16.487130184046556;23:00;REST;dormir;chambre
2002;-14.429786611108803;16.48695786493221;00:00;REST;dormir;chambre
2002;-14.429762471228015;16.487071029741013;07:00;WANDER;priére+ tache ménagére;cour (253)
2002;-14.429593492062486;16.48708388937419;10:00;WANDER;aller dans le magasin;magasin (254)
2002;-14.42962031415225;16.48708003148432;10:30;WANDER;préparer le déjeuner;cuisine
2002;-14.429762471228015;16.487071029741013;14:00;FEED;déjeuner;cour
2002;-14.429762471228015;16.487071029741013;15:00;STILL;palabrer;cour
2002;-14.429762471228015;16.487071029741013;17:00;WANDER;puiser de l'eau;cour
2002;-14.429762471228015;16.487071029741013;17:30;REST;repos;cour
2003;-14.429766494541477;16.4870928911169;07:00;WANDER;preparatif pour aller à l'école;cour
2003;233;0;07:40;STILL;aller à l'école;School
2003;-14.429766494541477;16.4870928911169;13:00;REST;repos;cour
2003;-14.429766494541477;16.4870928911169;14:00;FEED;déjeuner;cour
2003;-14.429864395169126;16.487239490867946;15:00;STILL;regarder la télé;salle
2003;-14.429766494541477;16.4870928911169;17:00;WANDER;tache ménagére;cour
2003;-14.429817456512033;16.48715976119254;19:00;STILL;reviser;veranda
2003;-14.429885852840938;16.487175192745195;22:00;REST;dormir;chambre
2004;-14.429787952213289;16.48708388937419;07:00;STILL;prière;cour
2004;-14.429787952213289;16.48708388937419;07:15;FEED;Petit déjeuner;cour
2004;-14.429787952213289;16.48708388937419;08:00;WANDER;Tache ménagère;cour
2004;-14.429864395169126;16.487239490867946;10:00;STILL;regarder la télé;salle
2004;-14.428040134239376;16.487303431111762;10:30;WANDER;acheter du bois séche;village
2004;-14.429787952213289;16.48708388937419;11:00;REST;repos;cour
2004;-14.429787952213289;16.48708388937419;14:00;WANDER;faire Thé;cour
2004;-14.429864395169126;16.487239490867946;15:00;STILL;regarder la télé;salle
2004;-14.429787952213289;16.48708388937419;18:00;WANDER;préparer le diner;cour
2004;-14.429787952213289;16.48708388937419;21:00;REST;repos;cour
2004;-14.429833549765895;16.48718805237145;22:00;REST;Dormir;a l'étage
2005;-14.429753083496594;16.48708003148432;08:00;STILL;priére;cour
2005;-14.429753083496594;16.48708003148432;08:15;FEED;dejeuner;cour
2005;-14.429864395169126;16.487239490867946;09:00;STILL;salle télé;salle
2005;-14.429753083496594;16.48708003148432;10:00;STILL;Apprendre le coran;cour
2005;-14.429753083496594;16.48708003148432;12:00;WANDER;aller jouer;cour
2005;-14.429753083496594;16.48708003148432;14:00;FEED;déjeuner;cour
2005;-14.429753083496594;16.48708003148432;15:00;WANDER;Apprendre le coran;cour
2005;-14.42961190869968;16.487894972643645;17:00;WANDER;jouer;village
2005;-14.429753083496594;16.48708003148432;19:00;REST;repos;cour
2005;-14.429833549765895;16.48718805237145;22:00;REST;Dormir;a l'étage
2101;-14.43077876908277;16.48756132443009;00:00;WANDER;aller au travail;poste de santé
2101;-14.429429518486344;16.48714654370584;05:00;STILL;priére+ wird;cour
2101;-14.429429518486344;16.48714654370584;06:00;REST;pause;cour
2101;-14.43077876908277;16.48756132443009;08:00;WANDER;aller au travail;poste de santé
2101;-14.429429518486344;16.48714654370584;12:00;REST;repos;cour
2101;-14.429429518486344;16.48714654370584;14:00;FEED;Déjeuner;cour
2101;-14.429429518486344;16.48714654370584;15:00;STILL;palabrer;cour
2101;-14.43077876908277;16.48756132443009;17:00;WANDER;aller au travail;poste de santé
2101;-14.429429518486344;16.48714654370584;19:00;REST;repos;cour
2101;-14.42954217126336;16.48710796481623;21:00;REST;dormir;chambre
2102;-14.429442929531223;16.487165833147763;07:00;STILL;priére;cour
2102;-14.429442929531223;16.487165833147763;08:00;FEED;petit dejeuner;cour
2102;-14.43286891912197;16.486293614888563;09:00;WANDER;aller au marché;marché
2102;-14.429291384724046;16.487383160727273;10:00;WANDER;aller dans le magasin;magasin (248)
2102;-14.429442929531223;16.487165833147763;11:00;WANDER;préparatif du dej;cour
2102;-14.42940806081453;16.487411451873513;12:00;WANDER;preparation dej;cuisine 252
2102;-14.429442929531223;16.487165833147763;14:00;;Prière + dejeuner;cour
2102;-14.429442929531223;16.487165833147763;15:00;REST;dormir;cour
2102;-14.429442929531223;16.487165833147763;17:00;WANDER;priére+ préparer diner;cour
2102;-14.429442929531223;16.487165833147763;19:00;FEED;diner;cour
2102;-14.429442929531223;16.487165833147763;21:00;STILL;palabrer;cour
2102;-14.429551558994781;16.48713497003976;23:00;REST;dormir;chambre 249
2103;-14.429421471859412;16.48716454718503;05:00;STILL;priére;cour
2103;233;186;06:00;STILL;aller au champ;Champ
2103;-14.429421471859412;16.48716454718503;19:00;FEED;Diner;cour
2103;-14.429421471859412;16.48716454718503;20:00;REST;repos;cour
2103;-14.429270396992575;16.487292816373323;23:00;REST;dormir;chambre 
2104;-14.429581063293522;16.48727771187301;03:00;REST;dormir;chambre 251
2104;-14.429412084127994;16.48716840507322;07:00;STILL;priére;cour (247) 
2104;-14.429412084127994;16.48716840507322;07:15;FEED;dejeuner;cour (247) 
2104;233;186;08:00;STILL;aller au champ;Champ
2104;-14.429581063293522;16.48727771187301;12:00;REST;Dormir;chambre 250
2104;-14.429412084127994;16.48716840507322;14:00;FEED;déjeuner;cour
2104;-14.429412084127994;16.48716840507322;15:00;STILL;palabrer;cour
2104;233;137;19:00;STILL;aller au travail;Boulangerie
2105;-14.429581063293522;16.48733815207699;00:00;REST;dormir;chambre
2105;-14.429421471859412;16.48716454718503;07:00;WANDER;priére+ tache ménagére;cour
2105;233;0;07:30;STILL;aller à l'école française;School
2105;-14.429421471859412;16.48716454718503;14:00;FEED;Déjeuner;cour
2105;-14.429421471859412;16.48716454718503;15:00;REST;repos;cour
2105;-14.42940806081453;16.487411451873513;17:00;WANDER;préparer le diner;cuisine
2105;-14.429421471859412;16.48716454718503;21:00;FEED;diner;cour
2105;-14.429335641172159;16.48731757669051;22:00;STILL;reviser;chambre (443')
2601;9;0;00:00;REST;Dormir;Diery Diouga
2601;9;0;07:00;WANDER;Prière;Diery Diouga
2601;9;0;07:15;FEED;Petit déj;Diery Diouga
2601;-14.432779597553692;16.485634245480306;08:30;WANDER;Aller au travail;Boutique 401
2601;9;0;18:00;REST;Repos;Diery Diouga
2601;9;0;20:00;REST;Regarder télé;Diery Diouga
2701;-14.43107572428476;16.486871347485497;00:00;REST;dormir;chambre
2701;-14.431212516942571;16.48682891064617;07:30;WANDER;préparatif;maison 24
2701;-14.433279829540806;16.485339757459005;09:00;WANDER;aller au travail;atelier 432'
2701;-14.431212516942571;16.48682891064617;14:00;REST;repos;maison 24
2701;-14.433279829540806;16.485339757459005;16:00;WANDER;aller au travail;atelier 432'
2701;-14.431212516942571;16.48682891064617;20:00;REST;repos;maison 24
2702;-14.432210298712302;16.48557123278062;04:00;STILL;priére + wird;maison 15
2702;-14.432200910980885;16.485464496965406;07:00;REST;Dormir;chambre
2702;-14.433236243645865;16.48537319278761;09:00;WANDER;aller travailler;atelier 433'
2702;-14.432210298712302;16.48557123278062;14:00;WANDER;faire le thé;maison 15
2702;-14.433236243645865;16.48537319278761;17:00;WANDER;aller travailler;atelier 433'
2702;-14.432210298712302;16.48557123278062;21:00;REST;repos;maison 15
2702;-14.432200910980885;16.485464496965406;23:00;REST;Dormir;chambre
2703;-14.42575153940907;16.48802742629257;00:00;REST;dormir;chambre
2703;-14.425688507499343;16.487945125021902;04:00;STILL;wird;maison 91
2703;65;11;05:00;STILL;priére+ wird;Mosquée
2703;-14.42575153940907;16.48802742629257;07:00;REST;dormir;chambre
2703;-14.42571264737891;16.487955412686777;10:00;FEED;petit dejeuner;cour
2703;-14.433236243645865;16.48537319278761;10:30;WANDER;aller au travail;studio (433')
2703;-14.42571264737891;16.487955412686777;14:00;FEED;Déjeuner;Cour
2703;-14.42571264737891;16.487955412686777;15:00;WANDER;faire le thé+ palabrer;cour
2703;-14.433236243645865;16.48537319278761;17:00;WANDER;revenir au travail;studio
2703;-14.425744833887853;16.488166309594817;21:00;STILL;palabrer;cour maison (255)
2704;-14.430140974401757;16.485966026232916;04:00;STILL;priére + wird;maison 3
2704;-14.430308612462795;16.486174353374334;07:00;REST;Dormir;chambre
2704;-14.433236243645865;16.48537319278761;09:00;WANDER;aller travailler;atelier 433'
2704;-14.430140974401757;16.485966026232916;14:00;WANDER;faire le thé;maison 3
2704;-14.433236243645865;16.48537319278761;17:00;WANDER;aller travailler;atelier 433'
2704;-14.430140974401757;16.485966026232916;21:00;REST;repos;maison 3
2704;-14.430308612462795;16.486174353374334;23:00;REST;Dormir;chambre
2705;-14.42688074939066;16.487579912735086;04:00;STILL;priére + wird;maison 204
2705;-14.426835151838059;16.487523330487704;07:00;REST;Dormir;chambre
2705;-14.433236243645865;16.48537319278761;09:00;WANDER;aller travailler;atelier 433'
2705;-14.42688074939066;16.487579912735086;14:00;WANDER;faire le thé;maison 204
2705;-14.433236243645865;16.48537319278761;17:00;WANDER;aller travailler;atelier 433'
2705;-14.42688074939066;16.487579912735086;21:00;REST;repos;maison 204
2705;-14.426835151838059;16.487523330487704;23:00;REST;Dormir;chambre
2706;-14.433570849132005;16.485331398647332;05:00;STILL;priére;chambre 
2706;-14.433570849132005;16.485331398647332;06:00;REST;dormir;chambre
2706;-14.43349775893739;16.48546771194043;08:00;WANDER;Donner à manger aux moutons;cour
2706;-14.432987468679581;16.48643283302978;10:00;WANDER;promenade;village
2706;-14.433570849132005;16.485331398647332;12:00;REST;repos;chambre
2706;-14.43349775893739;16.48546771194043;14:00;FEED;Dejeuner;cour
2706;-14.433570849132005;16.485331398647332;15:00;REST;Dormir;chambre
2706;-14.43349775893739;16.48546771194043;16:00;WANDER;Donner à manger aux moutons;cour
2706;-14.433555426430388;16.48539891231865;18:00;STILL;priére+ repos;cour
2706;-14.433555426430388;16.48539891231865;21:00;FEED;diner;cour
2706;-14.433570849132005;16.485331398647332;22:00;REST;Dormir;chambre (456)
2707;-14.433511840534518;16.485473498823392;07:00;STILL;priére;cour
2707;-14.433511840534518;16.485473498823392;08:00;FEED;petit dejeuner;cour
2707;-14.432644421649327;16.48630578091203;09:30;WANDER;Aller au marché;marché
2707;-14.433544027042236;16.485667037809463;10:00;WANDER;preparer le dejeuner;cuisine
2707;-14.433511840534518;16.485473498823392;14:00;FEED;déjeuner;cour
2707;-14.433615776132363;16.48529024744566;15:00;REST;Dormir;chambre (454')
2707;-14.433544027042236;16.485667037809463;17:00;WANDER;preparer le diner;cuisine
2707;-14.433576884102202;16.485416272973175;21:00;FEED;diner;cour
2707;-14.433576884102202;16.485416272973175;21:30;REST;Repos;cour
2707;-14.433631869386222;16.485330755659884;22:00;REST;Dormir;chambre (455) 
2708;-14.433490382862702;16.48546706895348;07:00;WANDER;preparatif;cour (453)
2708;233;0;07:40;STILL;aller à l'école française;School
2708;-14.433490382862702;16.48546706895348;14:00;FEED;déjeuner;cour
2708;-14.433694230744926;16.485363548017613;15:00;REST;Dormir;chambre (458)
2708;-14.43354469759448;16.48566639482316;17:00;WANDER;preparer le diner;cuisine
2708;-14.433519216609202;16.485360976068193;20:00;FEED;diner;cour
2708;-14.433694230744926;16.485363548017613;21:00;STILL;Réviser + télé;chambre
2708;-14.433694230744926;16.485363548017613;22:30;REST;dormir;chambre
2801;-14.433851139970058;16.485886296028408;04:00;STILL;priére+ wird;Veranda
2801;-14.433796154686036;16.485878580200872;06:00;REST;Dormir;chambre (335)
2801;-14.433078663784784;16.4862399377937;08:00;WANDER;promenade;village
2801;-14.433869915432892;16.485844501958915;09:00;REST;repos;cour (330)
2801;-14.433869915432892;16.485844501958915;10:00;FEED;petit déjeuner;cour
2801;-14.433796154686036;16.485878580200872;10:30;STILL;priére nafila;chambre
2801;-14.433796154686036;16.485878580200872;11:00;REST;Dormir;chambre
2801;-14.433851139970058;16.485886296028408;14:00;FEED;déjeuner;Veranda
2801;-14.433796154686036;16.485878580200872;15:00;REST;Dormir;chambre
2801;-14.433796154686036;16.485878580200872;17:00;STILL;priére+ wird;chambre
2801;-14.433883997030021;16.485796921007275;19:00;STILL;Palabrer;cour
2801;-14.433883997030021;16.485796921007275;20:00;FEED;diner;cour
2801;-14.433796154686036;16.485878580200872;21:00;REST;Dormir;chambre
2802;-14.433859186595885;16.485892082901714;07:00;WANDER;priére+ préparatif petit dejeuner;veranda
2802;-14.432908544431273;16.48590839016087;08:30;WANDER;aller au travail;marché
2802;-14.433862539357106;16.485782132333597;13:00;REST;repos;cour
2802;-14.433862539357106;16.485782132333597;14:00;FEED;Déjeuner;cour
2802;-14.433862539357106;16.485782132333597;15:00;REST;Dormir;cour
2802;-14.432537012494818;16.486079958910953;16:00;WANDER;aller au marché;marché
2802;-14.433869915431792;16.485849645847736;20:00;STILL;priére;cour
2802;-14.433869915431792;16.485849645847736;20:30;FEED;diner;cour
2802;-14.433883326476673;16.485952523538288;21:00;STILL;palabrer;chambre 
2802;-14.433883326476673;16.485952523538288;22:00;REST;Dormir;chambre (333) 
2803;-14.433872597640766;16.485845144947522;09:00;WANDER;tache ménagére;cour
2803;-14.432006731805497;16.48649530814491;10:00;WANDER;aller au marché;marché
2803;-14.433917524641126;16.485917802323844;10:15;WANDER;aller au magasin;magagin
2803;-14.433853822177932;16.485800135939666;10:30;WANDER;preparer le dejeuner;cuisine 
2803;-14.433872597640766;16.485845144947522;14:00;FEED;Déjeuner;cour
2803;-14.433768662042926;16.48590044171428;15:00;REST;Dormir;chambre (334)
2803;-14.433853822177932;16.485800135939666;17:00;WANDER;préparer le diner;cuisine+ cour
2803;-14.433841081685292;16.485872150347216;22:00;REST;dormir;veranda
2804;-14.433881985371013;16.4857859902504;07:00;WANDER;tache ménagére+ petit déjeuner;cour
2804;-14.433497758932965;16.48546192505663;10:00;WANDER;aller jouer;maison 27
2804;-14.433879973714278;16.485949951597767;12:00;REST;Dormir;chambre (336)
2804;-14.433881985371013;16.4857859902504;14:00;WANDER;laver des assiettes;cour
2804;-14.433879973714278;16.485949951597767;15:00;STILL;regarder la télé;chambre
2804;-14.433871256535108;16.485843858977102;17:00;WANDER;tache ménagére;cour
2804;-14.433497758932965;16.48546192505663;19:30;STILL;regarder la télé;maison 27
2804;-14.433871256535108;16.485843858977102;21:00;FEED;Diner;cour
2804;-14.433879973714278;16.485949951597767;22:00;REST;Dormir;chambre
2805;-14.433871256535108;16.485843858977102;08:00;WANDER;Priére+ tache ménagére;cour
2805;-14.433884667579987;16.485799492954854;09:00;FEED;petit dejeuner;cour
2805;-14.433817612355572;16.485917159339394;10:00;STILL;regarder la télé;salon
2805;-14.433844434445335;16.485874079305272;14:00;FEED;déjeuner;Veranda
2805;-14.433884667579987;16.485799492954854;14:30;WANDER;aller jouer;cour
2805;-14.433884667579987;16.485799492954854;17:00;STILL;regarder la télé;cour 
2805;-14.433884667579987;16.485799492954854;19:00;STILL;palabrer;cour
2805;-14.433871256535108;16.485843858977102;21:00;FEED;diner;cour
2805;-14.433850469415537;16.485968598173578;22:00;REST;Dormir;chambre (337)
2806;-14.433861868803687;16.485838072105196;08:00;WANDER;priére+ tache ménagére;cour
2806;-14.433884667579987;16.485799492954854;10:00;FEED;petit déjeuner;cour
2806;-14.433917524641126;16.485917802323844;10:20;WANDER;magasin;magasin (338)
2806;-14.43381090683313;16.48592616113637;11:00;REST;repos;chambre
2806;-14.433865221564906;16.485841287034052;14:00;FEED;Déjeuner;cour
2806;-14.433817612355572;16.485917159339394;15:00;REST;repos+ regarder la télé;salon
2806;-14.433853822177932;16.485800135939666;17:00;WANDER;préparer le diner;cuisine (331)
2806;-14.433865221564906;16.485841287034052;19:00;STILL;regarder la télé;cour 
2806;-14.433865221564906;16.485841287034052;21:00;FEED;diner;cour
2806;-14.433865221564906;16.485841287034052;21:30;STILL;palabrer;cour
2806;-14.43381090683313;16.48592616113637;22:00;REST;Dormir;chambre
2807;-14.433980556550901;16.485681183512483;07:00;WANDER;priére+ préparatif école;chambre (339)
2807;233;0;07:50;STILL;aller à l'école;School
2807;-14.433889361445699;16.485773773517;14:15;FEED;Déjeuner;cour
2807;-14.433889361445699;16.485773773517;15:00;WANDER;préparer Thé;cour
2807;233;0;17:00;STILL;reviser;School
2807;-14.433889361445699;16.485773773517;19:00;REST;Se reposer;cour
2807;-14.433889361445699;16.485773773517;19:30;STILL;reviser;cour
2807;-14.433980556550901;16.485681183512483;23:00;REST;Dormir;chambre
2809;-14.433957087222359;16.485694686224228;07:00;STILL;priére;chambre
2809;-14.433957087222359;16.485694686224228;07:15;FEED;petit déjeuner;chambre
2809;233;0;07:40;STILL;aller à l'école;School
2809;-14.433957087222359;16.485694686224228;12:00;STILL;réviser;chambre
2809;-14.433957087222359;16.485694686224228;13:00;REST;repos;chambre
2809;-14.433889361445699;16.485773773517;14:00;FEED;déjeuner;Cour
2809;-14.433889361445699;16.485773773517;15:00;WANDER;faire le thé;cour
2809;-14.434517668898472;16.485175795623984;17:00;WANDER;faire du sport;village et en dehors
2809;-14.433957087222359;16.485694686224228;17:50;STILL;reviser;Chambre 
2809;-14.433957087222359;16.485694686224228;22:00;REST;Dormir;chambre
2901;-14.433175223306298;16.486014250129944;01:00;WANDER;connexion;maison
