DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;COMMENT
31/12/1998;-15.5;15.3;Gerbillus_nigeriae;M;;"Dindieli (près Dahra ; environs de -)"
31/12/1998;-15.5;15.3;Gerbillus_nigeriae;M;;"Dindieli (près Dahra ; environs de -)"
31/12/1998;-15.5;15.3;Gerbillus_nigeriae;F;;"Dindieli (près Dahra ; environs de -)"
31/12/1998;-15.5;15.3;Gerbillus_nigeriae;M;;"Dindieli (près Dahra ; environs de -)"
31/12/1998;-15.5;15.3;Gerbillus_nigeriae;M;;"Dindieli (près Dahra ; environs de -)"
31/12/1998;-15.5;15.3;Gerbillus_nigeriae;F;;"Dindieli (près Dahra ; environs de -)"
31/12/1998;-15.5;15.3;Gerbillus_nigeriae;F;;"Dindieli (près Dahra ; environs de -)"
31/12/1998;-15.5;15.3;Gerbillus_nigeriae;M;;"Dindieli (près Dahra ; environs de -)"
31/12/1998;-15.5;15.3;Gerbillus_nigeriae;M;;"Dindieli (près Dahra ; environs de -)"
31/12/1998;-15.5;15.3;Gerbillus_nigeriae;M;;"Dindieli (près Dahra ; environs de -)"
31/12/1998;-15.5;15.3;Gerbillus_nigeriae;M;;"Dindieli (près Dahra ; environs de -)"
31/12/1998;-15.5;15.3;Gerbillus_nigeriae;M;;"Dindieli (près Dahra ; environs de -)"
31/12/1998;-15.5;15.3;Gerbillus_nigeriae;M;;"Dindieli (près Dahra ; environs de -)"
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;F;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;F;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;M;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;F;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;M;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;M;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;M;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;M;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;M;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;F;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;M;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;M;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;M;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;F;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;M;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;F;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;M;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;M;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;F;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;M;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;F;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;M;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;M;;Dahra Djolof
31/12/1998;-16.4;16.1;Gerbillus_nigeriae;F;;Mbarigo-Djeuss DCW-B
31/12/1998;-16.4;16.1;Gerbillus_nigeriae;F;;Mbarigo-Djeuss DCW-B
31/12/1998;-16.4;16.1;Gerbillus_nigeriae;M;;Mbarigo-Djeuss DCW-B
31/12/1998;-16.4;16.1;Gerbillus_nigeriae;M;;Mbarigo-Djeuss DCW-B
31/12/1998;-16.4;16.1;Gerbillus_nigeriae;M;;Mbarigo-Djeuss DCW-B
31/12/1998;-16.4;16.1;Gerbillus_nigeriae;M;;Mbarigo-Djeuss DCW-B
31/12/1998;-16.4;16.1;Gerbillus_nigeriae;F;;Mbarigo-Djeuss DCW-B
31/12/1998;-16.3;16.1;Gerbillus_nigeriae;M;;Mbarigo Keur Moctar DCD-B
31/12/1998;-16.3;16.1;Gerbillus_nigeriae;M;;Mbarigo Keur Moctar DCD-B
31/12/1998;-16.3;16.1;Gerbillus_nigeriae;F;;Mbarigo Diery DND-A
