ID;X;Y;TIME;DESIRE;ACTIVITY;COMMENTS
H5706;-14.43188043;16.48829602;10:00;WANDER;Entre dans le magasin;magasin (187)
H5706;-14.4319472;16.4883629;10:15;REST;Repos;cour
H5706;-14.4319472;16.4883629;14:00;FEED;D‚jeuner;cour
H5706;-14.43188618;16.48828492;15:00;REST;Dormir;chambre
H5706;-14.43144966;16.48960594;17:00;WANDER;Puiser de l'eau;Village
H5706;-14.43188618;16.48828492;18:00;STILL;Regarder la t‚l‚;Chambre
H5706;-14.4319472;16.4883629;21:00;FEED;Diner;cour
H5706;-14.43188618;16.48828492;22:00;REST;Dormir;chambre
H5804;-14.43202493;16.48879229;00:00;REST;Dormir;chambre
H5804;-14.43202493;16.48879229;06:00;WANDER;Pri‚re+ pr‚paratif;chambre
H5804;233;0;07:40;STILL;aller … l'‚cole;School
H5804;-14.43190356;16.48871411;14:00;FEED;D‚jeuner;cour
H5804;-14.43190356;16.48871411;15:00;STILL;Reviser;cour
H5804;-14.43282165;16.4890059;17:00;WANDER;Visiter son ami;village
H5804;-14.43190356;16.48871411;18:00;REST;Repos;cour
H5805;-14.43202493;16.48879229;00:00;REST;Dormir;chambre
H5805;-14.43202493;16.48879229;06:00;WANDER;Pri‚re+ pr‚paratif;chambre
H5805;233;0;07:40;STILL;aller … l'‚cole;School
H5805;-14.4318858;16.48876436;14:00;FEED;D‚jeuner;cour
H5805;-14.4318858;16.48876436;15:00;STILL;Reviser;cour
H5805;-14.43282165;16.4890059;17:00;WANDER;Visiter son ami;village
H5805;-14.4318858;16.48876436;18:00;REST;Repos;cour
H5806;-14.43193529;16.48875319;05:00;WANDER;Pri‚re+ pr‚paratif;cour
H5806;-14.43095111;16.48896239;06:30;STILL;aller … l'‚cole coranique;Gall‚ Baba
H5806;-14.43193529;16.48875319;12:00;REST;Repos;cour
H5806;-14.43193529;16.48875319;14:00;FEED;D‚jeuner;cour
H5806;-14.43193529;16.48875319;15:00;REST;Repos;cour
H5806;-14.43095111;16.48896239;16:00;STILL;aller … l'‚cole coranique;Gall‚ Baba
H5806;-14.43284153;16.48896228;17:00;WANDER;Jouer;village
H5806;-14.43202493;16.48879229;19:00;REST;Dormir;chambre
H5903;233;137;06:00;STILL;Acheter du pain;Boulangerie
H5903;-14.4317153;16.48927427;06:15;WANDER;Tache m‚nag‚re;cour
H5903;-14.43157923;16.48937703;08:00;WANDER;Aller dans le magasin;Magasin
H5903;-14.4317153;16.48927427;11:15;REST;Repos;cour
H5903;-14.4317153;16.48927427;14:00;FEED;d‚jeuner;cour
H5903;-14.4317153;16.48927427;15:00;STILL;Palabrer;Cour
H5903;-14.4317153;16.48927427;17:00;WANDER;Faire la vaisselle;cour
H5903;-14.4317153;16.48927427;18:00;REST;Repos;cour
H5903;-14.4317153;16.48927427;20:00;REST;Repos;cour
H5903;-14.4317153;16.48927427;21:00;FEED;Diner;Cour
H5903;-14.4317153;16.48927427;22:00;REST;Repos;cour
H5903;-14.43179371;16.48939675;23:00;REST;Dormir;chambre
H6104;-14.43165268;16.48784192;06:30;WANDER;pri‚re;chambre
H6104;-14.43166711;16.48778354;07:15;FEED;petit dejeuner;cour
H6104;233;0;07:30;STILL;aller … l'‚cole;School
H6104;-14.43166711;16.48778354;14:00;REST;repos;cour
H6104;-14.43158954;16.48732571;15:00;FEED;d‚jeuner;cour
H6104;-14.43166711;16.48778354;15:30;REST;Dormir;cour
H6104;-14.43169924;16.48785026;17:00;WANDER;pr‚parer le repas;cuisine
H6104;-14.43166711;16.48778354;19:00;REST;repos;cour
H6104;-14.43158954;16.48732571;20:00;FEED;diner;cour
H6104;-14.43166711;16.48778354;21:00;REST;repos;cour
H6104;-14.43166711;16.48778354;23:00;REST;Dormir;cour
H6105;-14.43160913;16.48784192;00:00;REST;dormir;chambre
H6105;-14.43160913;16.48784192;06:00;WANDER;pri‚re+ pr‚paratif ‚cole;chambre
H6105;-14.43162362;16.48778632;07:20;FEED;petit dejeuner;cour
H6105;233;0;07:50;STILL;aller … l'‚cole;School
H6105;-14.43162362;16.48778632;14:00;REST;repos;cour
H6105;-14.43162942;16.4877752;14:15;FEED;d‚jeuner;cour
H6105;-14.43160913;16.48784192;15:00;REST;Dormir;chambre
H6105;-14.43160913;16.48784192;17:00;STILL;reviser;chambre
H6105;-14.43324329;16.48685441;19:00;WANDER;Promenade;garage
H6105;-14.43162942;16.4877752;20:00;FEED;diner;cour
H6106;-14.43165559;16.48784192;07:00;WANDER;pri‚re+ pr‚paratifs ‚cole;chambre
H6106;-14.43159753;16.48778354;07:20;FEED;petit dejeuner;cour
H6106;233;0;07:45;STILL;aller … l'‚cole;School
H6106;-14.43162072;16.48777242;13:00;REST;repos;maison
H6106;-14.43169924;16.48785026;13:10;WANDER;tache m‚nag‚re;cuisine
H6106;-14.43169924;16.48785026;13:30;WANDER;aider … pr‚parer le dej;cuisine
H6106;-14.43158954;16.48732571;14:00;FEED;d‚jeuner;cour
H6106;-14.43159753;16.48778354;15:00;REST;Repos;cour
H6106;-14.43165559;16.48784192;17:00;STILL;reviser;chambre
H6106;-14.43169924;16.48785026;19:00;WANDER;pr‚parer le diner;cuisine
H6106;-14.43158954;16.48732571;21:00;FEED;diner;cour
H6106;-14.43165559;16.48784192;21:30;REST;dormir;chambre
H6119;-14.4314198;16.48750582;06:00;STILL;pri‚re;cour
H6119;-14.43175256;16.4874698;06:10;REST;dormir;chambre
H6119;-14.43086684;16.48601825;06:30;WANDER;aller vendre du pain;village
H6119;-14.4314198;16.48750582;08:00;FEED;petit dejeuner;cour
H6119;233;186;08:30;STILL;aller au champ;Champ
H6119;-14.4314198;16.48750582;17:00;WANDER;repos;cour
H6119;-14.4314198;16.48750582;19:00;STILL;regarder la t‚l‚;cour 
H6119;-14.43175256;16.4874698;21:00;REST;dormir;chambre
H6121;-14.431575;16.48730908;07:00;WANDER;pri‚re+ salutation;cour
H6121;233;137;07:10;STILL;Acheter du pain;Boulangerie
H6121;-14.431575;16.48730908;08:00;WANDER;Tƒche m‚nagŠre;cour
H6121;-14.431575;16.48730908;08:30;FEED;petit dejeuner;cour
H6121;-14.43095111;16.48896239;09:00;STILL;aller … l'‚cole coranique;Gall‚ Baba
H6121;-14.431575;16.48730908;12:00;WANDER;aller jouer;cour
H6121;-14.431575;16.48730908;14:00;FEED;D‚jeuner;cour
H6121;-14.43168528;16.48737559;15:00;REST;Dormir;chambre
H6121;-14.431575;16.48730908;17:00;REST;repos + regarder t‚l‚;cour
H6121;-14.431575;16.48730908;20:00;STILL;palabrer;cour
H6121;-14.431575;16.48730908;22:00;FEED;Diner;cour
H6121;-14.43168528;16.48737559;23:00;REST;dormir;chambre
H6122;-14.43141091;16.48747532;07:00;WANDER;pri‚re+ salutation;cour
H6122;233;137;07:10;STILL;Acheter du pain;Boulangerie
H6122;-14.43141091;16.48747532;08:00;WANDER;Tƒche m‚nagŠre;cour
H6122;-14.43141091;16.48747532;08:30;FEED;petit dejeuner;cour
H6122;-14.43095111;16.48896239;09:00;STILL;aller … l'‚cole coranique;Gall‚ Baba
H6122;-14.43141091;16.48747532;12:00;WANDER;aller jouer;cour
H6122;-14.43141091;16.48747532;14:00;FEED;D‚jeuner;cour
H6122;-14.43175256;16.4874698;15:00;REST;Dormir;chambre
H6122;-14.43141091;16.48747532;17:00;REST;repos + regarder t‚l‚;cour
H6122;-14.43141091;16.48747532;20:00;FEED;Diner;cour
H6122;-14.43141091;16.48747532;21:00;STILL;palabrer;cour
H6122;-14.43175256;16.4874698;23:00;REST;dormir;chambre
H6123;-14.43141986;16.48753913;07:00;WANDER;pri‚re+ salutation;cour
H6123;233;137;07:10;STILL;Acheter du pain;Boulangerie
H6123;-14.43141986;16.48753913;08:00;WANDER;Tƒche m‚nagŠre;cour
H6123;-14.43141986;16.48753913;08:30;FEED;petit dejeuner;cour
H6123;-14.43095111;16.48896239;09:00;STILL;aller … l'‚cole coranique;Gall‚ Baba
H6123;-14.43141986;16.48753913;12:00;WANDER;aller jouer;cour
H6123;-14.43141986;16.48753913;14:00;FEED;Dejeuner;Cour
H6123;-14.43175256;16.4874698;15:00;REST;Dormir;chambre
H6123;-14.43141986;16.48753913;17:00;REST;repos + regarder t‚l‚;cour
H6123;-14.43141986;16.48753913;20:00;FEED;Diner;cour
H6123;-14.43141986;16.48753913;21:00;STILL;palabrer;cour
H6123;-14.43175256;16.4874698;23:00;REST;dormir;chambre
H6204;-14.43228959;16.48941031;07:00;WANDER;Pr‚paratif pour l'‚cole;chambre
H6204;233;0;07:40;STILL;aller … l'‚cole;School
H6204;-14.43228348;16.4893297;12:00;REST;Repos;cour
H6204;-14.43228348;16.4893297;14:00;FEED;d‚jeuner;cour
H6204;-14.43228348;16.4893297;15:00;WANDER;Jouer;cour 
H6204;-14.43141813;16.48957177;19:00;WANDER;Puiser de l'eau;Village
H6204;-14.43228348;16.4893297;20:00;FEED;Diner;cour
H6204;-14.43228348;16.4893297;21:00;REST;Repos;cour
H6204;-14.43228959;16.48941031;22:00;REST;Dormir;chambre 
H6205;-14.43230119;16.48940474;07:00;WANDER;Pr‚paratif pour l'‚cole;chambre
H6205;233;0;07:40;STILL;aller … l'‚cole;School
H6205;-14.43229216;16.48932136;12:00;REST;Repos;cour
H6205;-14.43229216;16.48932136;14:00;FEED;d‚jeuner;cour
H6205;-14.43229216;16.48932136;15:00;WANDER;Jouer;cour 
H6205;-14.43141813;16.48957177;19:00;WANDER;Puiser de l'eau;Village
H6205;-14.43229216;16.48932136;20:00;FEED;Diner;cour
H6205;-14.43229216;16.48932136;21:00;REST;Repos;cour
H6205;-14.43230119;16.48940474;22:00;REST;Dormir;chambre 
H6206;-14.43230119;16.48940474;07:00;WANDER;Pr‚paratif pour l'‚cole;chambre
H6206;233;0;07:40;STILL;aller … l'‚cole;School
H6206;-14.43224281;16.48934642;12:00;REST;Repos;cour
H6206;-14.43224281;16.48934642;14:00;FEED;d‚jeuner;cour
H6206;-14.43224281;16.48934642;15:00;WANDER;Jouer;cour 
H6206;-14.43141813;16.48957177;19:00;WANDER;Puiser de l'eau;Village
H6206;-14.43224281;16.48934642;20:00;FEED;Diner;cour
H6206;-14.43224281;16.48934642;21:00;REST;Repos;cour
H6206;-14.43230119;16.48940474;22:00;REST;Dormir;chambre 
H6207;-14.43228378;16.48941031;07:00;WANDER;Pr‚paratif pour l'‚cole;chambre
H6207;233;0;07:40;STILL;aller … l'‚cole;School
H6207;-14.43229805;16.48934081;12:00;REST;Repos;cour
H6207;-14.43229805;16.48934081;14:00;FEED;d‚jeuner;cour
H6207;-14.43229805;16.48934081;15:00;WANDER;Jouer;cour 
H6207;-14.43141813;16.48957177;19:00;WANDER;Puiser de l'eau;Village
H6207;-14.43229805;16.48934081;20:00;FEED;Diner;cour
H6207;-14.43229805;16.48934081;21:00;REST;Repos;cour
H6207;-14.43228378;16.48941031;22:00;REST;Dormir;chambre 
H6208;-14.43241365;16.48919632;10:00;WANDER;Jouer au ballon;… cot‚ de la maison familliale 
H6208;-14.43229219;16.48932692;12:00;REST;Repos;cour
H6208;-14.43229219;16.48932692;14:00;FEED;d‚jeuner;cour
H6208;-14.43278737;16.48936823;15:00;WANDER;Jouer au ballon;… cot‚ de la maison familliale 
H6208;-14.43223089;16.4892603;17:00;WANDER;Rester dans la maison 62;Maison 62
H6208;-14.43229219;16.48932692;20:00;FEED;Diner;cour
H6208;-14.43229219;16.48932692;21:00;REST;Repos;cour
H6208;-14.43226924;16.48940475;23:00;REST;Dormir;chambre 
H6209;-14.43241365;16.48919632;10:00;WANDER;Jouer au ballon;… cot‚ de la maison familliale 
H6209;-14.43229219;16.48932692;12:00;REST;Repos;cour
H6209;-14.43229219;16.48932692;14:00;FEED;d‚jeuner;cour
H6209;-14.43278737;16.48936823;15:00;WANDER;Jouer au ballon;… cot‚ de la maison familliale 
H6209;-14.43226535;16.48917703;17:00;WANDER;Rester dans la maison 62;Maison 63
H6209;-14.43229219;16.48932692;19:00;REST;Repos;cour
H6209;-14.43229219;16.48932692;20:00;FEED;Diner;cour
H6209;-14.43229219;16.48932692;21:00;REST;Repos;cour
H6209;-14.43236498;16.48941868;23:00;REST;Dormir;chambre 
H6302;-14.43287538;16.48907679;00:00;REST;Dormir;chambre 154
H6302;-14.43287538;16.48907679;05:00;STILL;PriŠre du matin;Chambre
H6302;-14.43095111;16.48896239;06:00;STILL;aller … l'‚cole coranique;Gall‚ Baba
H6302;233;186;10:00;STILL;aller au champ;Champ
H6302;-14.43276174;16.48900178;14:00;FEED;D‚jeuner;cour
H6302;-14.43276174;16.48900178;15:00;STILL;palabrer;cour
H6302;-14.43095111;16.48896239;16:00;STILL;Ecole coranique;Gall‚ Baba
H6302;-14.43276174;16.48900178;18:00;STILL;palabrer;cour
H6302;-14.43276174;16.48900178;20:00;FEED;Diner;cour
H6302;-14.43276174;16.48900178;21:00;WANDER;Discuter avec ses amis;Cour
H6303;-14.43287538;16.48907679;00:00;REST;Dormir;chambre 154
H6303;-14.43289007;16.48901268;06:00;WANDER;PriŠre + pr‚paratif ‚cole;Chambre maman
H6303;233;0;07:30;STILL;aller … l'‚cole fran‡aise;School
H6303;-14.43275299;16.48901015;13:00;FEED;D‚jeuner;cour
H6303;-14.43275299;16.48901015;14:00;REST;dormir;cour
H6303;-14.43275299;16.48901015;16:00;STILL;palabrer;cour
H6303;-14.43273536;16.48905755;18:00;WANDER;Pr‚parer le diner;Cuisine (156)
H6303;-14.43288416;16.48904892;21:00;STILL;reviser;Chambre (152)
H6305;-14.43285209;16.48907681;01:00;REST;Dormir;chambre 155
H6305;-14.43285209;16.48907681;05:00;WANDER;PriŠre + r‚vision coranique;Chambre
H6305;-14.43285209;16.48907681;09:00;REST;dormir;chambre 155
H6305;-14.4327501;16.48900736;11:00;STILL;Palabrer;Cour
H6305;-14.4327501;16.48900736;14:00;WANDER;Enseigner ou R‚viser;Cour
H6305;-14.4327501;16.48900736;17:00;STILL;Wird;Cour
H6305;-14.4327501;16.48900736;18:00;STILL;palabrer;cour
H6305;-14.4327501;16.48900736;20:00;STILL;Apprendre le coran;Cour
H6305;-14.4327501;16.48900736;22:00;STILL;Palabrer;Cour
H6403;-14.43371217;16.48923125;06:00;WANDER;PriŠre + pr‚paratif ‚cole;Chambre
H6403;233;137;07:00;STILL;Aller chercher le pain;Boulangerie
H6403;233;0;07:40;STILL;aller … l'‚cole;School
H6403;-14.43364754;16.48909709;13:00;Rest;Repos;cour
H6403;-14.43364754;16.48909709;14:00;FEED;d‚jeuner;cour
H6403;-14.43371217;16.48923125;15:00;REST;dormir;chambre 160
H6403;-14.4337846;16.48902156;18:00;WANDER;Pr‚parer le diner;Cuisine
H6403;-14.43371217;16.48923125;21:00;STILL;Regarder la t‚l‚;Chambre
H6403;-14.43369749;16.48930953;22:00;REST;dormir;chambre 166
H6507;-14.43398843;16.48897423;00:00;FEED;diner;cour
H6507;-14.43404165;16.48860535;01:00;REST;dormir;chambre
H6507;-14.43404165;16.48860535;06:00;WANDER;se pr‚parer pour aller … l'‚cole;chambre
H6507;233;0;07:40;STILL;aller … l'‚cole;School
H6507;-14.43404752;16.48860818;13:00;WANDER;entrer dans le magasin;magasin
H6507;-14.43412979;16.48901941;13:15;WANDER;cuisiner;cuisine
H6507;-14.43398843;16.48897423;14:00;FEED;d‚jeuner;cour
H6507;-14.43403849;16.48902788;15:00;STILL;reviser;chambre
H6507;-14.43404165;16.48860535;16:00;REST;Dormir;chambre
H6507;-14.43398843;16.48897423;17:00;STILL;Palabrer;cour
H6507;-14.43412979;16.48901941;19:00;WANDER;Pr‚parer le diner;cuisine
H6509;-14.43387687;16.48870689;01:00;REST;dormir;chambre (164)
H6509;-14.43387687;16.48870689;06:00;WANDER;pr‚parer  aller … l'‚cole;chambre (164)
H6509;233;0;07:40;STILL;aller … l'‚cole;School
H6509;-14.43415095;16.48869823;12:00;WANDER;Pr‚parer le d‚jeuner;cuisine
H6509;-14.43399304;16.48878822;14:00;FEED;d‚jeuner;cour
H6509;-14.43387687;16.48870689;15:00;STILL;reviser;chambre
H6509;-14.43399304;16.48878822;17:00;STILL;palabrer;cour
H6509;-14.43387687;16.48870689;20:00;STILL;reviser;chambre
H6510;-14.43387687;16.48870689;01:00;REST;dormir;chambre (164)
H6510;-14.43387687;16.48870689;06:00;WANDER;pr‚paratif ‚cole;chambre
H6510;233;0;07:40;STILL;aller … l'‚cole;School
H6510;-14.43399578;16.48873467;12:00;STILL;palabrer;cour
H6510;-14.43399578;16.48873467;14:00;FEED;d‚jeuner;cour
H6510;-14.43387687;16.48870689;15:00;STILL;reviser;chambre 164
H6510;-14.43387687;16.48870689;17:00;STILL;reviser;chambre (164)
H6510;-14.43388587;16.4887463;21:00;STILL;regarder la t‚l‚;salon
H7401;-14.43145253;16.48695531;07:00;WANDER;Pri‚re+ tache m‚nag‚re;cour
H7401;233;0;07:30;STILL;aller … l'‚cole;School
H7401;-14.43145543;16.48694418;13:00;REST;repos;cour
H7401;-14.43145543;16.48694418;14:00;FEED;D‚jeuner;cour
H7401;-14.43145543;16.48694418;14:30;REST;Dormir;cour
H7401;-14.43155104;16.48686356;17:00;WANDER;Magasin;magasion (257) 
H7401;-14.43145543;16.48694418;18:30;STILL;reviser;cour
H7401;-14.43145543;16.48694418;20:00;STILL;regarder la t‚l‚;Cour
H7401;-14.43145543;16.48694418;20:30;FEED;diner;cour
H7401;-14.43145543;16.48694418;21:00;STILL;reviser;cour
H7401;-14.431464;16.48682466;23:00;REST;Dormir;chambre
H7402;-14.43145253;16.48695531;06:00;WANDER;Tache m‚nag‚re;cour
H7402;-14.43145253;16.48695531;08:00;REST;Repos;cour
H7402;-14.43143507;16.48687468;12:00;WANDER;Preparer le dejeuner;cuisine (256)
H7402;-14.43145253;16.48695531;14:00;FEED;D‚jeuner;cour
H7402;-14.43145253;16.48695531;15:00;STILL;Palabrer;cour (255)
H7402;-14.43145253;16.48695531;17:00;STILL;reviser;cour
H7402;-14.43145253;16.48695531;18:30;STILL;regarder la t‚l‚;Cour
H7402;-14.43145253;16.48695531;21:00;FEED;diner;cour
H7402;-14.431464;16.48682466;22:00;REST;Dormir;chambre
H7706;-14.42973347;16.48856262;07:00;WANDER;pri‚re+ pr‚paratif ‚cole;chambre
H7706;233;0;07:47;STILL;aller … l'‚cole fran‡aise;School
H7706;-14.42973347;16.48856262;14:00;REST;repos;chambre
H7706;-14.42966962;16.48855706;14:10;FEED;repas;cour
H7706;-14.42973347;16.48856262;15:00;STILL;reviser;chambre
H7706;-14.42973347;16.48856262;16:00;STILL;connecter;chambre
H7706;-14.42966962;16.48855706;17:00;WANDER;tache m‚nag‚re;cour
H7706;-14.4295768;16.48866831;18:00;WANDER;pr‚parer le diner;cuisine
H7706;-14.42966962;16.48855706;20:00;FEED;diner;cour
H7706;-14.42966962;16.48855706;21:00;STILL;palabrer;cour
H7706;-14.42973347;16.48856262;22:00;REST;dormir;chambre
H7712;-14.42966675;16.48860712;07:00;STILL;pri‚re;cour
H7712;-14.42966675;16.48860712;07:15;FEED;petit dejeuner;cour
H7712;233;0;08:00;STILL;aller … l'‚cole;School
H7712;-14.42966675;16.48860712;13:00;WANDER;tƒche m‚nag‚re;cour
H7712;-14.42966675;16.48860712;14:00;FEED;D‚jeuner;cour
H7712;-14.42966675;16.48860712;15:00;WANDER;porter son enfant+ reviser;cour
H7712;-14.42966675;16.48860712;17:00;REST;repos;cour
H7712;-14.42966675;16.48860712;20:00;FEED;diner;cour
H7712;-14.42966675;16.48860712;21:00;STILL;reviser;cour
H7712;-14.42961739;16.4884792;23:00;REST;dormir;chambre
