DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout
26/11/1983;194;88;city;Koussanar Escale;;30995;depuis Decennal, *;19/07/2014;JLF
26/11/1983;287;102;city;Koussane;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;182;76;city;Maka;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;291;30;city;Mako;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;182;91;city;Maleme Niani;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;306;49;city;Mamakhono;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;212;45;city;Medina Gounass;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;174;84;city;Mereto;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;226;67;city;Missira;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;232;96;city;Ndiobene;;33832;depuis Decennal, heloise;19/07/2014;JLF
26/11/1983;272;124;city;Ndya;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;271;41;city;Niokolo Koba;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;171;120;city;Payar;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;306;47;city;Sabodala;;17106;depuis Decennal, *;19/07/2014;JLF
26/11/1983;265;16;city;Salemata;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;320;45;city;Sambranboubou;;16071;depuis Decennal, ON: Sambaranbougou;19/07/2014;JLF
26/11/1983;325;30;city;Saraya;;10826;depuis Decennal, *;19/07/2014;JLF
26/11/1983;294;2;city;Segou;;27519;depuis Decennal, *;19/07/2014;JLF
26/11/1983;297;116;city;Senoudebou;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;204;51;city;Sinthian Koundara;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;203;85;city;Sintiou Doube;;29954;depuis Decennal, *, identifié sur carte comme Sinthiou Maleme;19/07/2014;JLF
26/11/1983;272;84;city;Soutouta;;29672;depuis Decennal, héloise;19/07/2014;JLF
26/11/1983;255;100;city;Talibadji Ouolof;;35256;depuis Decennal, héloise;19/07/2014;JLF
26/11/1983;217;83;city;Tambacounda;;29268;depuis Decennal, *;19/07/2014;JLF
26/11/1983;296;20;city;Tenkoto;;7297;depuis Decennal, ON;19/07/2014;JLF
26/11/1983;193;46;city;Velingara;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;287;115;city;Youpe Amadi;;40540;depuis Decennal, héloise;19/07/2014;JLF
26/11/1983;245;38;river;;;13546;depuis Decennal, ;18/07/2014;JLF
26/11/1983;285;146;river;;;51386;depuis Decennal, ;18/07/2014;JLF
26/11/1983;285;147;river;;;51736;depuis Decennal, ;18/07/2014;JLF
26/11/1983;297;138;river;;;48598;depuis Decennal, ;18/07/2014;JLF
26/11/1983;327;61;river;;;21678;depuis Decennal, ;18/07/2014;JLF
26/11/1983;336;50;river;;;17837;depuis Decennal, ;18/07/2014;JLF
26/11/1983;336;51;river;;;18187;depuis Decennal, ;18/07/2014;JLF
26/11/1983;337;49;river;;;17488;depuis Decennal, ;18/07/2014;JLF
26/11/1983;342;42;river;;;15043;depuis Decennal, ;18/07/2014;JLF
26/11/1983;172;123;track;Affe Belel Diamala;;43223;depuis Decennal, ;19/07/2014;JLF
26/11/1983;298;6;track;Affia I ;;2399;depuis Decennal, ;19/07/2014;JLF
26/11/1983;205;41;track;Afia;;14556;depuis Decennal, ;19/07/2014;JLF
26/11/1983;226;36;track;Afia Mbemba;;12827;depuis Decennal, ;19/07/2014;JLF
26/11/1983;212;29;track;Aine M. Koudiama;;10363;depuis Decennal, ;19/07/2014;JLF
26/11/1983;284;142;track;Alahina Bambara;;49985;depuis Decennal, ;19/07/2014;JLF
26/11/1983;300;120;track;Alahina Bocar;;42301;depuis Decennal, ;19/07/2014;JLF
26/11/1983;285;142;track;Alahina Maure;;49986;depuis Decennal, ;19/07/2014;JLF
26/11/1983;253;103;track;Alangue;;36304;depuis Decennal, ;19/07/2014;JLF
26/11/1983;301;84;track;Alinguel;;29702;depuis Decennal, ;19/07/2014;JLF
26/11/1983;225;70;track;Allabougou;;24726;depuis Decennal, ;19/07/2014;JLF
26/11/1983;285;28;track;Amerique;;10086;depuis Decennal, ;19/07/2014;JLF
26/11/1983;287;13;track;Angoussaka;;4838;depuis Decennal, ;19/07/2014;JLF
26/11/1983;197;23;track;Arabe;;8248;depuis Decennal, ;19/07/2014;JLF
26/11/1983;229;66;track;Ardoulaye;;23330;depuis Decennal, ;19/07/2014;JLF
26/11/1983;285;118;track;Arigabo;;41586;depuis Decennal, ;19/07/2014;JLF
26/11/1983;297;139;track;Aroundou;;48948;depuis Decennal, ;19/07/2014;JLF
26/11/1983;297;114;track;Arri Hara;;40198;depuis Decennal, ;19/07/2014;JLF
26/11/1983;282;110;track;Aynoumadi;;38783;depuis Decennal, ;19/07/2014;JLF
26/11/1983;270;150;track;Babangol;;52771;depuis Decennal, ;19/07/2014;JLF
26/11/1983;284;19;track;Babel;;6935;depuis Decennal, ;19/07/2014;JLF
26/11/1983;238;132;track;Babinguel Diamel;;46439;depuis Decennal, ;19/07/2014;JLF
26/11/1983;343;19;track;Baboti;;6994;depuis Decennal, ;19/07/2014;JLF
26/11/1983;249;21;track;Back Back;;7600;depuis Decennal, ;19/07/2014;JLF
26/11/1983;189;51;track;Badiara Campement;;18040;depuis Decennal, ;19/07/2014;JLF
26/11/1983;187;51;track;Badiara Fily;;18038;depuis Decennal, ;19/07/2014;JLF
26/11/1983;286;11;track;Bading;;4137;depuis Decennal, ;19/07/2014;JLF
26/11/1983;178;43;track;Badion;;15229;depuis Decennal, ;19/07/2014;JLF
26/11/1983;207;24;track;Badiou Bantang;;8608;depuis Decennal, ;19/07/2014;JLF
26/11/1983;290;34;track;Badon;;12191;depuis Decennal, ;19/07/2014;JLF
26/11/1983;292;29;track;Bafoundou;;10443;depuis Decennal, ;19/07/2014;JLF
26/11/1983;255;63;track;Bagadadji;;22306;depuis Decennal, ;19/07/2014;JLF
26/11/1983;231;68;track;Bagadadji;;24032;depuis Decennal, ;19/07/2014;JLF
26/11/1983;191;51;track;Bagayogo;;18042;depuis Decennal, ;19/07/2014;JLF
26/11/1983;291;22;track;Bagnomba;;7992;depuis Decennal, ;19/07/2014;JLF
26/11/1983;329;23;track;Baitilaye;;8380;depuis Decennal, ;19/07/2014;JLF
26/11/1983;240;56;track;Bakadadji;;19841;depuis Decennal, ;19/07/2014;JLF
26/11/1983;266;13;track;Bakaouka;;4817;depuis Decennal, ;19/07/2014;JLF
26/11/1983;224;64;track;Bakhaya;;22625;depuis Decennal, ;19/07/2014;JLF
26/11/1983;246;72;track;Balamboulou;;25447;depuis Decennal, ;19/07/2014;JLF
26/11/1983;298;70;track;Baledji ;;24799;depuis Decennal, ;19/07/2014;JLF
26/11/1983;250;75;track;Balla Foulbe;;26501;depuis Decennal, ;19/07/2014;JLF
26/11/1983;303;70;track;Balledji;;24804;depuis Decennal, ;19/07/2014;JLF
26/11/1983;194;31;track;Bamako Samba;;11045;depuis Decennal, ;19/07/2014;JLF
26/11/1983;231;71;track;Bambadinka;;25082;depuis Decennal, ;19/07/2014;JLF
26/11/1983;199;73;track;Bambako;;25750;depuis Decennal, ;19/07/2014;JLF
26/11/1983;306;45;track;Bambaraya;;16057;depuis Decennal, ;19/07/2014;JLF
26/11/1983;310;8;track;Bambaya;;3111;depuis Decennal, ;19/07/2014;JLF
26/11/1983;185;41;track;Banacourou Samba;;14536;depuis Decennal, ;19/07/2014;JLF
