DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout
25/10/2013;-13.7162   ; 13.4710   ;Rattus rattus;3;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
03/03/1994;-13.6112   ; 13.6238   ;Rattus rattus;3;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
05/03/1986;-16.6083   ; 13.8258   ;Rattus rattus;3;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
05/03/1994;-13.7450   ; 13.8288   ;Rattus rattus;3;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
01/02/1989;-14.7167   ; 13.9833   ;Rattus rattus;3;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
01/03/1986;-16.7631   ; 14.0195   ;Rattus rattus;3;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
15/05/1986;-13.1667   ; 14.0242   ;Rattus rattus;3;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
30/01/1989;-15.6990   ; 14.1573   ;Rattus rattus;3;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
02/12/2004;-12.6710   ; 14.2191   ;Rattus rattus;3;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
15/01/2013;-12.2000   ; 14.4500   ;Rattus rattus;3;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
24/01/2006;-12.7494   ; 14.5562   ;Rattus rattus;3;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
29/11/2007;-12.1833   ; 12.5509   ;Rattus rattus;2;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
01/05/1986;-13.1110   ; 13.2138   ;Rattus rattus;2;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
06/03/1994;-13.2844   ; 13.3160   ;Rattus rattus;2;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
