03/01/1980;171;120;Mus musculus;5;Payar;;
03/01/1980;62;159;Mus musculus;5;Pekesse;;
03/01/1980;7;138;Mus musculus;5;Pikine;;
03/01/1980;144;246;Mus musculus;5;Podor;;
03/01/1980;56;193;Mus musculus;5;Potou I;;
03/01/1980;37;133;Mus musculus;5;Pout Diack;;
03/01/1980;-15.830079;13.690873;Mus musculus;5;Prokhane;;
03/01/1980;62;203;Mus musculus;5;Rao Peulh;;
03/01/1980;192;110;Mus musculus;5;Ribo escale;;
03/01/1980;103;235;Mus musculus;5;Richard Toll;;
03/01/1980;111;141;Mus musculus;5;Sadio;;
03/01/1980;76;168;Mus musculus;5;Sagatta;;
03/01/1980;111;164;Mus musculus;5;Sagatta Djolof;;
03/01/1980;57;210;Mus musculus;5;Saint Louis;;
03/01/1980;-15.442874;12.941226;Mus musculus;5;Sakar;;
03/01/1980;-12.819858;12.633911;Mus musculus;5;Salemata;;
03/01/1980;41;120;Mus musculus;5;Sandiara Serere;;
03/01/1980;-15.527114;13.250055;Mus musculus;5;Sare Alcaly;;
03/01/1980;-14.8;12.7333333;Mus musculus;5;Sare Sandi;;
03/01/1980;-15.2243;12.7388;Mus musculus;5;Sare Yoba;;
03/01/1980;79;110;Mus musculus;5;Sibassor;;
03/01/1980;-16.182537;12.965609;Mus musculus;5;Sindian;;
03/01/1980;204;51;Mus musculus;5;Sinthian Koundara;;
03/01/1980;-13.916667;13.816667;Mus musculus;5;Sinthiou Maleme;;
03/01/1980;262;167;Mus musculus;5;Somono Ouaounde;;
03/01/1980;37;130;Mus musculus;5;Tassette Serere;;
03/01/1980;38;131;Mus musculus;5;Tassette Toucouleur;;
03/01/1980;53;118;Mus musculus;5;Tataguine;;
03/01/1980;-16.4658333;12.7286111;Mus musculus;5;Tendouck;;
03/01/1980;138;201;Mus musculus;5;Tessekere Forage II;;
03/01/1980;139;199;Mus musculus;5;Tessekere Ouolof;;
03/01/1980;43;155;Mus musculus;5;Thiambene;;
03/01/1980;137;238;Mus musculus;5;Thille Boubacar;;
03/01/1980;72;154;Mus musculus;5;Thilmakha;;
03/01/1980;221;207;Mus musculus;5;Thilogne Tokossel;;
03/01/1980;157;131;Mus musculus;5;Thionokh;;
03/01/1980;-12.395762;12.385488;Mus musculus;5;Tiokoye;;
03/01/1980;40;149;Mus musculus;5;Tivaouane;;
03/01/1980;-15.00024142;14.61849004;Mus musculus;5;Touba Alia;;
03/01/1980;48;142;Mus musculus;5;Touba Toul;;
03/01/1980;59;126;Mus musculus;5;Toukar;;
03/01/1980;193;46;Mus musculus;5;Velingara;;
03/01/1980;162;151;Mus musculus;5;Velingara Mbonaye I;;
03/01/1980;-16.063946;13.755476;Mus musculus;5;Wack Ngouna;;
03/01/1980;-14.169422;12.821142;Mus musculus;5;Wassadou;;
03/01/1980;123;208;Mus musculus;5;Wendou Thingoly IV;;
03/01/1980;93;162;Mus musculus;5;Yabal;;
03/01/1980;-15.521231;12.51571;Mus musculus;5;Yaran;;
03/01/1980;324;129;Mus musculus;5;Ambidedi;;
03/01/1980;234;60;Mus musculus;5;Badi Nieriko;;
03/01/1980;245;96;Mus musculus;5;Bala;;
03/01/1980;298;137;Mus musculus;5;Ballou;;
03/01/1980;298;26;Mus musculus;5;Bantako;;
03/01/1980;317;29;Mus musculus;5;Bembou;;
03/01/1980;284;61;Mus musculus;5;Boutougoufara;;
03/01/1980;305;54;Mus musculus;5;Bransan;;
03/01/1980;243;53;Mus musculus;5;Dar Salam;;
03/01/1980;239;57;Mus musculus;5;Dialacoto;;
03/01/1980;273;78;Mus musculus;5;Dianke Makha;;
03/01/1980;293;94;Mus musculus;5;Dide Gassama;;
03/01/1980;249;51;Mus musculus;5;Dienou Diala;;
03/01/1980;272;90;Mus musculus;5;Dieylani;;
03/01/1980;277;101;Mus musculus;5;Doulouyabe;;
03/01/1980;214;65;Mus musculus;5;Gouloumbou;;
03/01/1980;245;78;Mus musculus;5;Goumbayel;;
03/01/1980;285;142;Mus musculus;5;Gouniang;;
03/01/1980;301;13;Mus musculus;5;Kedougou;;
03/01/1980;312;47;Mus musculus;5;Khossanto;;
03/01/1980;194;88;Mus musculus;5;Koussanar Escale;;
03/01/1980;287;102;Mus musculus;5;Koussane;;
03/01/1980;182;76;Mus musculus;5;Maka;;
03/01/1980;306;49;Mus musculus;5;Mamakhono;;
03/01/1980;174;84;Mus musculus;5;Mereto;;
03/01/1980;232;96;Mus musculus;5;Ndiobene;;
03/01/1980;272;124;Mus musculus;5;Ndya;;
