DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout;
31/12/1979;224;210;track;;;73725;;19/07/2014;JLF;
31/12/1979;224;211;track;;;74075;;19/07/2014;JLF;
31/12/1979;224;212;track;;;74425;;19/07/2014;JLF;
31/12/1979;224;67;track;;;23675;;29/08/2016;JLF;
31/12/1979;224;86;track;;;30325;;29/08/2016;JLF;
31/12/1979;224;87;track;;;30675;;29/08/2016;JLF;
31/12/1979;224;24;track;;;8625;;29/08/2016;JLF;
31/12/1979;224;25;track;;;8975;;29/08/2016;JLF;
31/12/1979;224;26;track;;;9325;;29/08/2016;JLF;
31/12/1979;224;28;track;;;10025;;29/08/2016;JLF;
31/12/1979;224;29;track;;;10375;;29/08/2016;JLF;
31/12/1979;224;30;track;;;10725;;29/08/2016;JLF;
31/12/1979;224;31;track;;;11075;;29/08/2016;JLF;
31/12/1979;224;37;track;;;13175;;29/08/2016;JLF;
31/12/1979;224;68;track;;;24025;;29/08/2016;JLF;
31/12/1979;224;69;track;;;24375;;29/08/2016;JLF;
31/12/1979;224;70;track;;;24725;;29/08/2016;JLF;
31/12/1979;224;78;track;;;27525;;29/08/2016;JLF;
31/12/1979;224;79;track;;;27875;;29/08/2016;JLF;
31/12/1979;224;93;track;;;32775;;29/08/2016;JLF;
31/12/1979;224;94;track;;;33125;;29/08/2016;JLF;
31/12/1979;224;101;track;;;35575;;29/08/2016;JLF;
31/12/1979;224;102;track;;;35925;;29/08/2016;JLF;
31/12/1979;225;113;track;;;39776;;19/07/2014;JLF;
31/12/1979;225;114;track;;;40126;;19/07/2014;JLF;
31/12/1979;225;115;track;;;40476;;19/07/2014;JLF;
31/12/1979;225;116;track;;;40826;;19/07/2014;JLF;
31/12/1979;225;117;track;;;41176;;19/07/2014;JLF;
31/12/1979;225;118;track;;;41526;;19/07/2014;JLF;
31/12/1979;225;119;track;;;41876;;19/07/2014;JLF;
31/12/1979;225;120;track;;;42226;;19/07/2014;JLF;
31/12/1979;225;121;track;;;42576;;19/07/2014;JLF;
31/12/1979;225;122;track;;;42926;;19/07/2014;JLF;
31/12/1979;225;123;track;;;43276;;19/07/2014;JLF;
31/12/1979;225;124;track;;;43626;;19/07/2014;JLF;
31/12/1979;225;133;track;;;46776;;19/07/2014;JLF;
31/12/1979;225;134;track;;;47126;;19/07/2014;JLF;
31/12/1979;225;138;track;;;48526;;19/07/2014;JLF;
31/12/1979;225;139;track;;;48876;;19/07/2014;JLF;
31/12/1979;225;140;track;;;49226;;19/07/2014;JLF;
31/12/1979;225;141;track;;;49576;;19/07/2014;JLF;
31/12/1979;225;142;track;;;49926;;19/07/2014;JLF;
31/12/1979;225;150;track;;;52726;;19/07/2014;JLF;
31/12/1979;225;151;track;;;53076;;19/07/2014;JLF;
31/12/1979;225;164;track;;;57626;;19/07/2014;JLF;
31/12/1979;225;165;track;;;57976;;19/07/2014;JLF;
31/12/1979;225;171;track;;;60076;;19/07/2014;JLF;
31/12/1979;225;172;track;;;60426;;19/07/2014;JLF;
31/12/1979;225;174;track;;;61126;;19/07/2014;JLF;
31/12/1979;225;175;track;;;61476;;19/07/2014;JLF;
31/12/1979;225;184;track;;;64626;;19/07/2014;JLF;
31/12/1979;225;195;track;;;68476;;19/07/2014;JLF;
31/12/1979;225;204;track;;;71626;;19/07/2014;JLF;
31/12/1979;225;205;track;;;71976;;19/07/2014;JLF;
31/12/1979;225;212;track;;;74426;;19/07/2014;JLF;
31/12/1979;225;213;track;;;74776;;19/07/2014;JLF;
31/12/1979;225;214;track;;;75126;;19/07/2014;JLF;
31/12/1979;225;215;track;;;75476;;19/07/2014;JLF;
31/12/1979;225;68;track;;;24026;;29/08/2016;JLF;
31/12/1979;225;87;track;;;30676;;29/08/2016;JLF;
31/12/1979;225;88;track;;;31026;;29/08/2016;JLF;
31/12/1979;225;100;track;;;35226;;29/08/2016;JLF;
31/12/1979;225;101;track;;;35576;;29/08/2016;JLF;
31/12/1979;225;37;track;;;13176;;29/08/2016;JLF;
31/12/1979;225;69;track;;;24376;;29/08/2016;JLF;
31/12/1979;225;70;track;;;24726;;29/08/2016;JLF;
31/12/1979;225;71;track;;;25076;;29/08/2016;JLF;
31/12/1979;225;72;track;;;25426;;29/08/2016;JLF;
31/12/1979;225;73;track;;;25776;;29/08/2016;JLF;
31/12/1979;225;77;track;;;27176;;29/08/2016;JLF;
31/12/1979;225;78;track;;;27526;;29/08/2016;JLF;
31/12/1979;225;93;track;;;32776;;29/08/2016;JLF;
31/12/1979;225;94;track;;;33126;;29/08/2016;JLF;
31/12/1979;225;95;track;;;33476;;29/08/2016;JLF;
31/12/1979;225;96;track;;;33826;;29/08/2016;JLF;
31/12/1979;225;97;track;;;34176;;29/08/2016;JLF;
31/12/1979;225;98;track;;;34526;;29/08/2016;JLF;
31/12/1979;225;99;track;;;34876;;29/08/2016;JLF;
31/12/1979;226;117;track;;;41177;;19/07/2014;JLF;
31/12/1979;226;134;track;;;47127;;19/07/2014;JLF;
31/12/1979;226;142;track;;;49927;;19/07/2014;JLF;
31/12/1979;226;143;track;;;50277;;19/07/2014;JLF;
31/12/1979;226;144;track;;;50627;;19/07/2014;JLF;
31/12/1979;226;145;track;;;50977;;19/07/2014;JLF;
31/12/1979;226;146;track;;;51327;;19/07/2014;JLF;
31/12/1979;226;149;track;;;52377;;19/07/2014;JLF;
31/12/1979;226;150;track;;;52727;;19/07/2014;JLF;
31/12/1979;226;157;track;;;55177;;19/07/2014;JLF;
31/12/1979;226;158;track;;;55527;;19/07/2014;JLF;
31/12/1979;226;159;track;;;55877;;19/07/2014;JLF;
31/12/1979;226;160;track;;;56227;;19/07/2014;JLF;
31/12/1979;226;165;track;;;57977;;19/07/2014;JLF;
31/12/1979;226;166;track;;;58327;;19/07/2014;JLF;
31/12/1979;226;171;track;;;60077;;19/07/2014;JLF;
31/12/1979;226;175;track;;;61477;;19/07/2014;JLF;
31/12/1979;226;176;track;;;61827;;19/07/2014;JLF;
31/12/1979;226;184;track;;;64627;;19/07/2014;JLF;
31/12/1979;226;185;track;;;64977;;19/07/2014;JLF;
31/12/1979;226;195;track;;;68477;;19/07/2014;JLF;
31/12/1979;226;203;track;;;71277;;19/07/2014;JLF;
31/12/1979;226;204;track;;;71627;;19/07/2014;JLF;
31/12/1979;226;215;track;;;75477;;19/07/2014;JLF;
31/12/1979;226;216;track;;;75827;;19/07/2014;JLF;
31/12/1979;226;37;track;;;13177;;29/08/2016;JLF;
31/12/1979;226;38;track;;;13527;;29/08/2016;JLF;
31/12/1979;226;68;track;;;24027;;29/08/2016;JLF;
31/12/1979;226;74;track;;;26127;;29/08/2016;JLF;
31/12/1979;226;88;track;;;31027;;29/08/2016;JLF;
31/12/1979;226;69;track;;;24377;;29/08/2016;JLF;
31/12/1979;226;73;track;;;25777;;29/08/2016;JLF;
31/12/1979;226;76;track;;;26827;;29/08/2016;JLF;
31/12/1979;226;77;track;;;27177;;29/08/2016;JLF;
31/12/1979;226;78;track;;;27527;;29/08/2016;JLF;
31/12/1979;226;91;track;;;32077;;29/08/2016;JLF;
31/12/1979;226;92;track;;;32427;;29/08/2016;JLF;
31/12/1979;226;93;track;;;32777;;29/08/2016;JLF;
31/12/1979;227;117;track;;;41178;;19/07/2014;JLF;
31/12/1979;227;134;track;;;47128;;19/07/2014;JLF;
31/12/1979;227;146;track;;;51328;;19/07/2014;JLF;
31/12/1979;227;147;track;;;51678;;19/07/2014;JLF;
31/12/1979;227;148;track;;;52028;;19/07/2014;JLF;
31/12/1979;227;149;track;;;52378;;19/07/2014;JLF;
31/12/1979;227;155;track;;;54478;;19/07/2014;JLF;
31/12/1979;227;156;track;;;54828;;19/07/2014;JLF;
31/12/1979;227;157;track;;;55178;;19/07/2014;JLF;
31/12/1979;227;160;track;;;56228;;19/07/2014;JLF;
31/12/1979;227;161;track;;;56578;;19/07/2014;JLF;
31/12/1979;227;162;track;;;56928;;19/07/2014;JLF;
31/12/1979;227;163;track;;;57278;;19/07/2014;JLF;
31/12/1979;227;166;track;;;58328;;19/07/2014;JLF;
31/12/1979;227;167;track;;;58678;;19/07/2014;JLF;
31/12/1979;227;169;track;;;59378;;19/07/2014;JLF;
31/12/1979;227;170;track;;;59728;;19/07/2014;JLF;
31/12/1979;227;171;track;;;60078;;19/07/2014;JLF;
31/12/1979;227;176;track;;;61828;;19/07/2014;JLF;
31/12/1979;227;177;track;;;62178;;19/07/2014;JLF;
31/12/1979;227;185;track;;;64978;;19/07/2014;JLF;
31/12/1979;227;195;track;;;68478;;19/07/2014;JLF;
31/12/1979;227;202;track;;;70928;;19/07/2014;JLF;
31/12/1979;227;203;track;;;71278;;19/07/2014;JLF;
31/12/1979;227;74;track;;;26128;;29/08/2016;JLF;
31/12/1979;227;75;track;;;26478;;29/08/2016;JLF;
31/12/1979;227;89;track;;;31378;;29/08/2016;JLF;
31/12/1979;227;90;track;;;31728;;29/08/2016;JLF;
31/12/1979;227;91;track;;;32078;;29/08/2016;JLF;
31/12/1979;227;38;track;;;13528;;29/08/2016;JLF;
31/12/1979;227;68;track;;;24028;;29/08/2016;JLF;
31/12/1979;227;69;track;;;24378;;29/08/2016;JLF;
31/12/1979;227;76;track;;;26828;;29/08/2016;JLF;
31/12/1979;227;78;track;;;27528;;29/08/2016;JLF;
31/12/1979;227;79;track;;;27878;;29/08/2016;JLF;
31/12/1979;227;88;track;;;31028;;29/08/2016;JLF;
31/12/1979;228;117;track;;;41179;;19/07/2014;JLF;
31/12/1979;228;134;track;;;47129;;19/07/2014;JLF;
31/12/1979;228;148;track;;;52029;;19/07/2014;JLF;
31/12/1979;228;149;track;;;52379;;19/07/2014;JLF;
31/12/1979;228;150;track;;;52729;;19/07/2014;JLF;
31/12/1979;228;151;track;;;53079;;19/07/2014;JLF;
31/12/1979;228;152;track;;;53429;;19/07/2014;JLF;
31/12/1979;228;153;track;;;53779;;19/07/2014;JLF;
31/12/1979;228;154;track;;;54129;;19/07/2014;JLF;
31/12/1979;228;155;track;;;54479;;19/07/2014;JLF;
31/12/1979;228;163;track;;;57279;;19/07/2014;JLF;
31/12/1979;228;164;track;;;57629;;19/07/2014;JLF;
31/12/1979;228;165;track;;;57979;;19/07/2014;JLF;
31/12/1979;228;167;track;;;58679;;19/07/2014;JLF;
31/12/1979;228;168;track;;;59029;;19/07/2014;JLF;
31/12/1979;228;169;track;;;59379;;19/07/2014;JLF;
31/12/1979;228;177;track;;;62179;;19/07/2014;JLF;
31/12/1979;228;178;track;;;62529;;19/07/2014;JLF;
31/12/1979;228;185;track;;;64979;;19/07/2014;JLF;
31/12/1979;228;195;track;;;68479;;19/07/2014;JLF;
31/12/1979;228;196;track;;;68829;;19/07/2014;JLF;
31/12/1979;228;200;track;;;70229;;19/07/2014;JLF;
31/12/1979;228;201;track;;;70579;;19/07/2014;JLF;
31/12/1979;228;202;track;;;70929;;19/07/2014;JLF;
31/12/1979;228;89;track;;;31379;;29/08/2016;JLF;
31/12/1979;228;37;track;;;13179;;29/08/2016;JLF;
31/12/1979;228;38;track;;;13529;;29/08/2016;JLF;
31/12/1979;228;66;track;;;23329;;29/08/2016;JLF;
31/12/1979;228;67;track;;;23679;;29/08/2016;JLF;
31/12/1979;228;68;track;;;24029;;29/08/2016;JLF;
31/12/1979;228;69;track;;;24379;;29/08/2016;JLF;
31/12/1979;228;70;track;;;24729;;29/08/2016;JLF;
31/12/1979;228;79;track;;;27879;;29/08/2016;JLF;
31/12/1979;228;90;track;;;31729;;29/08/2016;JLF;
31/12/1979;229;117;track;;;41180;;19/07/2014;JLF;
31/12/1979;229;134;track;;;47130;;19/07/2014;JLF;
31/12/1979;229;148;track;;;52030;;19/07/2014;JLF;
31/12/1979;229;165;track;;;57980;;19/07/2014;JLF;
31/12/1979;229;166;track;;;58330;;19/07/2014;JLF;
31/12/1979;229;167;track;;;58680;;19/07/2014;JLF;
31/12/1979;229;168;track;;;59030;;19/07/2014;JLF;
31/12/1979;229;169;track;;;59380;;19/07/2014;JLF;
31/12/1979;229;178;track;;;62530;;19/07/2014;JLF;
31/12/1979;229;179;track;;;62880;;19/07/2014;JLF;
31/12/1979;229;185;track;;;64980;;19/07/2014;JLF;
31/12/1979;229;196;track;;;68830;;19/07/2014;JLF;
31/12/1979;229;198;track;;;69530;;19/07/2014;JLF;
31/12/1979;229;199;track;;;69880;;19/07/2014;JLF;
31/12/1979;229;200;track;;;70230;;19/07/2014;JLF;
31/12/1979;229;49;track;;;17380;;29/08/2016;JLF;
31/12/1979;229;50;track;;;17730;;29/08/2016;JLF;
31/12/1979;229;89;track;;;31380;;29/08/2016;JLF;
31/12/1979;229;37;track;;;13180;;29/08/2016;JLF;
31/12/1979;229;48;track;;;17030;;29/08/2016;JLF;
31/12/1979;229;65;track;;;22980;;29/08/2016;JLF;
31/12/1979;229;66;track;;;23330;;29/08/2016;JLF;
31/12/1979;229;70;track;;;24730;;29/08/2016;JLF;
31/12/1979;229;78;track;;;27530;;29/08/2016;JLF;
31/12/1979;229;79;track;;;27880;;29/08/2016;JLF;
31/12/1979;229;88;track;;;31030;;29/08/2016;JLF;
31/12/1979;229;90;track;;;31730;;29/08/2016;JLF;
31/12/1979;230;110;track;;;38731;;19/07/2014;JLF;
31/12/1979;230;117;track;;;41181;;19/07/2014;JLF;
31/12/1979;230;134;track;;;47131;;19/07/2014;JLF;
31/12/1979;230;148;track;;;52031;;19/07/2014;JLF;
31/12/1979;230;168;track;;;59031;;19/07/2014;JLF;
31/12/1979;230;169;track;;;59381;;19/07/2014;JLF;
31/12/1979;230;170;track;;;59731;;19/07/2014;JLF;
31/12/1979;230;179;track;;;62881;;19/07/2014;JLF;
31/12/1979;230;180;track;;;63231;;19/07/2014;JLF;
31/12/1979;230;185;track;;;64981;;19/07/2014;JLF;
31/12/1979;230;196;track;;;68831;;19/07/2014;JLF;
31/12/1979;230;197;track;;;69181;;19/07/2014;JLF;
31/12/1979;230;198;track;;;69531;;19/07/2014;JLF;
31/12/1979;230;48;track;;;17031;;29/08/2016;JLF;
31/12/1979;230;78;track;;;27531;;29/08/2016;JLF;
31/12/1979;230;79;track;;;27881;;29/08/2016;JLF;
31/12/1979;230;86;track;;;30331;;29/08/2016;JLF;
31/12/1979;230;89;track;;;31381;;29/08/2016;JLF;
31/12/1979;230;90;track;;;31731;;29/08/2016;JLF;
31/12/1979;230;108;track;;;38031;;29/08/2016;JLF;
31/12/1979;230;109;track;;;38381;;29/08/2016;JLF;
31/12/1979;230;37;track;;;13181;;29/08/2016;JLF;
31/12/1979;230;41;track;;;14581;;29/08/2016;JLF;
31/12/1979;230;42;track;;;14931;;29/08/2016;JLF;
31/12/1979;230;43;track;;;15281;;29/08/2016;JLF;
31/12/1979;230;44;track;;;15631;;29/08/2016;JLF;
31/12/1979;230;45;track;;;15981;;29/08/2016;JLF;
31/12/1979;230;46;track;;;16331;;29/08/2016;JLF;
31/12/1979;230;47;track;;;16681;;29/08/2016;JLF;
31/12/1979;230;50;track;;;17731;;29/08/2016;JLF;
31/12/1979;230;51;track;;;18081;;29/08/2016;JLF;
31/12/1979;230;64;track;;;22631;;29/08/2016;JLF;
31/12/1979;230;65;track;;;22981;;29/08/2016;JLF;
31/12/1979;230;70;track;;;24731;;29/08/2016;JLF;
31/12/1979;230;71;track;;;25081;;29/08/2016;JLF;
31/12/1979;230;87;track;;;30681;;29/08/2016;JLF;
31/12/1979;230;88;track;;;31031;;29/08/2016;JLF;
31/12/1979;230;91;track;;;32081;;29/08/2016;JLF;
31/12/1979;231;110;track;;;38732;;19/07/2014;JLF;
31/12/1979;231;111;track;;;39082;;19/07/2014;JLF;
31/12/1979;231;112;track;;;39432;;19/07/2014;JLF;
31/12/1979;231;117;track;;;41182;;19/07/2014;JLF;
31/12/1979;231;134;track;;;47132;;19/07/2014;JLF;
31/12/1979;231;147;track;;;51682;;19/07/2014;JLF;
31/12/1979;231;148;track;;;52032;;19/07/2014;JLF;
31/12/1979;231;168;track;;;59032;;19/07/2014;JLF;
31/12/1979;231;170;track;;;59732;;19/07/2014;JLF;
31/12/1979;231;171;track;;;60082;;19/07/2014;JLF;
31/12/1979;231;172;track;;;60432;;19/07/2014;JLF;
31/12/1979;231;180;track;;;63232;;19/07/2014;JLF;
31/12/1979;231;181;track;;;63582;;19/07/2014;JLF;
31/12/1979;231;185;track;;;64982;;19/07/2014;JLF;
31/12/1979;231;186;track;;;65332;;19/07/2014;JLF;
31/12/1979;231;195;track;;;68482;;19/07/2014;JLF;
31/12/1979;231;196;track;;;68832;;19/07/2014;JLF;
31/12/1979;231;40;track;;;14232;;29/08/2016;JLF;
31/12/1979;231;80;track;;;28232;;29/08/2016;JLF;
31/12/1979;231;81;track;;;28582;;29/08/2016;JLF;
31/12/1979;231;82;track;;;28932;;29/08/2016;JLF;
31/12/1979;231;83;track;;;29282;;29/08/2016;JLF;
31/12/1979;231;86;track;;;30332;;29/08/2016;JLF;
31/12/1979;231;96;track;;;33832;;29/08/2016;JLF;
31/12/1979;231;101;track;;;35582;;29/08/2016;JLF;
31/12/1979;231;102;track;;;35932;;29/08/2016;JLF;
31/12/1979;231;103;track;;;36282;;29/08/2016;JLF;
31/12/1979;231;105;track;;;36982;;29/08/2016;JLF;
31/12/1979;231;106;track;;;37332;;29/08/2016;JLF;
31/12/1979;231;37;track;;;13182;;29/08/2016;JLF;
31/12/1979;231;41;track;;;14582;;29/08/2016;JLF;
31/12/1979;231;51;track;;;18082;;29/08/2016;JLF;
31/12/1979;231;52;track;;;18432;;29/08/2016;JLF;
31/12/1979;231;53;track;;;18782;;29/08/2016;JLF;
31/12/1979;231;62;track;;;21932;;29/08/2016;JLF;
31/12/1979;231;63;track;;;22282;;29/08/2016;JLF;
31/12/1979;231;64;track;;;22632;;29/08/2016;JLF;
31/12/1979;231;71;track;;;25082;;29/08/2016;JLF;
31/12/1979;231;78;track;;;27532;;29/08/2016;JLF;
31/12/1979;231;79;track;;;27882;;29/08/2016;JLF;
31/12/1979;231;84;track;;;29632;;29/08/2016;JLF;
31/12/1979;231;85;track;;;29982;;29/08/2016;JLF;
31/12/1979;231;88;track;;;31032;;29/08/2016;JLF;
31/12/1979;231;91;track;;;32082;;29/08/2016;JLF;
31/12/1979;231;92;track;;;32432;;29/08/2016;JLF;
31/12/1979;231;93;track;;;32782;;29/08/2016;JLF;
31/12/1979;231;94;track;;;33132;;29/08/2016;JLF;
31/12/1979;231;95;track;;;33482;;29/08/2016;JLF;
31/12/1979;231;107;track;;;37682;;29/08/2016;JLF;
31/12/1979;231;108;track;;;38032;;29/08/2016;JLF;
31/12/1979;232;112;track;;;39433;;19/07/2014;JLF;
31/12/1979;232;113;track;;;39783;;19/07/2014;JLF;
31/12/1979;232;114;track;;;40133;;19/07/2014;JLF;
31/12/1979;232;115;track;;;40483;;19/07/2014;JLF;
31/12/1979;232;116;track;;;40833;;19/07/2014;JLF;
31/12/1979;232;117;track;;;41183;;19/07/2014;JLF;
31/12/1979;232;118;track;;;41533;;19/07/2014;JLF;
31/12/1979;232;119;track;;;41883;;19/07/2014;JLF;
31/12/1979;232;133;track;;;46783;;19/07/2014;JLF;
31/12/1979;232;134;track;;;47133;;19/07/2014;JLF;
31/12/1979;232;147;track;;;51683;;19/07/2014;JLF;
31/12/1979;232;167;track;;;58683;;19/07/2014;JLF;
31/12/1979;232;168;track;;;59033;;19/07/2014;JLF;
31/12/1979;232;172;track;;;60433;;19/07/2014;JLF;
31/12/1979;232;173;track;;;60783;;19/07/2014;JLF;
31/12/1979;232;181;track;;;63583;;19/07/2014;JLF;
31/12/1979;232;182;track;;;63933;;19/07/2014;JLF;
31/12/1979;232;186;track;;;65333;;19/07/2014;JLF;
31/12/1979;232;194;track;;;68133;;19/07/2014;JLF;
31/12/1979;232;195;track;;;68483;;19/07/2014;JLF;
31/12/1979;232;97;track;;;34183;;29/08/2016;JLF;
31/12/1979;232;98;track;;;34533;;29/08/2016;JLF;
31/12/1979;232;104;track;;;36633;;29/08/2016;JLF;
31/12/1979;232;105;track;;;36983;;29/08/2016;JLF;
31/12/1979;232;37;track;;;13183;;29/08/2016;JLF;
31/12/1979;232;38;track;;;13533;;29/08/2016;JLF;
31/12/1979;232;39;track;;;13883;;29/08/2016;JLF;
31/12/1979;232;40;track;;;14233;;29/08/2016;JLF;
31/12/1979;232;53;track;;;18783;;29/08/2016;JLF;
31/12/1979;232;54;track;;;19133;;29/08/2016;JLF;
31/12/1979;232;55;track;;;19483;;29/08/2016;JLF;
31/12/1979;232;61;track;;;21583;;29/08/2016;JLF;
31/12/1979;232;62;track;;;21933;;29/08/2016;JLF;
31/12/1979;232;71;track;;;25083;;29/08/2016;JLF;
31/12/1979;232;78;track;;;27533;;29/08/2016;JLF;
31/12/1979;232;88;track;;;31033;;29/08/2016;JLF;
31/12/1979;232;92;track;;;32433;;29/08/2016;JLF;
31/12/1979;232;96;track;;;33833;;29/08/2016;JLF;
31/12/1979;232;99;track;;;34883;;29/08/2016;JLF;
31/12/1979;232;100;track;;;35233;;29/08/2016;JLF;
31/12/1979;232;101;track;;;35583;;29/08/2016;JLF;
31/12/1979;232;103;track;;;36283;;29/08/2016;JLF;
31/12/1979;233;117;track;;;41184;;19/07/2014;JLF;
31/12/1979;233;119;track;;;41884;;19/07/2014;JLF;
31/12/1979;233;120;track;;;42234;;19/07/2014;JLF;
31/12/1979;233;121;track;;;42584;;19/07/2014;JLF;
31/12/1979;233;122;track;;;42934;;19/07/2014;JLF;
31/12/1979;233;133;track;;;46784;;19/07/2014;JLF;
31/12/1979;233;146;track;;;51334;;19/07/2014;JLF;
31/12/1979;233;147;track;;;51684;;19/07/2014;JLF;
31/12/1979;233;148;track;;;52034;;19/07/2014;JLF;
31/12/1979;233;149;track;;;52384;;19/07/2014;JLF;
31/12/1979;233;166;track;;;58334;;19/07/2014;JLF;
31/12/1979;233;167;track;;;58684;;19/07/2014;JLF;
31/12/1979;233;173;track;;;60784;;19/07/2014;JLF;
31/12/1979;233;174;track;;;61134;;19/07/2014;JLF;
31/12/1979;233;182;track;;;63934;;19/07/2014;JLF;
31/12/1979;233;183;track;;;64284;;19/07/2014;JLF;
31/12/1979;233;184;track;;;64634;;19/07/2014;JLF;
31/12/1979;233;186;track;;;65334;;19/07/2014;JLF;
31/12/1979;233;191;track;;;67084;;19/07/2014;JLF;
31/12/1979;233;192;track;;;67434;;19/07/2014;JLF;
31/12/1979;233;193;track;;;67784;;19/07/2014;JLF;
31/12/1979;233;194;track;;;68134;;19/07/2014;JLF;
31/12/1979;233;207;track;;;72684;;19/07/2014;JLF;
31/12/1979;233;208;track;;;73034;;19/07/2014;JLF;
31/12/1979;233;209;track;;;73384;;19/07/2014;JLF;
31/12/1979;233;55;track;;;19484;;29/08/2016;JLF;
31/12/1979;233;37;track;;;13184;;29/08/2016;JLF;
31/12/1979;233;38;track;;;13534;;29/08/2016;JLF;
31/12/1979;233;56;track;;;19834;;29/08/2016;JLF;
31/12/1979;233;60;track;;;21234;;29/08/2016;JLF;
31/12/1979;233;61;track;;;21584;;29/08/2016;JLF;
31/12/1979;233;71;track;;;25084;;29/08/2016;JLF;
31/12/1979;233;72;track;;;25434;;29/08/2016;JLF;
31/12/1979;233;78;track;;;27534;;29/08/2016;JLF;
31/12/1979;233;88;track;;;31034;;29/08/2016;JLF;
31/12/1979;233;92;track;;;32434;;29/08/2016;JLF;
31/12/1979;233;93;track;;;32784;;29/08/2016;JLF;
31/12/1979;234;117;track;;;41185;;19/07/2014;JLF;
31/12/1979;234;120;track;;;42235;;19/07/2014;JLF;
31/12/1979;234;122;track;;;42935;;19/07/2014;JLF;
31/12/1979;234;123;track;;;43285;;19/07/2014;JLF;
31/12/1979;234;127;track;;;44685;;19/07/2014;JLF;
31/12/1979;234;128;track;;;45035;;19/07/2014;JLF;
31/12/1979;234;129;track;;;45385;;19/07/2014;JLF;
31/12/1979;234;130;track;;;45735;;19/07/2014;JLF;
31/12/1979;234;132;track;;;46435;;19/07/2014;JLF;
31/12/1979;234;133;track;;;46785;;19/07/2014;JLF;
31/12/1979;234;145;track;;;50985;;19/07/2014;JLF;
31/12/1979;234;146;track;;;51335;;19/07/2014;JLF;
31/12/1979;234;149;track;;;52385;;19/07/2014;JLF;
31/12/1979;234;150;track;;;52735;;19/07/2014;JLF;
31/12/1979;234;151;track;;;53085;;19/07/2014;JLF;
31/12/1979;234;166;track;;;58335;;19/07/2014;JLF;
31/12/1979;234;174;track;;;61135;;19/07/2014;JLF;
31/12/1979;234;175;track;;;61485;;19/07/2014;JLF;
31/12/1979;234;184;track;;;64635;;19/07/2014;JLF;
31/12/1979;234;185;track;;;64985;;19/07/2014;JLF;
31/12/1979;234;186;track;;;65335;;19/07/2014;JLF;
31/12/1979;234;190;track;;;66735;;19/07/2014;JLF;
31/12/1979;234;191;track;;;67085;;19/07/2014;JLF;
31/12/1979;234;205;track;;;71985;;19/07/2014;JLF;
31/12/1979;234;206;track;;;72335;;19/07/2014;JLF;
31/12/1979;234;207;track;;;72685;;19/07/2014;JLF;
31/12/1979;234;56;track;;;19835;;29/08/2016;JLF;
31/12/1979;234;57;track;;;20185;;29/08/2016;JLF;
31/12/1979;234;58;track;;;20535;;29/08/2016;JLF;
31/12/1979;234;59;track;;;20885;;29/08/2016;JLF;
31/12/1979;234;60;track;;;21235;;29/08/2016;JLF;
31/12/1979;234;36;track;;;12835;;29/08/2016;JLF;
31/12/1979;234;37;track;;;13185;;29/08/2016;JLF;
31/12/1979;234;72;track;;;25435;;29/08/2016;JLF;
31/12/1979;234;78;track;;;27535;;29/08/2016;JLF;
31/12/1979;234;88;track;;;31035;;29/08/2016;JLF;
31/12/1979;234;93;track;;;32785;;29/08/2016;JLF;
31/12/1979;235;117;track;;;41186;;19/07/2014;JLF;
31/12/1979;235;123;track;;;43286;;19/07/2014;JLF;
31/12/1979;235;124;track;;;43636;;19/07/2014;JLF;
31/12/1979;235;125;track;;;43986;;19/07/2014;JLF;
31/12/1979;235;126;track;;;44336;;19/07/2014;JLF;
31/12/1979;235;127;track;;;44686;;19/07/2014;JLF;
31/12/1979;235;130;track;;;45736;;19/07/2014;JLF;
31/12/1979;235;131;track;;;46086;;19/07/2014;JLF;
31/12/1979;235;132;track;;;46436;;19/07/2014;JLF;
31/12/1979;235;143;track;;;50286;;19/07/2014;JLF;
31/12/1979;235;144;track;;;50636;;19/07/2014;JLF;
31/12/1979;235;145;track;;;50986;;19/07/2014;JLF;
31/12/1979;235;146;track;;;51336;;19/07/2014;JLF;
31/12/1979;235;151;track;;;53086;;19/07/2014;JLF;
31/12/1979;235;152;track;;;53436;;19/07/2014;JLF;
31/12/1979;235;153;track;;;53786;;19/07/2014;JLF;
31/12/1979;235;165;track;;;57986;;19/07/2014;JLF;
31/12/1979;235;166;track;;;58336;;19/07/2014;JLF;
31/12/1979;235;175;track;;;61486;;19/07/2014;JLF;
31/12/1979;235;176;track;;;61836;;19/07/2014;JLF;
31/12/1979;235;177;track;;;62186;;19/07/2014;JLF;
31/12/1979;235;185;track;;;64986;;19/07/2014;JLF;
31/12/1979;235;186;track;;;65336;;19/07/2014;JLF;
31/12/1979;235;188;track;;;66036;;19/07/2014;JLF;
31/12/1979;235;189;track;;;66386;;19/07/2014;JLF;
31/12/1979;235;190;track;;;66736;;19/07/2014;JLF;
31/12/1979;235;204;track;;;71636;;19/07/2014;JLF;
31/12/1979;235;205;track;;;71986;;19/07/2014;JLF;
31/12/1979;235;58;track;;;20536;;29/08/2016;JLF;
31/12/1979;235;59;track;;;20886;;29/08/2016;JLF;
31/12/1979;235;32;track;;;11436;;29/08/2016;JLF;
31/12/1979;235;33;track;;;11786;;29/08/2016;JLF;
