ID;X;Y;TIME;DESIRE;ACTIVITY;COMMENTS;Fin;Vérification
4905; -14.432628906813306;16.487897657869222;06:00;WANDER;preparatif école; chambre;07:40;VRAI
4905;-14.428980179080328;16.483375554302903;07:40;WANDER;aller à l'école; Lycée;14:00;VRAI
4905; -14.432532302232993;16.487873503435644;14:00;FEED;déjeuner; cour;15:00;VRAI
4905; -14.432628906813306;16.487897657869222;15:00;STILL;réviser; chambre 272;17:00;VRAI
4905;-14.428980179080328;16.483375554302903;17:00;WANDER;aller à l'école; Lycée;19:00;VRAI
4905; -14.432532302232993;16.487873503435644;19:00;STILL;réviser; cour;20:00;VRAI
4905; -14.432532302232993;16.487873503435644;20:00;FEED;diner  ; cour;21:00;VRAI
4905; -14.432532302232993;16.487873503435644;21:00;STILL;réviser; cour;23:00;VRAI
4905; -14.432628906813306;16.487897657869222;23:00;REST;Dormir ; chambre;06:00;VRAI
4906; -14.432511928401215;16.48788188363505;07:00;STILL;priére ; cour;07:30;VRAI
4906; -14.432511928401215;16.48788188363505;07:30;FEED;petit déjeuner; cour;08:00;VRAI
4906;-14.430951106415838;16.488962387019217;08:00;WANDER;Aller à l'école coranique ; Gallé Baba;12:00;VRAI
4906; -14.432945396042912;16.488466239466145;12:00;WANDER;aller jouer ; village;14:00;VRAI
4906; -14.432511928401215;16.48788188363505;14:00;FEED;déjeuner; cour;14:30;VRAI
4906; -14.432511928401215;16.48788188363505;14:30;REST;repos; cour;16:00;VRAI
4906;-14.430951106415838;16.488962387019217;16:00;WANDER;Aller à l'école coranique ; Gallé Baba;18:00;VRAI
4906;-14.434057795048796;16.48531049010611;18:00;WANDER;aller regarder le foot ; terrain;19:00;VRAI
4906; -14.432511928401215;16.48788188363505;19:00;FEED;diner  ; cour;21:00;VRAI
4906; -14.43249571151426;16.4876090060787;21:00;REST;Dormir ; chambre;07:00;VRAI
4907; -14.432459631361573;16.487826174054227;07:00;STILL;priére ; cour;07:30;VRAI
4907; -14.432459631361573;16.487826174054227;07:30;FEED;petit dejeuner; cour;08:00;VRAI
4907; -14.432459631361573;16.487826174054227;08:00;WANDER;tache ménagére; cour;10:00;VRAI
4907; -14.432459631361573;16.487826174054227;10:00;REST;Repos ; cour;12:00;VRAI
4907; -14.43259919226367;16.487789924851377;12:00;WANDER;préparer le dejeuner; cuisine;14:00;VRAI
4907; -14.432459631361573;16.487826174054227;14:00;FEED;Déjeuner ; cour;14:30;VRAI
4907; -14.432459631361573;16.487826174054227;14:30;WANDER;Tâche ménagère; cour;15:00;VRAI
4907; -14.432459631361573;16.487826174054227;15:00;STILL;palabrer; cour;17:00;VRAI
4907; -14.43259919226367;16.487789924851377;17:00;WANDER;préparer le diner; cuisine;20:30;VRAI
4907; -14.432459631361573;16.487826174054227;20:30;FEED;diner  ; cour;21:00;VRAI
4907; -14.43249571151426;16.4876090060787;21:00;REST;Dormir ; chambre;07:30;VRAI
5001; -14.432811102129993;16.487675819402348;00:00;REST;Dormir ; chambre (267);05:00;VRAI
5001; -14.432837171332578;16.4876091843192;05:00;STILL;priére ; cour;05:30;VRAI
5001; -14.432848692305502;16.487681356736605;05:30;REST;Dormir ; chambre (266);06:30;VRAI
5001; -14.432837171332578;16.4876091843192;06:30;WANDER;tache ménagére ;cour;08:00;VRAI
5001; -14.432837171332578;16.4876091843192;08:00;FEED;petit déjeuner ; cour (263) ;09:00;VRAI
5001;-14.432523143304467;16.486198856643636;09:00;WANDER;aller au marché ; marché;10:30;VRAI
5001; -14.432946911504212;16.4876369155045;10:30;WANDER;magasin; magasin;11:00;VRAI
5001; -14.432923861154213;16.487659129805156;11:00;WANDER;Préparer le déjeuner ; Cuisine (264);14:00;VRAI
5001; -14.432837171332578;16.4876091843192;14:00;FEED;Déjeuner ; cour;15:00;VRAI
5001; -14.432837171332578;16.4876091843192;15:00;REST;Dormir ; cour;17:00;VRAI
5001; -14.432923861154213;16.487659129805156;17:00;WANDER;preparer le diner; cuisine;19:00;VRAI
5001; -14.432837171332578;16.4876091843192;19:00;STILL;Palabrer ; cour;21:00;VRAI
5001; -14.432837171332578;16.4876091843192;21:00;FEED;diner  ; cour;22:00;VRAI
5001; -14.430177582737752;16.487736331444804;22:00;WANDER;promenade;village;23:00;VRAI
5002; -14.432811102129993;16.487675819402348;05:00;STILL;Priére+ wird; chambre;07:00;VRAI
5002; -14.433330151888775;16.48837025347583;07:00;WANDER;rendre visite aux vosins ; Village;08:00;VRAI
5002; -14.432822728233793;16.487578640621102;08:00;FEED;Petit déjeuner ; cour;09:00;VRAI
5002; -14.432822728233793;16.487578640621102;09:00;REST;Repos ; cour;14:00;VRAI
5002; -14.432822728233793;16.487578640621102;14:00;FEED;déjeuner; cour;15:00;VRAI
5002; -14.432822728233793;16.487578640621102;15:00;REST;dormir ; cour;17:00;VRAI
5002; -14.432822728233793;16.487578640621102;17:00;STILL;palabrer; cour;20:00;VRAI
5002; -14.432822728233793;16.487578640621102;20:00;FEED;diner  ; cour;21:00;VRAI
5002; -14.432822728233793;16.487578640621102;21:00;STILL;Palabrer ; cour;22:00;VRAI
5002; -14.432811102129993;16.487675819402348;22:00;REST;Dormir ; chambre;05:00;VRAI
5003; -14.432819790055277;16.487656384302937;05:00;WANDER;Priére+ préparatif école; chambre;07:40;VRAI
5003;-14.428980179080328;16.483375554302903;07:40;WANDER;aller à l'école; Lycée;14:30;VRAI
5003; -14.432808259680879;16.487586971291268;14:30;FEED;déjeuner; cour;15:00;VRAI
5003; -14.432819790055277;16.487656384302937;15:00;REST;Réviser ; chambre;16:00;VRAI
5003;-14.428980179080328;16.483375554302903;16:00;WANDER;aller à l'école; Lycée;18:00;VRAI
5003; -14.432923861154213;16.487659129805156;18:00;WANDER;Préparer le diner ; Cuisine;20:30;VRAI
5003; -14.432808259680879;16.487586971291268;20:30;FEED;diner ; cour;21:00;VRAI
5003; -14.432819790055277;16.487656384302937;21:00;STILL;reviser ; Chambre ;23:00;VRAI
5003; -14.432808209808574;16.487675820454456;23:00;REST;Dormir ; chambre (268);06:00;VRAI
5004; -14.432840096526578;16.48755642607044;06:00;STILL;Priére; cour;06:15;VRAI
5004; -14.432840096526578;16.48755642607044;06:15;REST;Dormir ; cour;10:00;VRAI
5004; -14.43321492697289;16.48682896438373;10:00;WANDER;aller  au marché ; marché;10:05;VRAI
5004; -14.432946911504212;16.4876369155045;10:05;WANDER;entre dans le magasin; magasin (265);10:10;VRAI
5004; -14.432923861154213;16.487659129805156;10:10;WANDER;préparer le dejeuner; cuisine;14:00;VRAI
5004; -14.432840096526578;16.48755642607044;14:00;FEED;déjeuner; cour;15:00;VRAI
5004; -14.432507002248116;16.48784009638962;15:00;STILL;Palabrer ; maison (49);17:00;VRAI
5004; -14.432854483987487;16.48766747705656;17:00;STILL;Regarder la télé ; salon;19:00;VRAI
5004; -14.432840096526578;16.48755642607044;19:00;STILL;palabrer; cour ;21:00;VRAI
5004; -14.432840096526578;16.48755642607044;21:00;FEED;diner ; cour;22:00;VRAI
5004; -14.432840096526578;16.48755642607044;22:00;REST;Repos ; cour;23:00;VRAI
5004; -14.432808209808574;16.487675820454456;23:00;REST;Dormir ; chambre (268);06:00;VRAI
5101; -14.433181689582804;16.48813642260232;05:00;STILL;Priére ; cour  ;06:00;VRAI
5101; -14.433181689582804;16.48813642260232;06:00;FEED;petit dejeuner; cour  ;08:00;VRAI
5101;-14.422807048437122;16.494962549817043;08:00;WANDER;aller au champ ; Champ;14:00;VRAI
5101; -14.433181689582804;16.48813642260232;14:00;FEED;Déjeuner ; cour;15:00;VRAI
5101; -14.433181689582804;16.48813642260232;15:00;REST;Dormir ; cour;17:00;VRAI
5101; -14.433181689582804;16.48813642260232;17:00;REST;repos; cour;20:30;VRAI
5101; -14.433181689582804;16.48813642260232;20:30;FEED;Diner ; cour;21:00;VRAI
5101; -14.433181689582804;16.48813642260232;21:00;STILL;Palabrer ; cour;22:00;VRAI
5101; -14.433065914703677;16.487983773336587;22:00;REST;dormir ; chambre;07:00;VRAI
5102; -14.43319035859956;16.48813642589249;05:00;STILL;priére ; cour;06:00;VRAI
5102; -14.43319035859956;16.48813642589249;06:00;FEED;petit dejeuner; cour;07:00;VRAI
5102; -14.43319035859956;16.48813642589249;07:00;REST;repos; cour;14:00;VRAI
5102; -14.43319035859956;16.48813642589249;14:00;FEED;Déjeuner ; cour;15:00;VRAI
5102; -14.43319035859956;16.48813642589249;15:00;WANDER;surveiller les enfants; cour ;19:00;VRAI
5102; -14.43319035859956;16.48813642589249;19:00;FEED;diner ; cour;20:00;VRAI
5102; -14.43319035859956;16.48813642589249;20:00;REST;repos; cour ;22:00;VRAI
5102; -14.433314839093866;16.488225235620064;22:00;REST;dormir ; chambre;05:00;VRAI
5103; -14.43323368352759;16.488128119984395;06:00;WANDER;priére+ wird+ petit dej; cour;08:00;VRAI
5103;-14.432908544431273;16.48590839016087;08:00;WANDER;aller au marcher; marché;12:00;VRAI
5103; -14.43323368352759;16.488128119984395;12:00;REST;repos; cour;14:00;VRAI
5103; -14.43323368352759;16.488128119984395;14:00;FEED;Déjeuner ; cour;15:00;VRAI
5103; -14.43323368352759;16.488128119984395;15:00;REST;Dormir ; cour;17:00;VRAI
5103; -14.43323368352759;16.488128119984395;17:00;REST;repos; cour;22:00;VRAI
5103; -14.433317750860935;16.488205809571294;22:00;REST;dormir ; chambre (279);06:00;VRAI
5104; -14.433173009187252;16.488122544765627;07:00;WANDER;priére + tache ménagére; cour;07:30;VRAI
5104; -14.433173009187252;16.488122544765627;07:30;FEED;petit dej; cour;09:00;VRAI
5104;-14.432596594599074;16.48630425146374;09:00;WANDER;aller au marcher; marché;09:30;VRAI
5104; -14.433022476461305;16.488183622442477;09:30;WANDER;aller au magasin ; magagin 276;10:00;VRAI
5104; -14.433007980079639;16.48814470210285;10:00;WANDER;préparer le dejeuner; cuisine;14:00;VRAI
5104; -14.433173009187252;16.488122544765627;14:00;FEED;Déjeuner ; cour;15:00;VRAI
5104; -14.433173009187252;16.488122544765627;15:00;REST;Dormir ; cour;17:00;VRAI
5104; -14.433173009187252;16.488122544765627;17:00;WANDER;préparer le diner; cour;19:00;VRAI
5104; -14.433173009187252;16.488122544765627;19:00;REST;repos; cour ;23:00;VRAI
5104; -14.43312677697439;16.488208614112;23:00;REST;dormir ; chambre (280);07:00;VRAI
5105; -14.43308910783753;16.48810029074993;06:00;STILL;Prière ; Cour;06:15;VRAI
5105; -14.43308910783753;16.48810029074993;06:15;FEED;Petit déjeuner ; cour;06:30;VRAI
5105;-14.432488545787585;16.48714866650388;06:30;WANDER;aller au forage; forage;08:00;VRAI
5105;-14.422807048437122;16.494962549817043;08:00;WANDER;aller au champ ; Champ;14:00;VRAI
5105; -14.43308910783753;16.48810029074993;14:00;FEED;Déjeuner ; cour;15:00;VRAI
5105;-14.432488545787585;16.48714866650388;15:00;WANDER;aller au forage; forage;20:00;VRAI
5105; -14.43308910783753;16.48810029074993;20:00;REST;repos; cour;21:00;VRAI
5105; -14.43312677697439;16.488208614112;21:00;REST;dormir ; chambre (280);06:00;VRAI
5106; -14.433265504957626;16.488158632811928;08:00;FEED;petit dejeuner; cour;09:00;VRAI
5106; -14.432366446028634;16.485691962613892;09:00;WANDER;aller au travail; tailleur marché;14:00;VRAI
5106; -14.433265504957626;16.488158632811928;14:00;REST;repos ; cour;15:00;VRAI
5106; -14.433265504957626;16.488158632811928;15:00;FEED;Déjeuner ; cour;16:00;VRAI
5106; -14.432366446028634;16.485691962613892;16:00;WANDER;aller au travail; atelier;19:00;VRAI
5106; -14.433265504957626;16.488158632811928;19:00;REST;repos; cour;23:00;VRAI
5106; -14.433161511369185;16.488222491692476;23:00;REST;dormir ; chambre (275);08:00;VRAI
5107; -14.433207682446973;16.488125336627995;07:00;WANDER;Priére + tâche ménagére; cour  ;08:00;VRAI
5107; -14.433207682446973;16.488125336627995;08:00;FEED;petit déjeuner ; cour;09:00;VRAI
5107;-14.432617839408312;16.485932471353678;09:00;WANDER;aller au marché ; marché;09:15;VRAI
5107; -14.433007980079639;16.48814470210285;09:15;WANDER;préparer le déjeuner; cuisine;14:00;VRAI
5107; -14.433207682446973;16.488125336627995;14:00;FEED;Déjeuner ; cour;15:00;VRAI
5107; -14.433170053424336;16.487981085315738;15:00;REST;Dormir ; chambre;17:00;VRAI
5107; -14.433207682446973;16.488125336627995;17:00;STILL;palabrer; cour;20:00;VRAI
5107; -14.433207682446973;16.488125336627995;20:00;STILL;regarder la télé ; Cour;23:00;VRAI
5107; -14.433170053424336;16.487981085315738;23:00;REST;dormir ; chambre;07:00;VRAI
5201; -17.399610808031845;14.748847822789347;03:00;TRAVEL;voyager ; dakar;14:00;VRAI
5201; -14.433604207084144;16.488169515734583;14:00;REST;Dormir ; cour;18:00;VRAI
5201; -14.433604207084144;16.488169515734583;18:00;REST;Repos ; cour;21:00;VRAI
5201; -14.433844303140154;16.48825374059641;21:00;FEED;diner  ; cour;22:00;VRAI
5201; -14.433914567950323;16.488161233737173;22:00;REST;Dormir ; Chambre;03:00;VRAI
5202; -14.433914567950323;16.488161233737173;00:00;REST;Dormir ; chambre;06:00;VRAI
5202; -14.433832525269152;16.488250907959113;06:00;STILL;Prière ; Cour;07:00;VRAI
5202; -14.433832525269152;16.488250907959113;07:00;FEED;Petit déjeuner ; cour;08:00;VRAI
5202; -14.433832525269152;16.488250907959113;08:00;WANDER;tache ménagére; cour;09:00;VRAI
5202;-14.432623992963531;16.486140422947027;09:00;WANDER;aller au marché ; marché;11:00;VRAI
5202; -14.433452575924823;16.488228097539338;11:00;WANDER;magasin; magasin;11:30;VRAI
5202; -14.43388551230173;16.488374456997285;11:30;WANDER;preparer le déjeuner ; Cuisine;14:00;VRAI
5202; -14.433844303140154;16.48825374059641;14:00;FEED;Déjeuner; cour;15:00;VRAI
5202; -14.433832525269152;16.488250907959113;15:00;REST;dormir ; cour;17:00;VRAI
5202; -14.43388551230173;16.488374456997285;17:00;WANDER;préparer le  diner; cuisine;20:00;VRAI
5202; -14.433844303140154;16.48825374059641;20:00;FEED;diner ; cour;22:00;VRAI
5202; -14.433832525269152;16.488250907959113;22:00;STILL;regarder la télé; cour ;00:00;VRAI
5203; -14.433820763403055;16.488242475789544;05:00;STILL;priére ; cour;06:00;VRAI
5203; -14.433820763403055;16.488242475789544;06:00;FEED;petit dejeuner; cour;08:00;VRAI
5203;-14.43286891912197;16.486293614888563;08:00;WANDER;aller au marché; marché;12:00;VRAI
5203; -14.433820763403055;16.488242475789544;12:00;REST;Repos ; cour;14:00;VRAI
5203; -14.433844303140154;16.48825374059641;14:00;FEED;Déjeuner; cour;15:00;VRAI
5203; -14.433779982999058;16.48837429183821;15:00;REST;Dormir ; chambre;17:00;VRAI
5203; -14.433820763403055;16.488242475789544;17:00;WANDER;preparatif de diner; cour;19:00;VRAI
5203; -14.433820763403055;16.488242475789544;19:00;STILL;regarder la télé; cour ;21:00;VRAI
5203; -14.433820763403055;16.488242475789544;21:00;FEED;diner ; cour;22:00;VRAI
5203; -14.433820763403055;16.488242475789544;22:00;STILL;Palabrer ; cour;23:00;VRAI
5203; -14.433779982999058;16.48837429183821;23:00;REST;Dormir ; chambre;05:00;VRAI
5204; -14.433753272274288;16.488228363009508;06:00;STILL;Prière ; Cour;06:30;VRAI
5204; -14.433753272274288;16.488228363009508;06:30;FEED;Petit déjeuner ; cour;07:40;VRAI
5204;-14.429843468003302;16.48421965770301;07:40;WANDER;aller à l'école; école élémentaire;14:00;VRAI
5204; -14.433844303140154;16.48825374059641;14:00;FEED;Déjeuner; cour;15:00;VRAI
5204;-14.430951106415838;16.488962387019217;15:00;STILL;école coranique; cour;17:00;VRAI
5204; -14.433389791131336;16.488614529872056;17:00;WANDER;Jouer ; village;19:00;VRAI
5204; -14.433876374687392;16.488166822676018;19:00;STILL;reviser; chambre;21:00;VRAI
5204; -14.433855780941277;16.488152797877188;21:00;REST;Dormir ; chambre;06:00;VRAI
5205; -17.399610808031845;14.748847822789347;03:00;TRAVEL;voyager ; dakar;14:00;VRAI
5205; -14.433729879635841;16.488256341571798;14:00;REST;Dormir ; cour;18:00;VRAI
5205; -14.433729879635841;16.488256341571798;18:00;REST;Repos ; cour;21:00;VRAI
5205; -14.433844303140154;16.48825374059641;21:00;FEED;diner  ; cour;22:00;VRAI
5205; -14.433639303656165;16.488373798591642;22:00;REST;Dormir ; Chambre;03:00;VRAI
5206; -14.433636341594228;16.48830659856573;06:00;STILL;Prière ; Cour;07:00;VRAI
5206; -14.433636341594228;16.48830659856573;07:00;FEED;Petit déjeuner ; cour;08:00;VRAI
5206; -14.43198731991936;16.490175558455626;08:00;WANDER;aller au travail ; village;16:00;VRAI
5206; -14.433636341594228;16.48830659856573;16:00;STILL;priére ; cour;16:15;VRAI
5206; -14.433844303140154;16.48825374059641;16:15;FEED;dejeuner; cour;17:00;VRAI
5206;-14.432617839408312;16.485932471353678;17:00;WANDER;aller au marché ; marché;19:00;VRAI
5206; -14.433636341594228;16.48830659856573;19:00;STILL;regarder la télé; cour ;21:00;VRAI
5206; -14.433636341594228;16.48830659856573;21:00;REST;repos+ thé; cour;23:00;VRAI
5206;-14.43366673559084;16.48808676158141;23:00;REST;Dormir ; Chambre;06:00;VRAI
5209; -14.433756342187133;16.488298445060646;08:00;FEED;petit déjeuner+ tache ménagére; cour;09:00;VRAI
5209;-14.430951106415838;16.488962387019217;09:00;STILL;école coranique; gallé baba;11:00;VRAI
5209; -14.433756342187133;16.488298445060646;11:00;WANDER;aide à la tâche ménagére; cour;14:00;VRAI
5209; -14.433756342187133;16.488298445060646;14:00;FEED;Déjeuner ; cour;15:00;VRAI
5209;-14.430951106415838;16.488962387019217;15:00;STILL;école coranique; gallé baba;17:00;VRAI
5209; -14.433756342187133;16.488298445060646;17:00;REST;repos; cour;19:00;VRAI
5209; -14.433756342187133;16.488298445060646;19:00;STILL;regarder la télé; cour ;21:00;VRAI
5209; -14.433756342187133;16.488298445060646;21:00;REST;repos+ thé; cour;23:00;VRAI
5209;-14.433625652896353;16.488075724011292;23:00;REST;Dormir ; Chambre;06:00;VRAI
5210; -14.433756342187133;16.488298445060646;06:00;STILL;Prière ; Cour;07:00;VRAI
5210; -14.433756342187133;16.488298445060646;07:00;FEED;Petit déjeuner ; cour;08:00;VRAI
5210; -14.433756342187133;16.488298445060646;08:00;FEED;petit déjeuner+ tache ménagére; cour;09:00;VRAI
5210;-14.430951106415838;16.488962387019217;09:00;STILL;école coranique; gallé baba;11:00;VRAI
5210; -14.433756342187133;16.488298445060646;11:00;WANDER;aide à la tâche ménagére; cour;14:00;VRAI
5210; -14.433756342187133;16.488298445060646;14:00;FEED;Déjeuner ; cour;15:00;VRAI
5210;-14.430951106415838;16.488962387019217;15:00;STILL;école coranique; gallé baba;17:00;VRAI
5210; -14.433756342187133;16.488298445060646;17:00;REST;repos; cour;19:00;VRAI
5210; -14.433756342187133;16.488298445060646;19:00;REST;regarder télé; cour;21:00;VRAI
5210; -14.433756342187133;16.488298445060646;21:00;REST;repos+ thé; cour;23:00;VRAI
5210;-14.433625652896353;16.488075724011292;23:00;REST;Dormir ; Chambre;06:00;VRAI
5211; -14.433665643183204;16.488373896070442;00:00;REST;Dormir ; chambre;06:00;VRAI
5211; -14.433788585589628;16.48829009908975;06:00;STILL;Prière ; Cour;06:30;VRAI
5211; -14.433788585589628;16.48829009908975;06:30;FEED;Petit déjeuner ; cour;07:30;VRAI
5211;-14.428550887072088;16.48420706833248;07:30;WANDER;Aller à l'école ; collège;12:00;VRAI
5211; -14.433788585589628;16.48829009908975;12:00;REST;Repos ; cour;14:00;VRAI
5211; -14.433844303140154;16.48825374059641;14:00;FEED;déjeuner ; cour;15:00;VRAI
5211; -14.433788585589628;16.48829009908975;15:00;REST;Dormir ; cour;17:00;VRAI
5211;-14.419365975269656;16.49361811706736;17:00;WANDER;Aller au champ ; Champ;19:00;VRAI
5211; -14.433665643183204;16.488373896070442;19:00;STILL;reviser; chambre;22:00;VRAI
5211; -14.433844303140154;16.48825374059641;22:00;FEED;dîner; cour;23:00;VRAI
5211; -14.433788585589628;16.48829009908975;23:00;STILL;regarder la télé; cour ;00:00;VRAI
5301;-14.432759556409234;16.48855869700495;07:00;STILL;Prière ; Veranda (139);07:15;VRAI
5301;-14.432759556409234;16.48855869700495;07:15;FEED;Petit déjeuner ; Veranda (139);08:00;VRAI
5301;-14.432759556409234;16.48855869700495;08:00;WANDER;Vente de légume ; Veranda;14:00;VRAI
5301;-14.432865068493568;16.488597830021604;14:00;FEED;déjeuner ; cour;15:00;VRAI
5301;-14.432865068493568;16.488597830021604;15:00;REST;Dormir ; Cour;17:00;VRAI
5301;-14.432759556409234;16.48855869700495;17:00;WANDER;Vente de légume ; Veranda;21:00;VRAI
5301;-14.432759556409234;16.48855869700495;21:00;FEED;dîner; cour;22:00;VRAI
5301;-14.432728968882103;16.488558759094992;22:00;REST;Dormir ; chambre;07:00;VRAI
5302;-14.432759556409234;16.48855869700495;07:00;STILL;Prière  ; Veranda;07:30;VRAI
5302;-14.432759556409234;16.48855869700495;07:30;FEED; Petit déjeuner ; Veranda;08:00;VRAI
5302;-14.432759556409234;16.48855869700495;08:00;STILL;Palabrer ; Veranda;10:00;VRAI
5302; -14.429643413699457;16.487999989443317;10:00;WANDER;Visite aux Parents ; Village;19:00;VRAI
5302;-14.432865068493568;16.488597830021604;19:00;REST;Repos ; Cour;22:00;VRAI
5302;-14.432728968882103;16.488558759094992;22:00;REST;Dormir ; chambre;07:00;VRAI
5303;-14.432759556409234;16.48855869700495;06:00;STILL;Prière ; Cour;07:00;VRAI
5303;-14.432759556409234;16.48855869700495;07:00;FEED;Petit déjeuner ; Véranda;08:00;VRAI
5303;-14.432759556409234;16.48855869700495;08:00;FEED;Petit déjeuner ; Veranda;09:30;VRAI
5303;-14.432846862986151;16.488712590872623;09:30;WANDER;Aller sur le magasin ; Magasin (142);10:00;VRAI
5303;-14.432792533996802;16.488670164044528;10:00;WANDER;Préparer le déjeuner ; Cuisine (143);14:00;VRAI
5303;-14.432865068493568;16.488597830021604;14:00;FEED;déjeuner ; cour;15:00;VRAI
5303;-14.432865068493568;16.488597830021604;15:00;REST;Dormir ; Cour;16:00;VRAI
5303;-14.432728968882103;16.488558759094992;16:00;STILL;Regarder la télé ; Chambre (141);20:00;VRAI
5303;-14.432865068493568;16.488597830021604;20:00;STILL;Palabrer ; Cour;21:00;VRAI
5303;-14.432759556409234;16.48855869700495;21:00;FEED;diner  ; veranda;22:00;VRAI
5303;-14.432728968882103;16.488558759094992;22:00;STILL;Dimanche regarder la télé ; Chambre;23:00;VRAI
5303;-14.432757361255431;16.488624396667824;23:00;REST;Dormir ; chambre 141;06:00;VRAI
5304;-14.432759556409234;16.48855869700495;09:00;WANDER;Fête prière + petiit déjeuner ; Veranda;10:00;VRAI
5304;-14.432759556409234;16.48855869700495;10:00;REST;Fête palabrer ; Veranda;14:00;VRAI
5304;-14.432865068493568;16.488597830021604;14:00;FEED;Manger ; cour;15:00;VRAI
5304;-14.432759556409234;16.48855869700495;15:00;REST;Fête palabrer ; Veranda;21:00;VRAI
5304;-14.432759556409234;16.48855869700495;21:00;FEED;Manger ; Veranda;23:00;VRAI
5304;-14.432757361255431;16.488624396667824;23:00;REST;Dormir ; chambre;09:00;VRAI
5305;-14.432759556409234;16.48855869700495;09:00;WANDER;Fête prière + petiit déjeuner ; Veranda;10:00;VRAI
5305;-14.432759556409234;16.48855869700495;10:00;WANDER;Fête Visite village ; Veranda;14:00;VRAI
5305;-14.432865068493568;16.488597830021604;14:00;FEED;Manger ; cour;15:00;VRAI
5305;-14.432759556409234;16.48855869700495;15:00;REST;Fête palabrer ; Veranda;21:00;VRAI
5305;-14.432759556409234;16.48855869700495;21:00;FEED;Manger ; Veranda;22:00;VRAI
5305;-14.432759556409234;16.48855869700495;22:00;REST;Fête palabrer ; Veranda;23:00;VRAI
5305;-14.432954569262247;16.48874459418101;23:00;REST;Dormir ; chambre;09:00;VRAI
5306;-14.430951106415838;16.488962387019217;06:00;WANDER;Aller à l'école coranique ; Gallé Baba;10:00;VRAI
5306;-14.432759556409234;16.48855869700495;10:00;FEED;Petit déjeuner ; Veranda;11:00;VRAI
5306; -14.433931652700002;16.49001833351301;11:00;WANDER;Visiter ses amis ; Village;14:00;VRAI
5306;-14.432865068493568;16.488597830021604;14:00;FEED;déjeuner ; cour;15:00;VRAI
5306;-14.432865068493568;16.488597830021604;15:00;REST;Se reposer ; cour;16:00;VRAI
5306;-14.430951106415838;16.488962387019217;16:00;WANDER;Aller à l'école coranique ; Gallé Baba;18:00;VRAI
5306; -14.434043937809431;16.488352431810856;18:00;WANDER;Football ; Village;19:00;VRAI
5306; -14.433931652700002;16.49001833351301;19:00;WANDER;Visiter ses amis ; Village;23:00;VRAI
5306;-14.432757361255431;16.488624396667824;23:00;REST;Dormir ; chambre 141;06:00;VRAI
5307; -14.432870538854496;16.48874942960754;06:00;WANDER;Prière + Préparatif ; Chambre;07:40;VRAI
5307;-14.429828704702055;16.48419961291697;07:40;WANDER;Aller à l'école  ; Ecole elementaire;13:00;VRAI
5307; -14.432910233723716;16.488616136213917;13:00;REST;Repos ; Cour;14:00;VRAI
5307; -14.432910233723716;16.488616136213917;14:00;FEED;déjeuner ; cour;15:00;VRAI
5307; -14.432910233723716;16.488616136213917;15:00;WANDER;Faire le thè ; Cour;16:00;VRAI
5307;-14.429828704702055;16.48419961291697;16:00;WANDER;Aller à l'école ; Ecole elementaire;18:00;VRAI
5307; -14.434232398174212;16.488063450465038;18:00;WANDER;Jouer ; Route Nationale;19:00;VRAI
5307; -14.432870538854496;16.48874942960754;19:00;STILL;Regarder la télé ; Chambre;20:00;VRAI
5307; -14.432870538854496;16.48874942960754;20:00;STILL;Réviser ; Chambre;22:00;VRAI
5307; -14.432910233723716;16.488616136213917;22:00;REST;Dormir;chambre 141;06:00;VRAI
5308;-14.430951106415838;16.488962387019217;06:00;STILL;Ecole coranique ; Gallé Baba;10:00;VRAI
5308; -14.432739494584792;16.48860853116279;10:00;FEED;Petit déjeuner ; Veranda;11:00;VRAI
5308; -14.433931652700002;16.49001833351301;11:00;WANDER;Aller voir ses amis ; Village;14:00;VRAI
5308; -14.43290733188117;16.48857161468564;14:00;FEED;déjeuner ; cour;15:00;VRAI
5308; -14.43290733188117;16.48857161468564;15:00;REST;Se reposer ; cour;16:00;VRAI
5308;-14.430951106415838;16.488962387019217;16:00;STILL;Ecole coranique ; Gallé Baba;18:00;VRAI
5308; -14.434043937809431;16.488352431810856;18:00;WANDER;Football ; Village;19:00;VRAI
5308; -14.433931652700002;16.49001833351301;19:00;WANDER;Visiter ses amis ; Village;23:00;VRAI
5308;-14.432757361255431;16.488624396667824;23:00;REST;Dormir ; chambre;06:00;VRAI
5309;-14.430951106415838;16.488962387019217;06:00;WANDER;Aller à l'école coranique ; Gallé Baba;10:00;VRAI
5309; -14.432739494584792;16.48860853116279;10:00;FEED;Petit déjeuner ; Veranda;11:00;VRAI
5309; -14.433931652700002;16.49001833351301;11:00;WANDER;Visiter ses amis ; Village;15:00;FAUX
5309;-14.430951106415838;16.488962387019217;16:00;WANDER;Aller à l'école coranique ; Gallé Baba;18:00;VRAI
5309; -14.434043937809431;16.488352431810856;18:00;WANDER;Football ; Village;19:00;VRAI
5309; -14.433931652700002;16.49001833351301;19:00;WANDER;Visiter ses amis ; Village;23:00;VRAI
5309;-14.432757361255431;16.488624396667824;23:00;REST;Dormir ; chambre;06:00;VRAI
5310; -14.424583258669532;16.487547545156012;07:00;WANDER;Tâche ménagère ; Maison (139);08:00;VRAI
5310;-14.432846862986151;16.488712590872623;08:00;WANDER;Aller dans le magasin ; Magasin (142);09:00;VRAI
