DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout;;
01/01/1980;138;137;border;;;86589;;11/07/2014;JLF;;
01/01/1980;137;132;border;;;84838;;11/07/2014;JLF;;
01/01/1980;137;133;border;;;85188;;11/07/2014;JLF;;
01/01/1980;137;134;border;;;85538;;11/07/2014;JLF;;
01/01/1980;137;137;border;;;86588;;11/07/2014;JLF;;
01/01/1980;136;132;border;;;84837;;11/07/2014;JLF;;
01/01/1980;136;134;border;;;85537;;11/07/2014;JLF;;
01/01/1980;136;135;border;;;85887;;11/07/2014;JLF;;
01/01/1980;136;136;border;;;86237;;11/07/2014;JLF;;
01/01/1980;136;137;border;;;86587;;11/07/2014;JLF;;
01/01/1980;135;132;border;;;84836;;11/07/2014;JLF;;
01/01/1980;135;135;border;;;85886;;11/07/2014;JLF;;
01/01/1980;135;136;border;;;86236;;11/07/2014;JLF;;
01/01/1980;134;132;border;;;84835;;11/07/2014;JLF;;
01/01/1980;133;132;border;;;84834;;11/07/2014;JLF;;
01/01/1980;132;131;border;;;84483;;11/07/2014;JLF;;
01/01/1980;132;132;border;;;84833;;11/07/2014;JLF;;
01/01/1980;131;131;border;;;84482;;11/07/2014;JLF;;
01/01/1980;130;130;border;;;84131;;11/07/2014;JLF;;
01/01/1980;130;131;border;;;84481;;11/07/2014;JLF;;
01/01/1980;129;130;border;;;84130;;11/07/2014;JLF;;
01/01/1980;128;130;border;;;84129;;11/07/2014;JLF;;
01/01/1980;128;131;border;;;84479;;11/07/2014;JLF;;
01/01/1980;127;131;border;;;84478;;11/07/2014;JLF;;
01/01/1980;126;131;border;;;84477;;11/07/2014;JLF;;
01/01/1980;125;131;border;;;84476;;11/07/2014;JLF;;
01/01/1980;124;131;border;;;84475;;11/07/2014;JLF;;
01/01/1980;123;131;border;;;84474;;11/07/2014;JLF;;
01/01/1980;122;130;border;;;84123;;11/07/2014;JLF;;
01/01/1980;122;131;border;;;84473;;11/07/2014;JLF;;
01/01/1980;121;130;border;;;84122;;11/07/2014;JLF;;
01/01/1980;120;129;border;;;83771;;11/07/2014;JLF;;
01/01/1980;120;130;border;;;84121;;11/07/2014;JLF;;
01/01/1980;119;129;border;;;83770;;11/07/2014;JLF;;
01/01/1980;118;129;border;;;83769;;11/07/2014;JLF;;
01/01/1980;118;130;border;;;84119;;11/07/2014;JLF;;
01/01/1980;118;131;border;;;84469;;11/07/2014;JLF;;
01/01/1980;117;131;border;;;84468;;11/07/2014;JLF;;
01/01/1980;117;132;border;;;84818;;11/07/2014;JLF;;
01/01/1980;116;132;border;;;84817;;11/07/2014;JLF;;
01/01/1980;115;132;border;;;84816;;11/07/2014;JLF;;
01/01/1980;114;131;border;;;84465;;11/07/2014;JLF;;
01/01/1980;114;132;border;;;84815;;11/07/2014;JLF;;
01/01/1980;113;128;border;;;83414;;11/07/2014;JLF;;
01/01/1980;113;128;border;;;83414;;11/07/2014;JLF;;
01/01/1980;113;129;border;;;83764;;11/07/2014;JLF;;
01/01/1980;113;130;border;;;84114;;11/07/2014;JLF;;
01/01/1980;113;131;border;;;84464;;11/07/2014;JLF;;
01/01/1980;112;128;border;;;83413;;11/07/2014;JLF;;
01/01/1980;111;128;border;;;83412;;11/07/2014;JLF;;
01/01/1980;110;128;border;;;83411;;11/07/2014;JLF;;
01/01/1980;109;128;border;;;83410;;11/07/2014;JLF;;
01/01/1980;109;129;border;;;83760;;11/07/2014;JLF;;
01/01/1980;108;129;border;;;83759;;11/07/2014;JLF;;
01/01/1980;107;127;border;;;83058;;11/07/2014;JLF;;
01/01/1980;107;128;border;;;83408;;11/07/2014;JLF;;
01/01/1980;107;129;border;;;83758;;11/07/2014;JLF;;
01/01/1980;106;126;border;;;82707;;11/07/2014;JLF;;
01/01/1980;106;127;border;;;83057;;11/07/2014;JLF;;
01/01/1980;106;128;border;;;83407;;11/07/2014;JLF;;
01/01/1980;105;126;border;;;82706;;11/07/2014;JLF;;
01/01/1980;104;126;border;;;82705;;11/07/2014;JLF;;
01/01/1980;103;126;border;;;82704;;11/07/2014;JLF;;
01/01/1980;102;126;border;;;82703;;11/07/2014;JLF;;
01/01/1980;101;126;border;;;82702;;11/07/2014;JLF;;
01/01/1980;101;127;border;;;83052;;11/07/2014;JLF;;
01/01/1980;100;127;border;;;83051;;11/07/2014;JLF;;
01/01/1980;99;127;border;;;83050;;11/07/2014;JLF;;
01/01/1980;98;127;border;;;83049;;11/07/2014;JLF;;
01/01/1980;97;127;border;;;83048;;11/07/2014;JLF;;
01/01/1980;97;127;border;;;83048;;11/07/2014;JLF;;
01/01/1980;97;128;border;;;83398;;11/07/2014;JLF;;
01/01/1980;96;128;border;;;83397;;11/07/2014;JLF;;
01/01/1980;95;127;border;;;83046;;11/07/2014;JLF;;
01/01/1980;95;128;border;;;83396;;11/07/2014;JLF;;
01/01/1980;94;127;border;;;83045;;11/07/2014;JLF;;
01/01/1980;94;128;border;;;83395;;11/07/2014;JLF;;
01/01/1980;93;128;border;;;83394;;11/07/2014;JLF;;
01/01/1980;92;128;border;;;83393;;11/07/2014;JLF;;
01/01/1980;91;128;border;;;83392;;11/07/2014;JLF;;
01/01/1980;90;127;border;;;83041;;11/07/2014;JLF;;
01/01/1980;90;128;border;;;83391;;11/07/2014;JLF;;
01/01/1980;89;127;border;;;83040;;11/07/2014;JLF;;
01/01/1980;88;126;border;;;82689;;11/07/2014;JLF;;
01/01/1980;88;127;border;;;83039;;11/07/2014;JLF;;
01/01/1980;87;126;border;;;82688;;11/07/2014;JLF;;
01/01/1980;87;127;border;;;83038;;11/07/2014;JLF;;
01/01/1980;86;127;border;;;83037;;11/07/2014;JLF;;
01/01/1980;85;127;border;;;83036;;11/07/2014;JLF;;
01/01/1980;84;126;border;;;82685;;11/07/2014;JLF;;
01/01/1980;84;127;border;;;83035;;11/07/2014;JLF;;
01/01/1980;83;126;border;;;82684;;11/07/2014;JLF;;
01/01/1980;82;126;border;;;82683;;11/07/2014;JLF;;
01/01/1980;82;127;border;;;83033;;11/07/2014;JLF;;
01/01/1980;82;128;border;;;83383;;11/07/2014;JLF;;
01/01/1980;81;128;border;;;83382;;11/07/2014;JLF;;
01/01/1980;80;128;border;;;83381;;11/07/2014;JLF;;
01/01/1980;80;129;border;;;83731;;11/07/2014;JLF;;
01/01/1980;80;130;border;;;84081;;11/07/2014;JLF;;
01/01/1980;79;130;border;;;84080;;11/07/2014;JLF;;
01/01/1980;78;130;border;;;84079;;11/07/2014;JLF;;
01/01/1980;77;129;border;;;83728;;11/07/2014;JLF;;
01/01/1980;77;130;border;;;84078;;11/07/2014;JLF;;
01/01/1980;76;129;border;;;83727;;11/07/2014;JLF;;
01/01/1980;75;128;border;;;83376;;11/07/2014;JLF;;
01/01/1980;75;129;border;;;83726;;11/07/2014;JLF;;
01/01/1980;74;128;border;;;83375;;11/07/2014;JLF;;
01/01/1980;73;128;border;;;83374;;11/07/2014;JLF;;
01/01/1980;73;129;border;;;83724;;11/07/2014;JLF;;
01/01/1980;72;129;border;;;83723;;11/07/2014;JLF;;
01/01/1980;71;128;border;;;83372;;11/07/2014;JLF;;
01/01/1980;71;129;border;;;83722;;11/07/2014;JLF;;
01/01/1980;70;126;border;;;82671;;11/07/2014;JLF;;
01/01/1980;70;127;border;;;83021;;11/07/2014;JLF;;
01/01/1980;70;128;border;;;83371;;11/07/2014;JLF;;
01/01/1980;69;125;border;;;82320;;11/07/2014;JLF;;
01/01/1980;69;126;border;;;82670;;11/07/2014;JLF;;
01/01/1980;69;127;border;;;83020;;11/07/2014;JLF;;
01/01/1980;68;122;border;;;81269;;11/07/2014;JLF;;
01/01/1980;68;123;border;;;81619;;11/07/2014;JLF;;
01/01/1980;68;124;border;;;81969;;11/07/2014;JLF;;
01/01/1980;68;125;border;;;82319;;11/07/2014;JLF;;
01/01/1980;67;118;border;;;79868;;11/07/2014;JLF;;
01/01/1980;67;119;border;;;80218;;11/07/2014;JLF;;
01/01/1980;67;120;border;;;80568;;11/07/2014;JLF;;
01/01/1980;67;121;border;;;80918;;11/07/2014;JLF;;
01/01/1980;67;122;border;;;81268;;11/07/2014;JLF;;
01/01/1980;66;114;border;;;78467;;11/07/2014;JLF;;
01/01/1980;66;115;border;;;78817;;11/07/2014;JLF;;
01/01/1980;66;118;border;;;79867;;11/07/2014;JLF;;
01/01/1980;65;112;border;;;77766;;11/07/2014;JLF;;
01/01/1980;65;113;border;;;78116;;11/07/2014;JLF;;
01/01/1980;65;114;border;;;78466;;11/07/2014;JLF;;
01/01/1980;65;115;border;;;78816;;11/07/2014;JLF;;
01/01/1980;65;116;border;;;79166;;11/07/2014;JLF;;
01/01/1980;65;117;border;;;79516;;11/07/2014;JLF;;
01/01/1980;65;118;border;;;79866;;11/07/2014;JLF;;
01/01/1980;64;111;border;;;77415;;11/07/2014;JLF;;
01/01/1980;64;112;border;;;77765;;11/07/2014;JLF;;
01/01/1980;63;111;border;;;77414;;11/07/2014;JLF;;
01/01/1980;62;111;border;;;77413;;11/07/2014;JLF;;
01/01/1980;61;105;border;;;75312;;11/07/2014;JLF;;
01/01/1980;61;110;border;;;77062;;11/07/2014;JLF;;
01/01/1980;61;111;border;;;77412;;11/07/2014;JLF;;
01/01/1980;60;103;border;;;74611;;11/07/2014;JLF;;
01/01/1980;60;104;border;;;74961;;11/07/2014;JLF;;
01/01/1980;60;105;border;;;75311;;11/07/2014;JLF;;
01/01/1980;60;106;border;;;75661;;11/07/2014;JLF;;
01/01/1980;60;107;border;;;76011;;11/07/2014;JLF;;
01/01/1980;60;108;border;;;76361;;11/07/2014;JLF;;
01/01/1980;60;109;border;;;76711;;11/07/2014;JLF;;
01/01/1980;60;110;border;;;77061;;11/07/2014;JLF;;
01/01/1980;59;103;border;;;74610;;11/07/2014;JLF;;
01/01/1980;58;103;border;;;74609;;11/07/2014;JLF;;
01/01/1980;57;94;border;;;71458;;11/07/2014;JLF;;
01/01/1980;57;95;border;;;71808;;11/07/2014;JLF;;
01/01/1980;57;96;border;;;72158;;11/07/2014;JLF;;
01/01/1980;57;97;border;;;72508;;11/07/2014;JLF;;
01/01/1980;57;98;border;;;72858;;11/07/2014;JLF;;
01/01/1980;57;99;border;;;73208;;11/07/2014;JLF;;
01/01/1980;57;100;border;;;73558;;11/07/2014;JLF;;
01/01/1980;57;101;border;;;73908;;11/07/2014;JLF;;
01/01/1980;57;102;border;;;74258;;11/07/2014;JLF;;
01/01/1980;57;103;border;;;74608;;11/07/2014;JLF;;
01/01/1980;56;88;border;;;69357;;11/07/2014;JLF;;
01/01/1980;56;89;border;;;69707;;11/07/2014;JLF;;
01/01/1980;56;90;border;;;70057;;11/07/2014;JLF;;
01/01/1980;56;91;border;;;70407;;11/07/2014;JLF;;
01/01/1980;56;92;border;;;70757;;11/07/2014;JLF;;
01/01/1980;56;93;border;;;71107;;11/07/2014;JLF;;
01/01/1980;56;94;border;;;71457;;11/07/2014;JLF;;
01/01/1980;55;84;border;;;67956;;11/07/2014;JLF;;
01/01/1980;55;85;border;;;68306;;11/07/2014;JLF;;
01/01/1980;55;86;border;;;68656;;11/07/2014;JLF;;
01/01/1980;55;87;border;;;69006;;11/07/2014;JLF;;
01/01/1980;55;88;border;;;69356;;11/07/2014;JLF;;
01/01/1980;54;82;border;;;67255;;11/07/2014;JLF;;
01/01/1980;54;83;border;;;67605;;11/07/2014;JLF;;
01/01/1980;54;84;border;;;67955;;11/07/2014;JLF;;
01/01/1980;53;80;border;;;66554;;11/07/2014;JLF;;
01/01/1980;53;81;border;;;66904;;11/07/2014;JLF;;
01/01/1980;53;82;border;;;67254;;11/07/2014;JLF;;
01/01/1980;52;78;border;;;65853;;11/07/2014;JLF;;
01/01/1980;52;79;border;;;66203;;11/07/2014;JLF;;
01/01/1980;52;80;border;;;66553;;11/07/2014;JLF;;
01/01/1980;51;77;border;;;65502;;11/07/2014;JLF;;
01/01/1980;51;78;border;;;65852;;11/07/2014;JLF;;
01/01/1980;50;75;border;;;64801;;11/07/2014;JLF;;
01/01/1980;50;76;border;;;65151;;11/07/2014;JLF;;
01/01/1980;50;77;border;;;65501;;11/07/2014;JLF;;
01/01/1980;49;73;border;;;64100;;11/07/2014;JLF;;
01/01/1980;49;74;border;;;64450;;11/07/2014;JLF;;
01/01/1980;49;75;border;;;64800;;11/07/2014;JLF;;
01/01/1980;48;72;border;;;63749;;11/07/2014;JLF;;
01/01/1980;48;73;border;;;64099;;11/07/2014;JLF;;
01/01/1980;47;70;border;;;63048;;11/07/2014;JLF;;
01/01/1980;47;71;border;;;63398;;11/07/2014;JLF;;
01/01/1980;47;72;border;;;63748;;11/07/2014;JLF;;
01/01/1980;46;69;border;;;62697;;11/07/2014;JLF;;
01/01/1980;46;70;border;;;63047;;11/07/2014;JLF;;
01/01/1980;45;68;border;;;62346;;11/07/2014;JLF;;
01/01/1980;45;69;border;;;62696;;11/07/2014;JLF;;
01/01/1980;44;66;border;;;61645;;11/07/2014;JLF;;
01/01/1980;44;67;border;;;61995;;11/07/2014;JLF;;
01/01/1980;44;68;border;;;62345;;11/07/2014;JLF;;
01/01/1980;43;65;border;;;61294;;11/07/2014;JLF;;
01/01/1980;43;66;border;;;61644;;11/07/2014;JLF;;
01/01/1980;42;63;border;;;60593;;11/07/2014;JLF;;
01/01/1980;42;64;border;;;60943;;11/07/2014;JLF;;
01/01/1980;42;65;border;;;61293;;11/07/2014;JLF;;
01/01/1980;41;61;border;;;59892;;11/07/2014;JLF;;
01/01/1980;41;62;border;;;60242;;11/07/2014;JLF;;
01/01/1980;41;63;border;;;60592;;11/07/2014;JLF;;
