DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout
02/01/1909;67;102;river;;;74268;;18/07/2014;JLF
02/01/1909;67;115;river;;;78818;;18/07/2014;JLF
02/01/1909;67;116;river;;;79168;;18/07/2014;JLF
02/01/1909;67;117;river;;;79518;;18/07/2014;JLF
02/01/1909;67;118;river;;;79868;;18/07/2014;JLF
02/01/1909;67;120;river;;;80568;;18/07/2014;JLF
02/01/1909;67;121;river;;;80918;;18/07/2014;JLF
02/01/1909;67;122;river;;;81268;;18/07/2014;JLF
02/01/1909;68;1;river;;;38919;;18/07/2014;JLF
02/01/1909;68;12;river;;;42769;;18/07/2014;JLF
02/01/1909;68;13;river;;;43119;;18/07/2014;JLF
02/01/1909;68;14;river;;;43469;;18/07/2014;JLF
02/01/1909;68;15;river;;;43819;;18/07/2014;JLF
02/01/1909;68;100;river;;;73569;;18/07/2014;JLF
02/01/1909;68;101;river;;;73919;;18/07/2014;JLF
02/01/1909;68;102;river;;;74269;;18/07/2014;JLF
02/01/1909;68;103;river;;;74619;;18/07/2014;JLF
02/01/1909;68;121;river;;;80919;;18/07/2014;JLF
02/01/1909;68;122;river;;;81269;;18/07/2014;JLF
02/01/1909;68;123;river;;;81619;;18/07/2014;JLF
02/01/1909;68;124;river;;;81969;;18/07/2014;JLF
02/01/1909;68;125;river;;;82319;;18/07/2014;JLF
02/01/1909;69;14;river;;;43470;;18/07/2014;JLF
02/01/1909;69;15;river;;;43820;;18/07/2014;JLF
02/01/1909;69;16;river;;;44170;;18/07/2014;JLF
02/01/1909;69;101;river;;;73920;;18/07/2014;JLF
02/01/1909;69;102;river;;;74270;;18/07/2014;JLF
02/01/1909;69;103;river;;;74620;;18/07/2014;JLF
02/01/1909;69;104;river;;;74970;;18/07/2014;JLF
02/01/1909;69;122;river;;;81270;;18/07/2014;JLF
02/01/1909;69;123;river;;;81620;;18/07/2014;JLF
02/01/1909;69;124;river;;;81970;;18/07/2014;JLF
02/01/1909;69;125;river;;;82320;;18/07/2014;JLF
02/01/1909;69;126;river;;;82670;;18/07/2014;JLF
02/01/1909;70;15;river;;;43821;;18/07/2014;JLF
02/01/1909;70;16;river;;;44171;;18/07/2014;JLF
02/01/1909;70;102;river;;;74271;;18/07/2014;JLF
02/01/1909;70;103;river;;;74621;;18/07/2014;JLF
02/01/1909;70;104;river;;;74971;;18/07/2014;JLF
02/01/1909;70;105;river;;;75321;;18/07/2014;JLF
02/01/1909;70;106;river;;;75671;;18/07/2014;JLF
02/01/1909;70;125;river;;;82321;;18/07/2014;JLF
02/01/1909;70;127;river;;;83021;;18/07/2014;JLF
02/01/1909;70;128;river;;;83371;;18/07/2014;JLF
02/01/1909;71;16;river;;;44172;;18/07/2014;JLF
02/01/1909;71;103;river;;;74622;;18/07/2014;JLF
02/01/1909;71;104;river;;;74972;;18/07/2014;JLF
02/01/1909;71;105;river;;;75322;;18/07/2014;JLF
02/01/1909;71;106;river;;;75672;;18/07/2014;JLF
02/01/1909;71;128;river;;;83372;;18/07/2014;JLF
02/01/1909;71;129;river;;;83722;;18/07/2014;JLF
02/01/1909;72;104;river;;;74973;;18/07/2014;JLF
02/01/1909;72;106;river;;;75673;;18/07/2014;JLF
02/01/1909;72;107;river;;;76023;;18/07/2014;JLF
02/01/1909;72;128;river;;;83373;;18/07/2014;JLF
02/01/1909;72;129;river;;;83723;;18/07/2014;JLF
02/01/1909;73;123;river;;;81624;;18/07/2014;JLF
02/01/1909;73;124;river;;;81974;;18/07/2014;JLF
02/01/1909;73;125;river;;;82324;;18/07/2014;JLF
02/01/1909;73;128;river;;;83374;;18/07/2014;JLF
02/01/1909;74;120;river;;;80575;;18/07/2014;JLF
02/01/1909;74;121;river;;;80925;;18/07/2014;JLF
02/01/1909;74;122;river;;;81275;;18/07/2014;JLF
02/01/1909;74;123;river;;;81625;;18/07/2014;JLF
02/01/1909;74;124;river;;;81975;;18/07/2014;JLF
02/01/1909;74;125;river;;;82325;;18/07/2014;JLF
02/01/1909;74;128;river;;;83375;;18/07/2014;JLF
02/01/1909;75;121;river;;;80926;;18/07/2014;JLF
02/01/1909;75;122;river;;;81276;;18/07/2014;JLF
02/01/1909;75;123;river;;;81626;;18/07/2014;JLF
02/01/1909;75;125;river;;;82326;;18/07/2014;JLF
02/01/1909;75;126;river;;;82676;;18/07/2014;JLF
02/01/1909;75;128;river;;;83376;;18/07/2014;JLF
02/01/1909;76;129;river;;;83727;;18/07/2014;JLF
02/01/1909;77;129;river;;;83728;;18/07/2014;JLF
02/01/1909;77;130;river;;;84078;;18/07/2014;JLF
02/01/1909;78;130;river;;;84079;;18/07/2014;JLF
02/01/1909;79;130;river;;;84080;;18/07/2014;JLF
02/01/1909;80;128;river;;;83381;;18/07/2014;JLF
02/01/1909;80;129;river;;;83731;;18/07/2014;JLF
02/01/1909;80;130;river;;;84081;;18/07/2014;JLF
02/01/1909;81;127;river;;;83032;;18/07/2014;JLF
02/01/1909;81;128;river;;;83382;;18/07/2014;JLF
02/01/1909;82;126;river;;;82683;;18/07/2014;JLF
02/01/1909;82;127;river;;;83033;;18/07/2014;JLF
02/01/1909;83;126;river;;;82684;;18/07/2014;JLF
02/01/1909;84;126;river;;;82685;;18/07/2014;JLF
02/01/1909;84;127;river;;;83035;;18/07/2014;JLF
02/01/1909;85;126;river;;;82686;;18/07/2014;JLF
02/01/1909;85;127;river;;;83036;;18/07/2014;JLF
02/01/1909;86;127;river;;;83037;;18/07/2014;JLF
02/01/1909;87;95;river;;;71838;;18/07/2014;JLF
02/01/1909;87;96;river;;;72188;;18/07/2014;JLF
02/01/1909;87;97;river;;;72538;;18/07/2014;JLF
02/01/1909;87;127;river;;;83038;;18/07/2014;JLF
02/01/1909;88;94;river;;;71489;;18/07/2014;JLF
02/01/1909;88;95;river;;;71839;;18/07/2014;JLF
02/01/1909;88;96;river;;;72189;;18/07/2014;JLF
02/01/1909;88;97;river;;;72539;;18/07/2014;JLF
02/01/1909;88;126;river;;;82689;;18/07/2014;JLF
02/01/1909;88;127;river;;;83039;;18/07/2014;JLF
02/01/1909;89;93;river;;;71140;;18/07/2014;JLF
02/01/1909;89;94;river;;;71490;;18/07/2014;JLF
02/01/1909;89;95;river;;;71840;;18/07/2014;JLF
02/01/1909;89;96;river;;;72190;;18/07/2014;JLF
02/01/1909;89;97;river;;;72540;;18/07/2014;JLF
02/01/1909;89;98;river;;;72890;;18/07/2014;JLF
02/01/1909;89;99;river;;;73240;;18/07/2014;JLF
02/01/1909;89;105;river;;;75340;;18/07/2014;JLF
02/01/1909;89;106;river;;;75690;;18/07/2014;JLF
02/01/1909;89;126;river;;;82690;;18/07/2014;JLF
02/01/1909;89;127;river;;;83040;;18/07/2014;JLF
02/01/1909;90;93;river;;;71141;;18/07/2014;JLF
