DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout
26/11/1983;23;77;road;Barocounda;;27144;;19/07/2014;JLF
26/11/1983;6;52;road;Basset Ousseynou;;18377;;19/07/2014;JLF
26/11/1983;1;38;road;Bassoum;;13472;;19/07/2014;JLF
26/11/1983;17;43;road;Bassy Lamine ;;15238;;19/07/2014;JLF
26/11/1983;110;9;road;Batimba;;3431;;19/07/2014;JLF
26/11/1983;121;21;road;Batranke;;7642;;19/07/2014;JLF
26/11/1983;115;8;road;Baya;;3086;;19/07/2014;JLF
26/11/1983;133;22;road;Baytilaye;;8004;;19/07/2014;JLF
26/11/1983;52;62;road;Belel Demba;;21923;;19/07/2014;JLF
26/11/1983;1;124;road;Belel Diamala Peulh;;43572;;19/07/2014;JLF
26/11/1983;83;113;road;Belel II;;39804;;19/07/2014;JLF
26/11/1983;2;55;road;Belki;;19423;;19/07/2014;JLF
26/11/1983;121;101;road;Belly Djimbara;;35642;;19/07/2014;JLF
26/11/1983;109;59;road;Belly Wamedaka;;20930;;19/07/2014;JLF
26/11/1983;148;30;road;Bembou;;10819;;19/07/2014;JLF
26/11/1983;89;67;road;Berma;;23710;;19/07/2014;JLF
26/11/1983;147;52;road;Berola;;18518;;19/07/2014;JLF
26/11/1983;98;14;road;Bilel;;5169;;19/07/2014;JLF
26/11/1983;93;128;road;Bininguel;;45064;;19/07/2014;JLF
26/11/1983;59;61;road;Bira ;;21580;;19/07/2014;JLF
26/11/1983;91;115;road;Birom Digui I;;40512;;19/07/2014;JLF
26/11/1983;2;102;road;Bit Nguel;;35873;;19/07/2014;JLF
26/11/1983;2;94;road;Boda Diadji Ba;;33073;;19/07/2014;JLF
26/11/1983;93;94;road;Bode;;33164;;19/07/2014;JLF
26/11/1983;0;42;road;Bodoyel;;14871;;19/07/2014;JLF
26/11/1983;65;66;road;Bofoulou;;23336;;19/07/2014;JLF
26/11/1983;109;106;road;Bogal Diaouli Diallo;;37380;;19/07/2014;JLF
26/11/1983;124;117;road;Bohe;;41245;;19/07/2014;JLF
26/11/1983;51;111;road;Bohe Baledji;;39072;;19/07/2014;JLF
26/11/1983;71;114;road;Boke;;40142;;19/07/2014;JLF
26/11/1983;156;52;road;Bokhody;;18527;;19/07/2014;JLF
26/11/1983;88;126;road;Boki Guile;;44359;;19/07/2014;JLF
26/11/1983;85;110;road;Boki Maboube;;38756;;19/07/2014;JLF
26/11/1983;57;134;road;Bokidiaral;;47128;;19/07/2014;JLF
26/11/1983;38;114;road;Bokilothie ;;40109;;19/07/2014;JLF
26/11/1983;91;130;road;Bokissaboudou;;45762;;19/07/2014;JLF
26/11/1983;87;66;road;Boko;;23358;;19/07/2014;JLF
26/11/1983;111;73;road;Bokolakho;;25832;;19/07/2014;JLF
26/11/1983;34;53;road;Bolibana;;18755;;19/07/2014;JLF
26/11/1983;114;26;road;Bomboya;;9385;;19/07/2014;JLF
26/11/1983;32;40;road;Bonconto Fouta;;14203;;19/07/2014;JLF
26/11/1983;113;142;road;Borde Diawara;;49984;;19/07/2014;JLF
26/11/1983;52;84;road;Botou;;29623;;19/07/2014;JLF
26/11/1983;5;42;road;Bouba Counda;;14876;;19/07/2014;JLF
26/11/1983;125;117;road;Boubouya;;41246;;19/07/2014;JLF
26/11/1983;43;82;road;Boucaricounda Diallo;;28914;;19/07/2014;JLF
26/11/1983;45;82;road;Boucaricounda Peul;;28916;;19/07/2014;JLF
26/11/1983;37;91;road;Boudou Boundou;;32058;;19/07/2014;JLF
26/11/1983;33;116;road;Boudouck;;40804;;19/07/2014;JLF
26/11/1983;19;46;road;Boufinto;;16290;;19/07/2014;JLF
26/11/1983;150;12;road;Bougnanto  Kerewane;;4521;;19/07/2014;JLF
26/11/1983;87;117;road;Boula;;41208;;19/07/2014;JLF
26/11/1983;97;135;road;Boulby;;47518;;19/07/2014;JLF
26/11/1983;33;108;road;Boulel;;38004;;19/07/2014;JLF
26/11/1983;102;130;road;Boulel;;45773;;19/07/2014;JLF
26/11/1983;84;124;road;Boulel Baidi Cisse;;43655;;19/07/2014;JLF
26/11/1983;31;56;road;Boulembou;;19802;;19/07/2014;JLF
26/11/1983;15;99;road;Boulimanga Manding;;34836;;19/07/2014;JLF
26/11/1983;14;99;road;Boulimanga Peuhl;;34835;;19/07/2014;JLF
26/11/1983;7;103;road;Boulimanga Peulh II;;36228;;19/07/2014;JLF
26/11/1983;84;142;road;Boulone Samba Djadji;;49955;;19/07/2014;JLF
26/11/1983;15;150;road;Boulone Seno;;52686;;19/07/2014;JLF
26/11/1983;7;138;road;Bouly Boguel;;48478;;19/07/2014;JLF
26/11/1983;118;56;road;Boumboum Cebbe;;19889;;19/07/2014;JLF
26/11/1983;120;56;road;Boumboum Foulbe;;19891;;19/07/2014;JLF
26/11/1983;50;29;road;Boumoune Samaye;;10371;;19/07/2014;JLF
26/11/1983;122;11;road;Boundou Condi;;4143;;19/07/2014;JLF
26/11/1983;139;106;road;Boundou Diohe;;37410;;19/07/2014;JLF
26/11/1983;127;3;road;Boundou Doundouke;;1348;;19/07/2014;JLF
26/11/1983;122;35;road;Bounkoungkoto;;12543;;19/07/2014;JLF
26/11/1983;140;31;road;Bounsankhoba;;11161;;19/07/2014;JLF
26/11/1983;164;55;road;Bountoung;;19585;;19/07/2014;JLF
26/11/1983;164;56;road;Bountoung;;19935;;19/07/2014;JLF
26/11/1983;131;106;road;Bountoung Logo;;37402;;19/07/2014;JLF
26/11/1983;31;48;road;Bourcounda;;17002;;19/07/2014;JLF
26/11/1983;31;30;road;Bouria ;;10702;;19/07/2014;JLF
26/11/1983;46;77;road;Bouroukou;;27167;;19/07/2014;JLF
26/11/1983;14;43;road;Bourto Lountang;;15235;;19/07/2014;JLF
26/11/1983;39;44;road;Boustane;;15610;;19/07/2014;JLF
26/11/1983;85;19;road;Bouthili;;6906;;19/07/2014;JLF
26/11/1983;47;136;road;Boutoudji;;47818;;19/07/2014;JLF
26/11/1983;114;61;road;Boutougoufara;;21635;;19/07/2014;JLF
26/11/1983;17;27;road;Boya;;9638;;19/07/2014;JLF
26/11/1983;89;101;road;Boynguel Bamba;;35610;;19/07/2014;JLF
26/11/1983;22;72;road;Boynguel Ngaba;;25393;;19/07/2014;JLF
