DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout;;;;;
26/11/1983;21;78;track;;;27492;;19/07/2014;JLF;;;;;
26/11/1983;21;79;track;;;27842;;19/07/2014;JLF;;;;;
26/11/1983;21;85;track;;;29942;;19/07/2014;JLF;;;;;
26/11/1983;21;86;track;;;30292;;19/07/2014;JLF;;;;;
26/11/1983;21;89;track;;;31342;;19/07/2014;JLF;;;;;
26/11/1983;21;103;track;;;36242;;19/07/2014;JLF;;;;;
26/11/1983;21;106;track;;;37292;;19/07/2014;JLF;;;;;
26/11/1983;21;107;track;;;37642;;19/07/2014;JLF;;;;;
26/11/1983;21;115;track;;;40442;;19/07/2014;JLF;;;;;
26/11/1983;21;116;track;;;40792;;19/07/2014;JLF;;;;;
26/11/1983;21;131;track;;;46042;;19/07/2014;JLF;;;;;
26/11/1983;21;142;track;;;49892;;19/07/2014;JLF;;;;;
26/11/1983;21;143;track;;;50242;;19/07/2014;JLF;;;;;
26/11/1983;21;144;track;;;50592;;19/07/2014;JLF;;;;;
26/11/1983;22;23;track;;;8243;;19/07/2014;JLF;;;;;
26/11/1983;22;24;track;;;8593;;19/07/2014;JLF;;;;;
26/11/1983;22;25;track;;;8943;;19/07/2014;JLF;;;;;
26/11/1983;22;26;track;;;9293;;19/07/2014;JLF;;;;;
26/11/1983;22;34;track;;;12093;;19/07/2014;JLF;;;;;
26/11/1983;22;45;track;;;15943;;19/07/2014;JLF;;;;;
26/11/1983;22;46;track;;;16293;;19/07/2014;JLF;;;;;
26/11/1983;22;47;track;;;16643;;19/07/2014;JLF;;;;;
26/11/1983;22;48;track;;;16993;;19/07/2014;JLF;;;;;
26/11/1983;22;76;track;;;26793;;19/07/2014;JLF;;;;;
26/11/1983;22;79;track;;;27843;;19/07/2014;JLF;;;;;
26/11/1983;22;80;track;;;28193;;19/07/2014;JLF;;;;;
26/11/1983;22;86;track;;;30293;;19/07/2014;JLF;;;;;
26/11/1983;22;87;track;;;30643;;19/07/2014;JLF;;;;;
26/11/1983;22;89;track;;;31343;;19/07/2014;JLF;;;;;
26/11/1983;22;103;track;;;36243;;19/07/2014;JLF;;;;;
26/11/1983;22;107;track;;;37643;;19/07/2014;JLF;;;;;
26/11/1983;22;108;track;;;37993;;19/07/2014;JLF;;;;;
26/11/1983;22;109;track;;;38343;;19/07/2014;JLF;;;;;
26/11/1983;22;110;track;;;38693;;19/07/2014;JLF;;;;;
26/11/1983;22;115;track;;;40443;;19/07/2014;JLF;;;;;
26/11/1983;22;131;track;;;46043;;19/07/2014;JLF;;;;;
26/11/1983;22;132;track;;;46393;;19/07/2014;JLF;;;;;
26/11/1983;22;142;track;;;49893;;19/07/2014;JLF;;;;;
26/11/1983;23;23;track;;;8244;;19/07/2014;JLF;;;;;
26/11/1983;23;26;track;;;9294;;19/07/2014;JLF;;;;;
26/11/1983;23;27;track;;;9644;;19/07/2014;JLF;;;;;
26/11/1983;23;34;track;;;12094;;19/07/2014;JLF;;;;;
26/11/1983;23;35;track;;;12444;;19/07/2014;JLF;;;;;
26/11/1983;23;42;track;;;14894;;19/07/2014;JLF;;;;;
26/11/1983;23;43;track;;;15244;;19/07/2014;JLF;;;;;
26/11/1983;23;44;track;;;15594;;19/07/2014;JLF;;;;;
26/11/1983;23;45;track;;;15944;;19/07/2014;JLF;;;;;
26/11/1983;23;46;track;;;16294;;19/07/2014;JLF;;;;;
26/11/1983;23;47;track;;;16644;;19/07/2014;JLF;;;;;
26/11/1983;23;75;track;;;26444;;19/07/2014;JLF;;;;;
26/11/1983;23;76;track;;;26794;;19/07/2014;JLF;;;;;
26/11/1983;23;80;track;;;28194;;19/07/2014;JLF;;;;;
26/11/1983;23;81;track;;;28544;;19/07/2014;JLF;;;;;
26/11/1983;23;82;track;;;28894;;19/07/2014;JLF;;;;;
26/11/1983;23;83;track;;;29244;;19/07/2014;JLF;;;;;
26/11/1983;23;84;track;;;29594;;19/07/2014;JLF;;;;;
26/11/1983;23;87;track;;;30644;;19/07/2014;JLF;;;;;
26/11/1983;23;88;track;;;30994;;19/07/2014;JLF;;;;;
26/11/1983;23;89;track;;;31344;;19/07/2014;JLF;;;;;
26/11/1983;23;103;track;;;36244;;19/07/2014;JLF;;;;;
26/11/1983;23;110;track;;;38694;;19/07/2014;JLF;;;;;
26/11/1983;23;111;track;;;39044;;19/07/2014;JLF;;;;;
26/11/1983;23;115;track;;;40444;;19/07/2014;JLF;;;;;
26/11/1983;23;132;track;;;46394;;19/07/2014;JLF;;;;;
26/11/1983;23;142;track;;;49894;;19/07/2014;JLF;;;;;
26/11/1983;24;22;track;;;7895;;19/07/2014;JLF;;;;;
26/11/1983;24;23;track;;;8245;;19/07/2014;JLF;;;;;
26/11/1983;24;27;track;;;9645;;19/07/2014;JLF;;;;;
26/11/1983;24;28;track;;;9995;;19/07/2014;JLF;;;;;
26/11/1983;24;31;track;;;11045;;19/07/2014;JLF;;;;;
26/11/1983;24;32;track;;;11395;;19/07/2014;JLF;;;;;
26/11/1983;24;33;track;;;11745;;19/07/2014;JLF;;;;;
26/11/1983;24;34;track;;;12095;;19/07/2014;JLF;;;;;
26/11/1983;24;35;track;;;12445;;19/07/2014;JLF;;;;;
26/11/1983;24;36;track;;;12795;;19/07/2014;JLF;;;;;
26/11/1983;24;37;track;;;13145;;19/07/2014;JLF;;;;;
26/11/1983;24;38;track;;;13495;;19/07/2014;JLF;;;;;
26/11/1983;24;39;track;;;13845;;19/07/2014;JLF;;;;;
26/11/1983;24;40;track;;;14195;;19/07/2014;JLF;;;;;
26/11/1983;24;41;track;;;14545;;19/07/2014;JLF;;;;;
26/11/1983;24;42;track;;;14895;;19/07/2014;JLF;;;;;
26/11/1983;24;47;track;;;16645;;19/07/2014;JLF;;;;;
26/11/1983;24;48;track;;;16995;;19/07/2014;JLF;;;;;
26/11/1983;24;49;track;;;17345;;19/07/2014;JLF;;;;;
26/11/1983;24;50;track;;;17695;;19/07/2014;JLF;;;;;
26/11/1983;24;51;track;;;18045;;19/07/2014;JLF;;;;;
26/11/1983;24;52;track;;;18395;;19/07/2014;JLF;;;;;
26/11/1983;24;53;track;;;18745;;19/07/2014;JLF;;;;;
26/11/1983;24;54;track;;;19095;;19/07/2014;JLF;;;;;
26/11/1983;24;55;track;;;19445;;19/07/2014;JLF;;;;;
26/11/1983;24;75;track;;;26445;;19/07/2014;JLF;;;;;
26/11/1983;24;84;track;;;29595;;19/07/2014;JLF;;;;;
26/11/1983;24;85;track;;;29945;;19/07/2014;JLF;;;;;
26/11/1983;24;86;track;;;30295;;19/07/2014;JLF;;;;;
26/11/1983;24;87;track;;;30645;;19/07/2014;JLF;;;;;
26/11/1983;24;88;track;;;30995;;19/07/2014;JLF;;;;;
26/11/1983;24;89;track;;;31345;;19/07/2014;JLF;;;;;
26/11/1983;24;103;track;;;36245;;19/07/2014;JLF;;;;;
26/11/1983;24;111;track;;;39045;;19/07/2014;JLF;;;;;
26/11/1983;24;112;track;;;39395;;19/07/2014;JLF;;;;;
26/11/1983;24;113;track;;;39745;;19/07/2014;JLF;;;;;
26/11/1983;24;115;track;;;40445;;19/07/2014;JLF;;;;;
26/11/1983;24;131;track;;;46045;;19/07/2014;JLF;;;;;
26/11/1983;24;132;track;;;46395;;19/07/2014;JLF;;;;;
26/11/1983;24;141;track;;;49545;;19/07/2014;JLF;;;;;
26/11/1983;24;142;track;;;49895;;19/07/2014;JLF;;;;;
26/11/1983;25;22;track;;;7896;;19/07/2014;JLF;;;;;
26/11/1983;25;23;track;;;8246;;19/07/2014;JLF;;;;;
26/11/1983;25;28;track;;;9996;;19/07/2014;JLF;;;;;
26/11/1983;25;29;track;;;10346;;19/07/2014;JLF;;;;;
26/11/1983;25;30;track;;;10696;;19/07/2014;JLF;;;;;
26/11/1983;25;31;track;;;11046;;19/07/2014;JLF;;;;;
26/11/1983;25;35;track;;;12446;;19/07/2014;JLF;;;;;
26/11/1983;25;36;track;;;12796;;19/07/2014;JLF;;;;;
26/11/1983;25;38;track;;;13496;;19/07/2014;JLF;;;;;
26/11/1983;25;39;track;;;13846;;19/07/2014;JLF;;;;;
26/11/1983;25;47;track;;;16646;;19/07/2014;JLF;;;;;
26/11/1983;25;48;track;;;16996;;19/07/2014;JLF;;;;;
26/11/1983;25;74;track;;;26096;;19/07/2014;JLF;;;;;
26/11/1983;25;75;track;;;26446;;19/07/2014;JLF;;;;;
26/11/1983;25;88;track;;;30996;;19/07/2014;JLF;;;;;
26/11/1983;25;89;track;;;31346;;19/07/2014;JLF;;;;;
26/11/1983;25;90;track;;;31696;;19/07/2014;JLF;;;;;
26/11/1983;25;91;track;;;32046;;19/07/2014;JLF;;;;;
26/11/1983;25;103;track;;;36246;;19/07/2014;JLF;;;;;
26/11/1983;25;113;track;;;39746;;19/07/2014;JLF;;;;;
26/11/1983;25;114;track;;;40096;;19/07/2014;JLF;;;;;
26/11/1983;25;115;track;;;40446;;19/07/2014;JLF;;;;;
26/11/1983;25;116;track;;;40796;;19/07/2014;JLF;;;;;
26/11/1983;25;117;track;;;41146;;19/07/2014;JLF;;;;;
26/11/1983;25;132;track;;;46396;;19/07/2014;JLF;;;;;
26/11/1983;25;140;track;;;49196;;19/07/2014;JLF;;;;;
26/11/1983;25;141;track;;;49546;;19/07/2014;JLF;;;;;
26/11/1983;26;22;track;;;7897;;19/07/2014;JLF;;;;;
26/11/1983;26;23;track;;;8247;;19/07/2014;JLF;;;;;
26/11/1983;26;36;track;;;12797;;19/07/2014;JLF;;;;;
26/11/1983;26;37;track;;;13147;;19/07/2014;JLF;;;;;
26/11/1983;26;48;track;;;16997;;19/07/2014;JLF;;;;;
26/11/1983;26;74;track;;;26097;;19/07/2014;JLF;;;;;
26/11/1983;26;88;track;;;30997;;19/07/2014;JLF;;;;;
26/11/1983;26;91;track;;;32047;;19/07/2014;JLF;;;;;
26/11/1983;26;92;track;;;32397;;19/07/2014;JLF;;;;;
26/11/1983;26;93;track;;;32747;;19/07/2014;JLF;;;;;
26/11/1983;26;103;track;;;36247;;19/07/2014;JLF;;;;;
26/11/1983;26;114;track;;;40097;;19/07/2014;JLF;;;;;
26/11/1983;26;115;track;;;40447;;19/07/2014;JLF;;;;;
26/11/1983;26;117;track;;;41147;;19/07/2014;JLF;;;;;
26/11/1983;26;118;track;;;41497;;19/07/2014;JLF;;;;;
26/11/1983;26;119;track;;;41847;;19/07/2014;JLF;;;;;
26/11/1983;26;120;track;;;42197;;19/07/2014;JLF;;;;;
26/11/1983;26;121;track;;;42547;;19/07/2014;JLF;;;;;
26/11/1983;26;132;track;;;46397;;19/07/2014;JLF;;;;;
26/11/1983;26;138;track;;;48497;;19/07/2014;JLF;;;;;
26/11/1983;26;139;track;;;48847;;19/07/2014;JLF;;;;;
26/11/1983;26;140;track;;;49197;;19/07/2014;JLF;;;;;
26/11/1983;27;22;track;;;7898;;19/07/2014;JLF;;;;;
26/11/1983;27;23;track;;;8248;;19/07/2014;JLF;;;;;
26/11/1983;27;37;track;;;13148;;19/07/2014;JLF;;;;;
26/11/1983;27;48;track;;;16998;;19/07/2014;JLF;;;;;
26/11/1983;27;74;track;;;26098;;19/07/2014;JLF;;;;;
26/11/1983;27;87;track;;;30648;;19/07/2014;JLF;;;;;
26/11/1983;27;88;track;;;30998;;19/07/2014;JLF;;;;;
26/11/1983;27;93;track;;;32748;;19/07/2014;JLF;;;;;
26/11/1983;27;103;track;;;36248;;19/07/2014;JLF;;;;;
26/11/1983;27;113;track;;;39748;;19/07/2014;JLF;;;;;
26/11/1983;27;114;track;;;40098;;19/07/2014;JLF;;;;;
26/11/1983;27;121;track;;;42548;;19/07/2014;JLF;;;;;
26/11/1983;27;122;track;;;42898;;19/07/2014;JLF;;;;;
26/11/1983;27;123;track;;;43248;;19/07/2014;JLF;;;;;
26/11/1983;27;124;track;;;43598;;19/07/2014;JLF;;;;;
26/11/1983;27;132;track;;;46398;;19/07/2014;JLF;;;;;
26/11/1983;27;136;track;;;47798;;19/07/2014;JLF;;;;;
26/11/1983;27;137;track;;;48148;;19/07/2014;JLF;;;;;
26/11/1983;27;138;track;;;48498;;19/07/2014;JLF;;;;;
26/11/1983;28;23;track;;;8249;;19/07/2014;JLF;;;;;
26/11/1983;28;24;track;;;8599;;19/07/2014;JLF;;;;;
26/11/1983;28;37;track;;;13149;;19/07/2014;JLF;;;;;
26/11/1983;28;38;track;;;13499;;19/07/2014;JLF;;;;;
26/11/1983;28;48;track;;;16999;;19/07/2014;JLF;;;;;
26/11/1983;28;73;track;;;25749;;19/07/2014;JLF;;;;;
26/11/1983;28;74;track;;;26099;;19/07/2014;JLF;;;;;
26/11/1983;28;80;track;;;28199;;19/07/2014;JLF;;;;;
26/11/1983;28;81;track;;;28549;;19/07/2014;JLF;;;;;
26/11/1983;28;87;track;;;30649;;19/07/2014;JLF;;;;;
26/11/1983;28;93;track;;;32749;;19/07/2014;JLF;;;;;
26/11/1983;28;94;track;;;33099;;19/07/2014;JLF;;;;;
26/11/1983;28;95;track;;;33449;;19/07/2014;JLF;;;;;
26/11/1983;28;103;track;;;36249;;19/07/2014;JLF;;;;;
26/11/1983;28;113;track;;;39749;;19/07/2014;JLF;;;;;
26/11/1983;28;124;track;;;43599;;19/07/2014;JLF;;;;;
26/11/1983;28;125;track;;;43949;;19/07/2014;JLF;;;;;
26/11/1983;28;126;track;;;44299;;19/07/2014;JLF;;;;;
26/11/1983;28;127;track;;;44649;;19/07/2014;JLF;;;;;
26/11/1983;28;132;track;;;46399;;19/07/2014;JLF;;;;;
26/11/1983;28;134;track;;;47099;;19/07/2014;JLF;;;;;
26/11/1983;28;135;track;;;47449;;19/07/2014;JLF;;;;;
26/11/1983;28;136;track;;;47799;;19/07/2014;JLF;;;;;
26/11/1983;29;24;track;;;8600;;19/07/2014;JLF;;;;;
26/11/1983;29;38;track;;;13500;;19/07/2014;JLF;;;;;
26/11/1983;29;39;track;;;13850;;19/07/2014;JLF;;;;;
26/11/1983;29;48;track;;;17000;;19/07/2014;JLF;;;;;
26/11/1983;29;73;track;;;25750;;19/07/2014;JLF;;;;;
26/11/1983;29;77;track;;;27150;;19/07/2014;JLF;;;;;
26/11/1983;29;78;track;;;27500;;19/07/2014;JLF;;;;;
26/11/1983;29;79;track;;;27850;;19/07/2014;JLF;;;;;
26/11/1983;29;80;track;;;28200;;19/07/2014;JLF;;;;;
26/11/1983;29;81;track;;;28550;;19/07/2014;JLF;;;;;
26/11/1983;29;82;track;;;28900;;19/07/2014;JLF;;;;;
26/11/1983;29;83;track;;;29250;;19/07/2014;JLF;;;;;
26/11/1983;29;87;track;;;30650;;19/07/2014;JLF;;;;;
26/11/1983;29;95;track;;;33450;;19/07/2014;JLF;;;;;
26/11/1983;29;96;track;;;33800;;19/07/2014;JLF;;;;;
26/11/1983;29;103;track;;;36250;;19/07/2014;JLF;;;;;
26/11/1983;29;113;track;;;39750;;19/07/2014;JLF;;;;;
26/11/1983;29;127;track;;;44650;;19/07/2014;JLF;;;;;
26/11/1983;29;128;track;;;45000;;19/07/2014;JLF;;;;;
26/11/1983;29;129;track;;;45350;;19/07/2014;JLF;;;;;
26/11/1983;29;130;track;;;45700;;19/07/2014;JLF;;;;;
26/11/1983;29;132;track;;;46400;;19/07/2014;JLF;;;;;
26/11/1983;29;133;track;;;46750;;19/07/2014;JLF;;;;;
26/11/1983;29;134;track;;;47100;;19/07/2014;JLF;;;;;
26/11/1983;30;24;track;;;8601;;19/07/2014;JLF;;;;;
26/11/1983;30;25;track;;;8951;;19/07/2014;JLF;;;;;
26/11/1983;30;37;track;;;13151;;19/07/2014;JLF;;;;;
26/11/1983;30;38;track;;;13501;;19/07/2014;JLF;;;;;
26/11/1983;30;39;track;;;13851;;19/07/2014;JLF;;;;;
26/11/1983;30;43;track;;;15251;;19/07/2014;JLF;;;;;
26/11/1983;30;44;track;;;15601;;19/07/2014;JLF;;;;;
26/11/1983;30;45;track;;;15951;;19/07/2014;JLF;;;;;
26/11/1983;30;48;track;;;17001;;19/07/2014;JLF;;;;;
26/11/1983;30;49;track;;;17351;;19/07/2014;JLF;;;;;
26/11/1983;30;50;track;;;17701;;19/07/2014;JLF;;;;;
26/11/1983;30;51;track;;;18051;;19/07/2014;JLF;;;;;
26/11/1983;30;52;track;;;18401;;19/07/2014;JLF;;;;;
26/11/1983;30;73;track;;;25751;;19/07/2014;JLF;;;;;
26/11/1983;30;77;track;;;27151;;19/07/2014;JLF;;;;;
26/11/1983;30;83;track;;;29251;;19/07/2014;JLF;;;;;
26/11/1983;30;84;track;;;29601;;19/07/2014;JLF;;;;;
26/11/1983;30;85;track;;;29951;;19/07/2014;JLF;;;;;
26/11/1983;30;86;track;;;30301;;19/07/2014;JLF;;;;;
26/11/1983;30;87;track;;;30651;;19/07/2014;JLF;;;;;
26/11/1983;30;96;track;;;33801;;19/07/2014;JLF;;;;;
26/11/1983;30;97;track;;;34151;;19/07/2014;JLF;;;;;
26/11/1983;30;98;track;;;34501;;19/07/2014;JLF;;;;;
26/11/1983;30;101;track;;;35551;;19/07/2014;JLF;;;;;
26/11/1983;30;102;track;;;35901;;19/07/2014;JLF;;;;;
26/11/1983;30;103;track;;;36251;;19/07/2014;JLF;;;;;
26/11/1983;30;104;track;;;36601;;19/07/2014;JLF;;;;;
26/11/1983;30;112;track;;;39401;;19/07/2014;JLF;;;;;
26/11/1983;30;113;track;;;39751;;19/07/2014;JLF;;;;;
26/11/1983;30;130;track;;;45701;;19/07/2014;JLF;;;;;
26/11/1983;30;131;track;;;46051;;19/07/2014;JLF;;;;;
26/11/1983;30;132;track;;;46401;;19/07/2014;JLF;;;;;
26/11/1983;30;133;track;;;46751;;19/07/2014;JLF;;;;;
26/11/1983;31;25;track;;;8952;;19/07/2014;JLF;;;;;
26/11/1983;31;26;track;;;9302;;19/07/2014;JLF;;;;;
26/11/1983;31;33;track;;;11752;;19/07/2014;JLF;;;;;
26/11/1983;31;34;track;;;12102;;19/07/2014;JLF;;;;;
26/11/1983;31;35;track;;;12452;;19/07/2014;JLF;;;;;
26/11/1983;31;36;track;;;12802;;19/07/2014;JLF;;;;;
26/11/1983;31;37;track;;;13152;;19/07/2014;JLF;;;;;
26/11/1983;31;39;track;;;13852;;19/07/2014;JLF;;;;;
26/11/1983;31;40;track;;;14202;;19/07/2014;JLF;;;;;
26/11/1983;31;41;track;;;14552;;19/07/2014;JLF;;;;;
26/11/1983;31;42;track;;;14902;;19/07/2014;JLF;;;;;
26/11/1983;31;43;track;;;15252;;19/07/2014;JLF;;;;;
26/11/1983;31;45;track;;;15952;;19/07/2014;JLF;;;;;
26/11/1983;31;46;track;;;16302;;19/07/2014;JLF;;;;;
26/11/1983;31;47;track;;;16652;;19/07/2014;JLF;;;;;
26/11/1983;31;48;track;;;17002;;19/07/2014;JLF;;;;;
26/11/1983;31;52;track;;;18402;;19/07/2014;JLF;;;;;
26/11/1983;31;72;track;;;25402;;19/07/2014;JLF;;;;;
26/11/1983;31;73;track;;;25752;;19/07/2014;JLF;;;;;
26/11/1983;31;76;track;;;26802;;19/07/2014;JLF;;;;;
26/11/1983;31;77;track;;;27152;;19/07/2014;JLF;;;;;
26/11/1983;31;85;track;;;29952;;19/07/2014;JLF;;;;;
26/11/1983;31;86;track;;;30302;;19/07/2014;JLF;;;;;
26/11/1983;31;98;track;;;34502;;19/07/2014;JLF;;;;;
26/11/1983;31;99;track;;;34852;;19/07/2014;JLF;;;;;
26/11/1983;31;100;track;;;35202;;19/07/2014;JLF;;;;;
26/11/1983;31;101;track;;;35552;;19/07/2014;JLF;;;;;
26/11/1983;31;104;track;;;36602;;19/07/2014;JLF;;;;;
26/11/1983;31;105;track;;;36952;;19/07/2014;JLF;;;;;
26/11/1983;31;106;track;;;37302;;19/07/2014;JLF;;;;;
26/11/1983;31;107;track;;;37652;;19/07/2014;JLF;;;;;
26/11/1983;31;112;track;;;39402;;19/07/2014;JLF;;;;;
26/11/1983;31;132;track;;;46402;;19/07/2014;JLF;;;;;
26/11/1983;32;26;track;;;9303;;19/07/2014;JLF;;;;;
26/11/1983;32;32;track;;;11403;;19/07/2014;JLF;;;;;
26/11/1983;32;33;track;;;11753;;19/07/2014;JLF;;;;;
26/11/1983;32;40;track;;;14203;;19/07/2014;JLF;;;;;
26/11/1983;32;41;track;;;14553;;19/07/2014;JLF;;;;;
26/11/1983;32;47;track;;;16653;;19/07/2014;JLF;;;;;
26/11/1983;32;52;track;;;18403;;19/07/2014;JLF;;;;;
26/11/1983;32;53;track;;;18753;;19/07/2014;JLF;;;;;
26/11/1983;32;71;track;;;25053;;19/07/2014;JLF;;;;;
26/11/1983;32;72;track;;;25403;;19/07/2014;JLF;;;;;
26/11/1983;32;75;track;;;26453;;19/07/2014;JLF;;;;;
26/11/1983;32;76;track;;;26803;;19/07/2014;JLF;;;;;
26/11/1983;32;85;track;;;29953;;19/07/2014;JLF;;;;;
26/11/1983;32;86;track;;;30303;;19/07/2014;JLF;;;;;
26/11/1983;32;100;track;;;35203;;19/07/2014;JLF;;;;;
26/11/1983;32;107;track;;;37653;;19/07/2014;JLF;;;;;
26/11/1983;32;108;track;;;38003;;19/07/2014;JLF;;;;;
26/11/1983;32;112;track;;;39403;;19/07/2014;JLF;;;;;
26/11/1983;32;132;track;;;46403;;19/07/2014;JLF;;;;;
26/11/1983;33;26;track;;;9304;;19/07/2014;JLF;;;;;
26/11/1983;33;31;track;;;11054;;19/07/2014;JLF;;;;;
26/11/1983;33;32;track;;;11404;;19/07/2014;JLF;;;;;
26/11/1983;33;40;track;;;14204;;19/07/2014;JLF;;;;;
26/11/1983;33;47;track;;;16654;;19/07/2014;JLF;;;;;
26/11/1983;33;53;track;;;18754;;19/07/2014;JLF;;;;;
26/11/1983;33;71;track;;;25054;;19/07/2014;JLF;;;;;
26/11/1983;33;75;track;;;26454;;19/07/2014;JLF;;;;;
26/11/1983;33;85;track;;;29954;;19/07/2014;JLF;;;;;
26/11/1983;33;86;track;;;30304;;19/07/2014;JLF;;;;;
26/11/1983;33;100;track;;;35204;;19/07/2014;JLF;;;;;
26/11/1983;33;108;track;;;38004;;19/07/2014;JLF;;;;;
26/11/1983;33;109;track;;;38354;;19/07/2014;JLF;;;;;
26/11/1983;33;111;track;;;39054;;19/07/2014;JLF;;;;;
26/11/1983;33;112;track;;;39404;;19/07/2014;JLF;;;;;
26/11/1983;33;132;track;;;46404;;19/07/2014;JLF;;;;;
26/11/1983;34;26;track;;;9305;;19/07/2014;JLF;;;;;
26/11/1983;34;30;track;;;10705;;19/07/2014;JLF;;;;;
26/11/1983;34;31;track;;;11055;;19/07/2014;JLF;;;;;
26/11/1983;34;40;track;;;14205;;19/07/2014;JLF;;;;;
26/11/1983;34;41;track;;;14555;;19/07/2014;JLF;;;;;
26/11/1983;34;47;track;;;16655;;19/07/2014;JLF;;;;;
26/11/1983;34;53;track;;;18755;;19/07/2014;JLF;;;;;
26/11/1983;34;70;track;;;24705;;19/07/2014;JLF;;;;;
26/11/1983;34;71;track;;;25055;;19/07/2014;JLF;;;;;
26/11/1983;34;74;track;;;26105;;19/07/2014;JLF;;;;;
26/11/1983;34;75;track;;;26455;;19/07/2014;JLF;;;;;
26/11/1983;34;85;track;;;29955;;19/07/2014;JLF;;;;;
26/11/1983;34;99;track;;;34855;;19/07/2014;JLF;;;;;
26/11/1983;34;100;track;;;35205;;19/07/2014;JLF;;;;;
26/11/1983;34;109;track;;;38355;;19/07/2014;JLF;;;;;
26/11/1983;34;110;track;;;38705;;19/07/2014;JLF;;;;;
26/11/1983;34;111;track;;;39055;;19/07/2014;JLF;;;;;
26/11/1983;34;132;track;;;46405;;19/07/2014;JLF;;;;;
26/11/1983;35;26;track;;;9306;;19/07/2014;JLF;;;;;
26/11/1983;35;27;track;;;9656;;19/07/2014;JLF;;;;;
26/11/1983;35;29;track;;;10356;;19/07/2014;JLF;;;;;
26/11/1983;35;30;track;;;10706;;19/07/2014;JLF;;;;;
26/11/1983;35;41;track;;;14556;;19/07/2014;JLF;;;;;
26/11/1983;35;47;track;;;16656;;19/07/2014;JLF;;;;;
26/11/1983;35;53;track;;;18756;;19/07/2014;JLF;;;;;
26/11/1983;35;54;track;;;19106;;19/07/2014;JLF;;;;;
26/11/1983;35;55;track;;;19456;;19/07/2014;JLF;;;;;
26/11/1983;35;71;track;;;25056;;19/07/2014;JLF;;;;;
26/11/1983;35;73;track;;;25756;;19/07/2014;JLF;;;;;
26/11/1983;35;74;track;;;26106;;19/07/2014;JLF;;;;;
26/11/1983;35;84;track;;;29606;;19/07/2014;JLF;;;;;
26/11/1983;35;85;track;;;29956;;19/07/2014;JLF;;;;;
26/11/1983;35;99;track;;;34856;;19/07/2014;JLF;;;;;
26/11/1983;35;110;track;;;38706;;19/07/2014;JLF;;;;;
26/11/1983;35;111;track;;;39056;;19/07/2014;JLF;;;;;
26/11/1983;35;131;track;;;46056;;19/07/2014;JLF;;;;;
26/11/1983;35;132;track;;;46406;;19/07/2014;JLF;;;;;
26/11/1983;36;27;track;;;9657;;19/07/2014;JLF;;;;;
26/11/1983;36;28;track;;;10007;;19/07/2014;JLF;;;;;
26/11/1983;36;29;track;;;10357;;19/07/2014;JLF;;;;;
26/11/1983;36;41;track;;;14557;;19/07/2014;JLF;;;;;
26/11/1983;36;46;track;;;16307;;19/07/2014;JLF;;;;;
26/11/1983;36;47;track;;;16657;;19/07/2014;JLF;;;;;
26/11/1983;36;55;track;;;19457;;19/07/2014;JLF;;;;;
26/11/1983;36;56;track;;;19807;;19/07/2014;JLF;;;;;
26/11/1983;36;57;track;;;20157;;19/07/2014;JLF;;;;;
26/11/1983;36;70;track;;;24707;;19/07/2014;JLF;;;;;
26/11/1983;36;71;track;;;25057;;19/07/2014;JLF;;;;;
26/11/1983;36;72;track;;;25407;;19/07/2014;JLF;;;;;
26/11/1983;36;73;track;;;25757;;19/07/2014;JLF;;;;;
26/11/1983;36;84;track;;;29607;;19/07/2014;JLF;;;;;
26/11/1983;36;99;track;;;34857;;19/07/2014;JLF;;;;;
26/11/1983;36;100;track;;;35207;;19/07/2014;JLF;;;;;
26/11/1983;36;111;track;;;39057;;19/07/2014;JLF;;;;;
26/11/1983;36;112;track;;;39407;;19/07/2014;JLF;;;;;
26/11/1983;36;131;track;;;46057;;19/07/2014;JLF;;;;;
26/11/1983;37;27;track;;;9658;;19/07/2014;JLF;;;;;
26/11/1983;37;41;track;;;14558;;19/07/2014;JLF;;;;;
26/11/1983;37;42;track;;;14908;;19/07/2014;JLF;;;;;
26/11/1983;37;46;track;;;16308;;19/07/2014;JLF;;;;;
26/11/1983;37;57;track;;;20158;;19/07/2014;JLF;;;;;
26/11/1983;37;70;track;;;24708;;19/07/2014;JLF;;;;;
26/11/1983;37;72;track;;;25408;;19/07/2014;JLF;;;;;
26/11/1983;37;73;track;;;25758;;19/07/2014;JLF;;;;;
26/11/1983;37;74;track;;;26108;;19/07/2014;JLF;;;;;
26/11/1983;37;75;track;;;26458;;19/07/2014;JLF;;;;;
26/11/1983;37;76;track;;;26808;;19/07/2014;JLF;;;;;
26/11/1983;37;84;track;;;29608;;19/07/2014;JLF;;;;;
26/11/1983;37;100;track;;;35208;;19/07/2014;JLF;;;;;
26/11/1983;37;101;track;;;35558;;19/07/2014;JLF;;;;;
26/11/1983;37;112;track;;;39408;;19/07/2014;JLF;;;;;
26/11/1983;37;113;track;;;39758;;19/07/2014;JLF;;;;;
26/11/1983;37;114;track;;;40108;;19/07/2014;JLF;;;;;
26/11/1983;37;131;track;;;46058;;19/07/2014;JLF;;;;;
26/11/1983;38;26;track;;;9309;;19/07/2014;JLF;;;;;
26/11/1983;38;27;track;;;9659;;19/07/2014;JLF;;;;;
