X;Y;DATE;CELL_ID;EVENT;VALUE;COMMENT
7;2;01/01/1923;186;bioClimate;0
8;2;01/01/1923;187;bioClimate;0
9;2;01/01/1923;188;bioClimate;0
10;2;01/01/1923;189;bioClimate;8
11;2;01/01/1923;190;bioClimate;8
12;2;01/01/1923;191;bioClimate;8
13;2;01/01/1923;192;bioClimate;8
14;2;01/01/1923;193;bioClimate;8
15;2;01/01/1923;194;bioClimate;8
16;2;01/01/1923;195;bioClimate;8
17;2;01/01/1923;196;bioClimate;8
18;2;01/01/1923;197;bioClimate;8
19;2;01/01/1923;198;bioClimate;8
20;2;01/01/1923;199;bioClimate;8
21;2;01/01/1923;200;bioClimate;8
22;2;01/01/1923;201;bioClimate;8
23;2;01/01/1923;202;bioClimate;8
24;2;01/01/1923;203;bioClimate;8
25;2;01/01/1923;204;bioClimate;8
26;2;01/01/1923;205;bioClimate;8
27;2;01/01/1923;206;bioClimate;9
28;2;01/01/1923;207;bioClimate;9
29;2;01/01/1923;208;bioClimate;0
30;2;01/01/1923;209;bioClimate;0
31;2;01/01/1923;210;bioClimate;0
32;2;01/01/1923;211;bioClimate;0
33;2;01/01/1923;212;bioClimate;0
34;2;01/01/1923;213;bioClimate;0
35;2;01/01/1923;214;bioClimate;0
36;2;01/01/1923;215;bioClimate;0
37;2;01/01/1923;216;bioClimate;0
38;2;01/01/1923;217;bioClimate;0
39;2;01/01/1923;218;bioClimate;0
40;2;01/01/1923;219;bioClimate;0
41;2;01/01/1923;220;bioClimate;0
42;2;01/01/1923;221;bioClimate;0
43;2;01/01/1923;222;bioClimate;0
44;2;01/01/1923;223;bioClimate;0
45;2;01/01/1923;224;bioClimate;0
46;2;01/01/1923;225;bioClimate;0
47;2;01/01/1923;226;bioClimate;0
48;2;01/01/1923;227;bioClimate;0
49;2;01/01/1923;228;bioClimate;0
50;2;01/01/1923;229;bioClimate;0
51;2;01/01/1923;230;bioClimate;0
52;2;01/01/1923;231;bioClimate;0
53;2;01/01/1923;232;bioClimate;0
54;2;01/01/1923;233;bioClimate;0
55;2;01/01/1923;234;bioClimate;0
56;2;01/01/1923;235;bioClimate;0
57;2;01/01/1923;236;bioClimate;0
58;2;01/01/1923;237;bioClimate;0
59;2;01/01/1923;238;bioClimate;0
60;2;01/01/1923;239;bioClimate;0
61;2;01/01/1923;240;bioClimate;0
62;2;01/01/1923;241;bioClimate;0
