DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout;
12/01/1910;11;16;road;;;1436;20130603-Ajout pour routes dans Banjul;;JLF;
12/01/1910;12;16;road;;;1437;20130603-Ajout pour routes dans Banjul;;JLF;
12/01/1910;13;16;road;;;1438;;;JLF;
12/01/1910;53;16;road;;;1478;;;JLF;
12/01/1910;54;16;road;;;1479;;;JLF;
12/01/1910;55;16;road;;;1480;;;JLF;
12/01/1910;12;17;road;;;1526;20130603-Ajout pour routes dans Banjul;;JLF;
12/01/1910;54;17;road;;;1568;;;JLF;
12/01/1910;55;17;road;;;1569;;;JLF;
12/01/1910;13;18;road;;;1616;20130530-ajout pour rejoindre Banjul;;JLF;
12/01/1910;14;18;road;;;1617;20130530-ajout pour rejoindre Banjul;;JLF;
12/01/1910;15;18;road;;;1618;20130530-ajout pour rejoindre Banjul;;JLF;
12/01/1910;16;18;road;;;1619;20130530-ajout pour rejoindre Banjul;;JLF;
12/01/1910;17;18;road;;;1620;;;JLF;
12/01/1910;55;18;road;;;1658;;;JLF;
12/01/1910;17;19;road;;;1709;;;JLF;
12/01/1910;17;20;road;;;1798;;;JLF;
12/01/1910;17;21;road;;;1887;;;JLF;
12/01/1910;16;22;road;;;1975;;;JLF;
12/01/1910;17;22;road;;;1976;;;JLF;
12/01/1910;16;23;road;;;2064;;;JLF;
12/01/1910;16;24;road;;;2153;;;JLF;
12/01/1910;17;24;road;;;2154;;;JLF;
12/01/1910;11;25;road;;;2237;;;JLF;
12/01/1910;17;25;road;;;2243;;;JLF;
12/01/1910;18;25;road;;;2244;;;JLF;
12/01/1910;10;26;road;;;2325;;;JLF;
12/01/1910;11;26;road;;;2326;;;JLF;
12/01/1910;15;26;road;;;2330;;;JLF;
12/01/1910;16;26;road;;;2331;;;JLF;
12/01/1910;17;26;road;;;2332;;;JLF;
12/01/1910;30;26;road;;;2345;;;JLF;
12/01/1910;35;26;road;;;2350;;;JLF;
12/01/1910;9;27;road;;;2413;;;JLF;
12/01/1910;10;27;road;;;2414;;;JLF;
12/01/1910;15;27;road;;;2419;;;JLF;
12/01/1910;26;27;road;;;2430;;;JLF;
12/01/1910;35;27;road;;;2439;;;JLF;
12/01/1910;15;28;road;;;2508;;;JLF;
12/01/1910;26;28;road;;;2519;;;JLF;
12/01/1910;33;28;road;;;2526;;;JLF;
12/01/1910;34;28;road;;;2527;;;JLF;
12/01/1910;35;28;road;;;2528;;;JLF;
12/01/1910;67;28;road;;;2560;JLF;;;
12/01/1910;68;28;road;;;2561;JLF;;;
12/01/1910;33;29;road;;;2615;;;JLF;
12/01/1910;66;29;road;;;2648;;;JLF;
12/01/1910;67;29;road;;;2649;JLF;;;
12/01/1910;32;30;road;;;2703;;;JLF;
12/01/1910;33;30;road;;;2704;;;JLF;
12/01/1910;65;30;road;;;2736;;;JLF;
12/01/1910;66;30;road;;;2737;;;JLF;
12/01/1910;11;31;road;;;2771;;;JLF;
12/01/1910;12;31;road;;;2772;;;JLF;
12/01/1910;32;31;road;;;2792;;;JLF;
12/01/1910;65;31;road;;;2825;;;JLF;
12/01/1910;66;31;road;;;2826;;;JLF;
12/01/1910;10;32;road;;;2859;;;JLF;
12/01/1910;11;32;road;;;2860;;;JLF;
12/01/1910;12;32;road;;;2861;;;JLF;
12/01/1910;13;32;road;;;2862;;;JLF;
12/01/1910;27;32;road;;;2876;;;JLF;
12/01/1910;28;32;road;;;2877;;;JLF;
12/01/1910;29;32;road;;;2878;;;JLF;
12/01/1910;31;32;road;;;2880;;;JLF;
12/01/1910;32;32;road;;;2881;;;JLF;
12/01/1910;65;32;road;;;2914;;;JLF;
12/01/1910;66;32;road;;;2915;;;JLF;
12/01/1910;9;33;road;;;2947;;;JLF;
12/01/1910;10;33;road;;;2948;;;JLF;
12/01/1910;13;33;road;;;2951;;;JLF;
12/01/1910;26;33;road;;;2964;;;JLF;
12/01/1910;27;33;road;;;2965;;;JLF;
12/01/1910;29;33;road;;;2967;;;JLF;
12/01/1910;30;33;road;;;2968;;;JLF;
12/01/1910;31;33;road;;;2969;;;JLF;
12/01/1910;65;33;road;;;3003;;;JLF;
12/01/1910;66;33;road;;;3004;;;JLF;
12/01/1910;9;34;road;;;3036;;;JLF;
12/01/1910;19;34;road;;;3046;;;JLF;
12/01/1910;20;34;road;;;3047;;;JLF;
12/01/1910;65;34;road;;;3092;;;JLF;
12/01/1910;66;34;road;;;3093;;;JLF;
12/01/1910;4;35;road;;;3120;20130603-Ajout pour routes dans Rufisque;;JLF;
12/01/1910;19;35;road;;;3135;;;JLF;
12/01/1910;20;35;road;;;3136;;;JLF;
12/01/1910;21;35;road;;;3137;;;JLF;
12/01/1910;22;35;road;;;3138;;;JLF;
12/01/1910;65;35;road;;;3181;;;JLF;
12/01/1910;74;35;road;;;3190;JLF;;;
12/01/1910;75;35;road;;;3191;JLF;;;
12/01/1910;65;36;road;;;3270;;;JLF;
12/01/1910;72;36;road;;;3277;JLF;;;
12/01/1910;73;36;road;;;3278;JLF;;;
12/01/1910;74;36;road;;;3279;JLF;;;
12/01/1910;75;36;road;;;3280;JLF;;;
12/01/1910;23;37;road;;;3317;;;JLF;
12/01/1910;65;37;road;;;3359;;;JLF;
12/01/1910;66;37;road;;;3360;;;JLF;
12/01/1910;72;37;road;;;3366;JLF;;;
12/01/1910;23;38;road;;;3406;;;JLF;
12/01/1910;24;38;road;;;3407;;;JLF;
12/01/1910;66;38;road;;;3449;;;JLF;
12/01/1910;70;38;road;;;3453;JLF;;;
12/01/1910;72;38;road;;;3455;JLF;;;
12/01/1910;24;39;road;;;3496;;;JLF;
12/01/1910;68;39;road;;;3540;JLF;;;
12/01/1910;69;39;road;;;3541;JLF;;;
12/01/1910;70;39;road;;;3542;JLF;;;
12/01/1910;71;39;road;;;3543;JLF;;;
12/01/1910;72;39;road;;;3544;JLF;;;
12/01/1910;19;40;road;;;3580;;;JLF;
12/01/1910;24;40;road;;;3585;;;JLF;
12/01/1910;68;40;road;;;3629;JLF;;;
12/01/1910;19;41;road;;;3669;;;JLF;
12/01/1910;23;41;road;;;3673;;;JLF;
12/01/1910;24;41;road;;;3674;;;JLF;
12/01/1910;19;42;road;;;3758;;;JLF;
12/01/1910;20;42;road;;;3759;;;JLF;
12/01/1910;21;42;road;;;3760;;;JLF;
12/01/1910;22;42;road;;;3761;;;JLF;
12/01/1910;23;42;road;;;3762;;;JLF;
12/01/1910;19;43;road;;;3847;;;JLF;
12/01/1910;20;43;road;;;3848;;;JLF;
12/01/1910;20;44;road;;;3937;;;JLF;
12/01/1910;21;44;road;;;3938;;;JLF;
12/01/1910;21;45;road;;;4027;;;JLF;
12/01/1910;20;46;road;;;4115;;;JLF;
12/01/1910;21;46;road;;;4116;;;JLF;
12/01/1910;19;47;road;;;4203;;;JLF;
12/01/1910;20;47;road;;;4204;;;JLF;
12/01/1910;18;48;road;;;4291;;;JLF;
12/01/1910;18;49;road;;;4380;;;JLF;
12/01/1910;18;50;road;;;4469;;;JLF;
12/01/1910;16;51;road;;;4556;;;JLF;
12/01/1910;17;51;road;;;4557;;;JLF;
12/01/1910;18;51;road;;;4558;;;JLF;
12/01/1910;16;52;road;;;4645;;;JLF;
12/01/1910;17;52;road;;;4646;;;JLF;
12/01/1910;18;52;road;;;4647;;;JLF;
12/01/1910;19;52;road;;;4648;;;JLF;
12/01/1910;20;52;road;;;4649;;;JLF;
12/01/1910;21;52;road;;;4650;;;JLF;
12/01/1910;22;52;road;;;4651;;;JLF;
12/01/1910;14;53;road;;;4732;20130603-Ajout pour routes dans Saint-Louis;;JLF;
12/01/1910;27;59;road;;;5279;;;JLF;
12/01/1910;27;60;road;;;5368;;;JLF;
12/01/1910;28;60;road;;;5369;;;JLF;
12/01/1910;29;60;road;;;5370;;;JLF;
12/01/1910;30;60;road;;;5371;;;JLF;
12/01/1910;31;60;road;;;5372;;;JLF;
12/01/1910;32;60;road;;;5373;;;JLF;
12/01/1910;33;60;road;;;5374;;;JLF;
12/01/1910;34;60;road;;;5375;;;JLF;
12/01/1910;35;60;road;;;5376;;;JLF;
12/01/1910;36;60;road;;;5377;;;JLF;
12/01/1910;37;60;road;;;5378;;;JLF;
12/01/1910;32;61;road;;;5462;;;JLF;
12/01/1910;36;61;road;;;5466;;;JLF;
