DATE;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT
01/01/1910;43;59;bioClimate;5;;5295;
01/01/1910;43;60;bioClimate;5;;5384;
01/01/1910;43;61;bioClimate;5;;5473;
01/01/1910;43;62;bioClimate;5;;5562;
01/01/1910;44;0;bioClimate;0;;45;
01/01/1910;44;1;bioClimate;0;;134;
01/01/1910;44;2;bioClimate;0;;223;
01/01/1910;44;3;bioClimate;0;;312;
01/01/1910;44;4;bioClimate;0;;401;
01/01/1910;44;5;bioClimate;9;;490;
01/01/1910;44;6;bioClimate;9;;579;
01/01/1910;44;7;bioClimate;9;;668;
01/01/1910;44;8;bioClimate;9;;757;
01/01/1910;44;9;bioClimate;9;;846;
01/01/1910;44;10;bioClimate;9;;935;
01/01/1910;44;11;bioClimate;9;;1024;
01/01/1910;44;12;bioClimate;9;;1113;
01/01/1910;44;13;bioClimate;9;;1202;
01/01/1910;44;14;bioClimate;9;;1291;
01/01/1910;44;15;bioClimate;0;;1380;
01/01/1910;44;16;bioClimate;0;;1469;
01/01/1910;44;17;bioClimate;9;;1558;
01/01/1910;44;18;bioClimate;9;;1647;
01/01/1910;44;19;bioClimate;7;;1736;
01/01/1910;44;20;bioClimate;7;;1825;
01/01/1910;44;21;bioClimate;7;;1914;
01/01/1910;44;22;bioClimate;7;;2003;
01/01/1910;44;23;bioClimate;7;;2092;
01/01/1910;44;24;bioClimate;7;;2181;
01/01/1910;44;25;bioClimate;7;;2270;
01/01/1910;44;26;bioClimate;7;;2359;
01/01/1910;44;27;bioClimate;7;;2448;
01/01/1910;44;28;bioClimate;7;;2537;
01/01/1910;44;29;bioClimate;6;;2626;
01/01/1910;44;30;bioClimate;6;;2715;
01/01/1910;44;31;bioClimate;6;;2804;
01/01/1910;44;32;bioClimate;6;;2893;
01/01/1910;44;33;bioClimate;6;;2982;
01/01/1910;44;34;bioClimate;6;;3071;
01/01/1910;44;35;bioClimate;6;;3160;
01/01/1910;44;36;bioClimate;6;;3249;
01/01/1910;44;37;bioClimate;6;;3338;
01/01/1910;44;38;bioClimate;6;;3427;
01/01/1910;44;39;bioClimate;6;;3516;
01/01/1910;44;40;bioClimate;6;;3605;
01/01/1910;44;41;bioClimate;6;;3694;
01/01/1910;44;42;bioClimate;6;;3783;
01/01/1910;44;43;bioClimate;6;;3872;
01/01/1910;44;44;bioClimate;6;;3961;
01/01/1910;44;45;bioClimate;5;;4050;
01/01/1910;44;46;bioClimate;5;;4139;
01/01/1910;44;47;bioClimate;5;;4228;
01/01/1910;44;48;bioClimate;5;;4317;
01/01/1910;44;49;bioClimate;5;;4406;
01/01/1910;44;50;bioClimate;5;;4495;
01/01/1910;44;51;bioClimate;5;;4584;
01/01/1910;44;52;bioClimate;5;;4673;
01/01/1910;44;53;bioClimate;5;;4762;
01/01/1910;44;54;bioClimate;5;;4851;
01/01/1910;44;55;bioClimate;5;;4940;
01/01/1910;44;56;bioClimate;5;;5029;
01/01/1910;44;57;bioClimate;5;;5118;
01/01/1910;44;58;bioClimate;5;;5207;
01/01/1910;44;59;bioClimate;5;;5296;
01/01/1910;44;60;bioClimate;5;;5385;
01/01/1910;44;61;bioClimate;5;;5474;
01/01/1910;44;62;bioClimate;5;;5563;
01/01/1910;45;0;bioClimate;0;;46;
01/01/1910;45;1;bioClimate;0;;135;
01/01/1910;45;2;bioClimate;0;;224;
01/01/1910;45;3;bioClimate;0;;313;
01/01/1910;45;4;bioClimate;0;;402;
01/01/1910;45;5;bioClimate;9;;491;
01/01/1910;45;6;bioClimate;9;;580;
01/01/1910;45;7;bioClimate;9;;669;
01/01/1910;45;8;bioClimate;9;;758;
01/01/1910;45;9;bioClimate;9;;847;
01/01/1910;45;10;bioClimate;9;;936;
01/01/1910;45;11;bioClimate;9;;1025;
01/01/1910;45;12;bioClimate;9;;1114;
01/01/1910;45;13;bioClimate;9;;1203;
01/01/1910;45;14;bioClimate;0;;1292;
01/01/1910;45;15;bioClimate;0;;1381;
01/01/1910;45;16;bioClimate;0;;1470;
01/01/1910;45;17;bioClimate;9;;1559;
01/01/1910;45;18;bioClimate;9;;1648;
01/01/1910;45;19;bioClimate;7;;1737;
01/01/1910;45;20;bioClimate;7;;1826;
01/01/1910;45;21;bioClimate;7;;1915;
01/01/1910;45;22;bioClimate;7;;2004;
01/01/1910;45;23;bioClimate;7;;2093;
01/01/1910;45;24;bioClimate;7;;2182;
01/01/1910;45;25;bioClimate;7;;2271;
01/01/1910;45;26;bioClimate;7;;2360;
01/01/1910;45;27;bioClimate;7;;2449;
01/01/1910;45;28;bioClimate;7;;2538;
01/01/1910;45;29;bioClimate;6;;2627;
01/01/1910;45;30;bioClimate;6;;2716;
01/01/1910;45;31;bioClimate;6;;2805;
01/01/1910;45;32;bioClimate;6;;2894;
01/01/1910;45;33;bioClimate;6;;2983;
01/01/1910;45;34;bioClimate;6;;3072;
01/01/1910;45;35;bioClimate;6;;3161;
01/01/1910;45;36;bioClimate;6;;3250;
01/01/1910;45;37;bioClimate;6;;3339;
01/01/1910;45;38;bioClimate;6;;3428;
01/01/1910;45;39;bioClimate;6;;3517;
01/01/1910;45;40;bioClimate;6;;3606;
01/01/1910;45;41;bioClimate;6;;3695;
01/01/1910;45;42;bioClimate;6;;3784;
01/01/1910;45;43;bioClimate;6;;3873;
01/01/1910;45;44;bioClimate;6;;3962;
01/01/1910;45;45;bioClimate;5;;4051;
01/01/1910;45;46;bioClimate;5;;4140;
01/01/1910;45;47;bioClimate;5;;4229;
01/01/1910;45;48;bioClimate;5;;4318;
01/01/1910;45;49;bioClimate;5;;4407;
01/01/1910;45;50;bioClimate;5;;4496;
01/01/1910;45;51;bioClimate;5;;4585;
01/01/1910;45;52;bioClimate;5;;4674;
01/01/1910;45;53;bioClimate;5;;4763;
01/01/1910;45;54;bioClimate;5;;4852;
01/01/1910;45;55;bioClimate;5;;4941;
01/01/1910;45;56;bioClimate;5;;5030;
01/01/1910;45;57;bioClimate;5;;5119;
01/01/1910;45;58;bioClimate;5;;5208;
01/01/1910;45;59;bioClimate;5;;5297;
01/01/1910;45;60;bioClimate;5;;5386;
01/01/1910;45;61;bioClimate;5;;5475;
01/01/1910;45;62;bioClimate;5;;5564;
01/01/1910;46;0;bioClimate;0;;47;
01/01/1910;46;1;bioClimate;0;;136;
01/01/1910;46;2;bioClimate;0;;225;
01/01/1910;46;3;bioClimate;0;;314;
01/01/1910;46;4;bioClimate;0;;403;
01/01/1910;46;5;bioClimate;9;;492;
01/01/1910;46;6;bioClimate;9;;581;
01/01/1910;46;7;bioClimate;9;;670;
01/01/1910;46;8;bioClimate;9;;759;
01/01/1910;46;9;bioClimate;9;;848;
01/01/1910;46;10;bioClimate;9;;937;
01/01/1910;46;11;bioClimate;9;;1026;
01/01/1910;46;12;bioClimate;9;;1115;
01/01/1910;46;13;bioClimate;9;;1204;
01/01/1910;46;14;bioClimate;0;;1293;
01/01/1910;46;15;bioClimate;0;;1382;
01/01/1910;46;16;bioClimate;0;;1471;
01/01/1910;46;17;bioClimate;9;;1560;
01/01/1910;46;18;bioClimate;9;;1649;
01/01/1910;46;19;bioClimate;7;;1738;
01/01/1910;46;20;bioClimate;7;;1827;
01/01/1910;46;21;bioClimate;7;;1916;
01/01/1910;46;22;bioClimate;7;;2005;
01/01/1910;46;23;bioClimate;7;;2094;
01/01/1910;46;24;bioClimate;7;;2183;
01/01/1910;46;25;bioClimate;7;;2272;
01/01/1910;46;26;bioClimate;7;;2361;
01/01/1910;46;27;bioClimate;7;;2450;
01/01/1910;46;28;bioClimate;7;;2539;
01/01/1910;46;29;bioClimate;7;;2628;
01/01/1910;46;30;bioClimate;6;;2717;
01/01/1910;46;31;bioClimate;6;;2806;
01/01/1910;46;32;bioClimate;6;;2895;
01/01/1910;46;33;bioClimate;6;;2984;
01/01/1910;46;34;bioClimate;6;;3073;
01/01/1910;46;35;bioClimate;6;;3162;
01/01/1910;46;36;bioClimate;6;;3251;
01/01/1910;46;37;bioClimate;6;;3340;
01/01/1910;46;38;bioClimate;6;;3429;
01/01/1910;46;39;bioClimate;6;;3518;
01/01/1910;46;40;bioClimate;6;;3607;
01/01/1910;46;41;bioClimate;6;;3696;
01/01/1910;46;42;bioClimate;6;;3785;
01/01/1910;46;43;bioClimate;6;;3874;
01/01/1910;46;44;bioClimate;6;;3963;
01/01/1910;46;45;bioClimate;5;;4052;
01/01/1910;46;46;bioClimate;5;;4141;
01/01/1910;46;47;bioClimate;5;;4230;
01/01/1910;46;48;bioClimate;5;;4319;
01/01/1910;46;49;bioClimate;5;;4408;
01/01/1910;46;50;bioClimate;5;;4497;
01/01/1910;46;51;bioClimate;5;;4586;
01/01/1910;46;52;bioClimate;5;;4675;
01/01/1910;46;53;bioClimate;5;;4764;
01/01/1910;46;54;bioClimate;5;;4853;
01/01/1910;46;55;bioClimate;5;;4942;
01/01/1910;46;56;bioClimate;5;;5031;
01/01/1910;46;57;bioClimate;5;;5120;
01/01/1910;46;58;bioClimate;5;;5209;
01/01/1910;46;59;bioClimate;5;;5298;
01/01/1910;46;60;bioClimate;5;;5387;
01/01/1910;46;61;bioClimate;5;;5476;
01/01/1910;46;62;bioClimate;0;;5565;
01/01/1910;47;0;bioClimate;0;;48;
01/01/1910;47;1;bioClimate;0;;137;
01/01/1910;47;2;bioClimate;0;;226;
01/01/1910;47;3;bioClimate;0;;315;
01/01/1910;47;4;bioClimate;0;;404;
01/01/1910;47;5;bioClimate;9;;493;
01/01/1910;47;6;bioClimate;9;;582;
01/01/1910;47;7;bioClimate;9;;671;
01/01/1910;47;8;bioClimate;9;;760;
01/01/1910;47;9;bioClimate;9;;849;
01/01/1910;47;10;bioClimate;9;;938;
01/01/1910;47;11;bioClimate;9;;1027;
01/01/1910;47;12;bioClimate;9;;1116;
01/01/1910;47;13;bioClimate;9;;1205;
01/01/1910;47;14;bioClimate;0;;1294;
01/01/1910;47;15;bioClimate;0;;1383;
01/01/1910;47;16;bioClimate;0;;1472;
01/01/1910;47;17;bioClimate;9;;1561;
01/01/1910;47;18;bioClimate;9;;1650;
01/01/1910;47;19;bioClimate;7;;1739;
01/01/1910;47;20;bioClimate;7;;1828;
01/01/1910;47;21;bioClimate;7;;1917;
01/01/1910;47;22;bioClimate;7;;2006;
01/01/1910;47;23;bioClimate;7;;2095;
01/01/1910;47;24;bioClimate;7;;2184;
01/01/1910;47;25;bioClimate;7;;2273;
01/01/1910;47;26;bioClimate;7;;2362;
01/01/1910;47;27;bioClimate;7;;2451;
01/01/1910;47;28;bioClimate;7;;2540;
01/01/1910;47;29;bioClimate;7;;2629;
01/01/1910;47;30;bioClimate;6;;2718;
01/01/1910;47;31;bioClimate;6;;2807;
01/01/1910;47;32;bioClimate;6;;2896;
01/01/1910;47;33;bioClimate;6;;2985;
01/01/1910;47;34;bioClimate;6;;3074;
01/01/1910;47;35;bioClimate;6;;3163;
01/01/1910;47;36;bioClimate;6;;3252;
01/01/1910;47;37;bioClimate;6;;3341;
01/01/1910;47;38;bioClimate;6;;3430;
01/01/1910;47;39;bioClimate;6;;3519;
01/01/1910;47;40;bioClimate;6;;3608;
01/01/1910;47;41;bioClimate;6;;3697;
01/01/1910;47;42;bioClimate;6;;3786;
01/01/1910;47;43;bioClimate;6;;3875;
01/01/1910;47;44;bioClimate;6;;3964;
01/01/1910;47;45;bioClimate;5;;4053;
01/01/1910;47;46;bioClimate;5;;4142;
01/01/1910;47;47;bioClimate;5;;4231;
01/01/1910;47;48;bioClimate;5;;4320;
01/01/1910;47;49;bioClimate;5;;4409;
01/01/1910;47;50;bioClimate;5;;4498;
01/01/1910;47;51;bioClimate;5;;4587;
01/01/1910;47;52;bioClimate;5;;4676;
01/01/1910;47;53;bioClimate;5;;4765;
01/01/1910;47;54;bioClimate;5;;4854;
01/01/1910;47;55;bioClimate;5;;4943;
01/01/1910;47;56;bioClimate;5;;5032;
01/01/1910;47;57;bioClimate;5;;5121;
01/01/1910;47;58;bioClimate;5;;5210;
01/01/1910;47;59;bioClimate;5;;5299;
01/01/1910;47;60;bioClimate;5;;5388;
01/01/1910;47;61;bioClimate;0;;5477;
01/01/1910;47;62;bioClimate;0;;5566;
01/01/1910;48;0;bioClimate;0;;49;
01/01/1910;48;1;bioClimate;0;;138;
01/01/1910;48;2;bioClimate;0;;227;
01/01/1910;48;3;bioClimate;0;;316;
01/01/1910;48;4;bioClimate;0;;405;
01/01/1910;48;5;bioClimate;9;;494;
01/01/1910;48;6;bioClimate;9;;583;
01/01/1910;48;7;bioClimate;9;;672;
01/01/1910;48;8;bioClimate;9;;761;
01/01/1910;48;9;bioClimate;9;;850;
01/01/1910;48;10;bioClimate;9;;939;
01/01/1910;48;11;bioClimate;9;;1028;
01/01/1910;48;12;bioClimate;9;;1117;
01/01/1910;48;13;bioClimate;9;;1206;
01/01/1910;48;14;bioClimate;0;;1295;
01/01/1910;48;15;bioClimate;0;;1384;
01/01/1910;48;16;bioClimate;0;;1473;
01/01/1910;48;17;bioClimate;0;;1562;
01/01/1910;48;18;bioClimate;9;;1651;
01/01/1910;48;19;bioClimate;7;;1740;
01/01/1910;48;20;bioClimate;7;;1829;
01/01/1910;48;21;bioClimate;7;;1918;
01/01/1910;48;22;bioClimate;7;;2007;
01/01/1910;48;23;bioClimate;7;;2096;
01/01/1910;48;24;bioClimate;7;;2185;
01/01/1910;48;25;bioClimate;7;;2274;
01/01/1910;48;26;bioClimate;7;;2363;
01/01/1910;48;27;bioClimate;7;;2452;
01/01/1910;48;28;bioClimate;7;;2541;
01/01/1910;48;29;bioClimate;7;;2630;
01/01/1910;48;30;bioClimate;6;;2719;
01/01/1910;48;31;bioClimate;6;;2808;
01/01/1910;48;32;bioClimate;6;;2897;
01/01/1910;48;33;bioClimate;6;;2986;
01/01/1910;48;34;bioClimate;6;;3075;
01/01/1910;48;35;bioClimate;6;;3164;
01/01/1910;48;36;bioClimate;6;;3253;
01/01/1910;48;37;bioClimate;6;;3342;
01/01/1910;48;38;bioClimate;6;;3431;
01/01/1910;48;39;bioClimate;6;;3520;
01/01/1910;48;40;bioClimate;6;;3609;
01/01/1910;48;41;bioClimate;6;;3698;
01/01/1910;48;42;bioClimate;6;;3787;
01/01/1910;48;43;bioClimate;6;;3876;
01/01/1910;48;44;bioClimate;6;;3965;
01/01/1910;48;45;bioClimate;5;;4054;
01/01/1910;48;46;bioClimate;5;;4143;
01/01/1910;48;47;bioClimate;5;;4232;
01/01/1910;48;48;bioClimate;5;;4321;
01/01/1910;48;49;bioClimate;5;;4410;
01/01/1910;48;50;bioClimate;5;;4499;
01/01/1910;48;51;bioClimate;5;;4588;
01/01/1910;48;52;bioClimate;5;;4677;
01/01/1910;48;53;bioClimate;5;;4766;
01/01/1910;48;54;bioClimate;5;;4855;
01/01/1910;48;55;bioClimate;5;;4944;
01/01/1910;48;56;bioClimate;5;;5033;
01/01/1910;48;57;bioClimate;5;;5122;
01/01/1910;48;58;bioClimate;5;;5211;
01/01/1910;48;59;bioClimate;5;;5300;
01/01/1910;48;60;bioClimate;5;;5389;
01/01/1910;48;61;bioClimate;0;;5478;
01/01/1910;48;62;bioClimate;0;;5567;
01/01/1910;49;0;bioClimate;0;;50;
01/01/1910;49;1;bioClimate;0;;139;
01/01/1910;49;2;bioClimate;0;;228;
01/01/1910;49;3;bioClimate;0;;317;
01/01/1910;49;4;bioClimate;0;;406;
01/01/1910;49;5;bioClimate;9;;495;
01/01/1910;49;6;bioClimate;9;;584;
01/01/1910;49;7;bioClimate;9;;673;
01/01/1910;49;8;bioClimate;9;;762;
01/01/1910;49;9;bioClimate;9;;851;
01/01/1910;49;10;bioClimate;9;;940;
01/01/1910;49;11;bioClimate;9;;1029;
01/01/1910;49;12;bioClimate;9;;1118;
01/01/1910;49;13;bioClimate;9;;1207;
01/01/1910;49;14;bioClimate;9;;1296;
01/01/1910;49;15;bioClimate;0;;1385;
01/01/1910;49;16;bioClimate;0;;1474;
01/01/1910;49;17;bioClimate;0;;1563;
01/01/1910;49;18;bioClimate;9;;1652;
01/01/1910;49;19;bioClimate;7;;1741;
01/01/1910;49;20;bioClimate;7;;1830;
01/01/1910;49;21;bioClimate;7;;1919;
01/01/1910;49;22;bioClimate;7;;2008;
01/01/1910;49;23;bioClimate;7;;2097;
01/01/1910;49;24;bioClimate;7;;2186;
01/01/1910;49;25;bioClimate;7;;2275;
01/01/1910;49;26;bioClimate;7;;2364;
01/01/1910;49;27;bioClimate;7;;2453;
01/01/1910;49;28;bioClimate;7;;2542;
01/01/1910;49;29;bioClimate;7;;2631;
01/01/1910;49;30;bioClimate;6;;2720;
01/01/1910;49;31;bioClimate;6;;2809;
01/01/1910;49;32;bioClimate;6;;2898;
01/01/1910;49;33;bioClimate;6;;2987;
01/01/1910;49;34;bioClimate;6;;3076;
01/01/1910;49;35;bioClimate;6;;3165;
01/01/1910;49;36;bioClimate;6;;3254;
01/01/1910;49;37;bioClimate;6;;3343;
01/01/1910;49;38;bioClimate;6;;3432;
01/01/1910;49;39;bioClimate;6;;3521;
01/01/1910;49;40;bioClimate;6;;3610;
01/01/1910;49;41;bioClimate;6;;3699;
01/01/1910;49;42;bioClimate;6;;3788;
01/01/1910;49;43;bioClimate;6;;3877;
01/01/1910;49;44;bioClimate;6;;3966;
01/01/1910;49;45;bioClimate;5;;4055;
01/01/1910;49;46;bioClimate;5;;4144;
01/01/1910;49;47;bioClimate;5;;4233;
01/01/1910;49;48;bioClimate;5;;4322;
01/01/1910;49;49;bioClimate;5;;4411;
01/01/1910;49;50;bioClimate;5;;4500;
01/01/1910;49;51;bioClimate;5;;4589;
01/01/1910;49;52;bioClimate;5;;4678;
01/01/1910;49;53;bioClimate;5;;4767;
01/01/1910;49;54;bioClimate;5;;4856;
01/01/1910;49;55;bioClimate;5;;4945;
01/01/1910;49;56;bioClimate;5;;5034;
01/01/1910;49;57;bioClimate;5;;5123;
01/01/1910;49;58;bioClimate;5;;5212;
01/01/1910;49;59;bioClimate;5;;5301;
01/01/1910;49;60;bioClimate;0;;5390;
01/01/1910;49;61;bioClimate;0;;5479;
01/01/1910;49;62;bioClimate;0;;5568;
01/01/1910;50;0;bioClimate;0;;51;
01/01/1910;50;1;bioClimate;0;;140;
01/01/1910;50;2;bioClimate;0;;229;
01/01/1910;50;3;bioClimate;0;;318;
01/01/1910;50;4;bioClimate;0;;407;
01/01/1910;50;5;bioClimate;9;;496;
01/01/1910;50;6;bioClimate;9;;585;
01/01/1910;50;7;bioClimate;9;;674;
01/01/1910;50;8;bioClimate;9;;763;
01/01/1910;50;9;bioClimate;9;;852;
01/01/1910;50;10;bioClimate;9;;941;
01/01/1910;50;11;bioClimate;9;;1030;
01/01/1910;50;12;bioClimate;9;;1119;
01/01/1910;50;13;bioClimate;9;;1208;
01/01/1910;50;14;bioClimate;9;;1297;
01/01/1910;50;15;bioClimate;0;;1386;
01/01/1910;50;16;bioClimate;0;;1475;
01/01/1910;50;17;bioClimate;0;;1564;
01/01/1910;50;18;bioClimate;7;;1653;
01/01/1910;50;19;bioClimate;7;;1742;
01/01/1910;50;20;bioClimate;7;;1831;
01/01/1910;50;21;bioClimate;7;;1920;
01/01/1910;50;22;bioClimate;7;;2009;
01/01/1910;50;23;bioClimate;7;;2098;
01/01/1910;50;24;bioClimate;7;;2187;
01/01/1910;50;25;bioClimate;7;;2276;
01/01/1910;50;26;bioClimate;7;;2365;
01/01/1910;50;27;bioClimate;7;;2454;
01/01/1910;50;28;bioClimate;7;;2543;
01/01/1910;50;29;bioClimate;7;;2632;
01/01/1910;50;30;bioClimate;6;;2721;
01/01/1910;50;31;bioClimate;6;;2810;
01/01/1910;50;32;bioClimate;6;;2899;
01/01/1910;50;33;bioClimate;6;;2988;
01/01/1910;50;34;bioClimate;6;;3077;
01/01/1910;50;35;bioClimate;6;;3166;
01/01/1910;50;36;bioClimate;6;;3255;
01/01/1910;50;37;bioClimate;6;;3344;
01/01/1910;50;38;bioClimate;6;;3433;
01/01/1910;50;39;bioClimate;6;;3522;
01/01/1910;50;40;bioClimate;6;;3611;
01/01/1910;50;41;bioClimate;6;;3700;
01/01/1910;50;42;bioClimate;6;;3789;
01/01/1910;50;43;bioClimate;6;;3878;
01/01/1910;50;44;bioClimate;6;;3967;
01/01/1910;50;45;bioClimate;5;;4056;
01/01/1910;50;46;bioClimate;5;;4145;
01/01/1910;50;47;bioClimate;5;;4234;
01/01/1910;50;48;bioClimate;5;;4323;
01/01/1910;50;49;bioClimate;5;;4412;
01/01/1910;50;50;bioClimate;5;;4501;
01/01/1910;50;51;bioClimate;5;;4590;
01/01/1910;50;52;bioClimate;5;;4679;
01/01/1910;50;53;bioClimate;5;;4768;
01/01/1910;50;54;bioClimate;5;;4857;
01/01/1910;50;55;bioClimate;5;;4946;
01/01/1910;50;56;bioClimate;5;;5035;
01/01/1910;50;57;bioClimate;5;;5124;
01/01/1910;50;58;bioClimate;5;;5213;
01/01/1910;50;59;bioClimate;0;;5302;
01/01/1910;50;60;bioClimate;0;;5391;
01/01/1910;50;61;bioClimate;0;;5480;
01/01/1910;50;62;bioClimate;0;;5569;
01/01/1910;51;0;bioClimate;0;;52;
01/01/1910;51;1;bioClimate;0;;141;
01/01/1910;51;2;bioClimate;0;;230;
01/01/1910;51;3;bioClimate;0;;319;
01/01/1910;51;4;bioClimate;0;;408;
01/01/1910;51;5;bioClimate;9;;497;
01/01/1910;51;6;bioClimate;9;;586;
01/01/1910;51;7;bioClimate;9;;675;
01/01/1910;51;8;bioClimate;9;;764;
01/01/1910;51;9;bioClimate;9;;853;
01/01/1910;51;10;bioClimate;9;;942;
01/01/1910;51;11;bioClimate;9;;1031;
01/01/1910;51;12;bioClimate;9;;1120;
01/01/1910;51;13;bioClimate;9;;1209;
01/01/1910;51;14;bioClimate;9;;1298;
01/01/1910;51;15;bioClimate;0;;1387;
01/01/1910;51;16;bioClimate;0;;1476;
01/01/1910;51;17;bioClimate;0;;1565;
01/01/1910;51;18;bioClimate;7;;1654;
01/01/1910;51;19;bioClimate;7;;1743;
01/01/1910;51;20;bioClimate;7;;1832;
01/01/1910;51;21;bioClimate;7;;1921;
01/01/1910;51;22;bioClimate;7;;2010;
01/01/1910;51;23;bioClimate;7;;2099;
01/01/1910;51;24;bioClimate;7;;2188;
01/01/1910;51;25;bioClimate;7;;2277;
01/01/1910;51;26;bioClimate;7;;2366;
01/01/1910;51;27;bioClimate;7;;2455;
01/01/1910;51;28;bioClimate;7;;2544;
01/01/1910;51;29;bioClimate;7;;2633;
01/01/1910;51;30;bioClimate;7;;2722;
01/01/1910;51;31;bioClimate;6;;2811;
01/01/1910;51;32;bioClimate;6;;2900;
01/01/1910;51;33;bioClimate;6;;2989;
01/01/1910;51;34;bioClimate;6;;3078;
01/01/1910;51;35;bioClimate;6;;3167;
01/01/1910;51;36;bioClimate;6;;3256;
01/01/1910;51;37;bioClimate;6;;3345;
01/01/1910;51;38;bioClimate;6;;3434;
01/01/1910;51;39;bioClimate;6;;3523;
01/01/1910;51;40;bioClimate;6;;3612;
01/01/1910;51;41;bioClimate;6;;3701;
01/01/1910;51;42;bioClimate;6;;3790;
01/01/1910;51;43;bioClimate;6;;3879;
01/01/1910;51;44;bioClimate;6;;3968;
01/01/1910;51;45;bioClimate;5;;4057;
01/01/1910;51;46;bioClimate;5;;4146;
01/01/1910;51;47;bioClimate;5;;4235;
01/01/1910;51;48;bioClimate;5;;4324;
01/01/1910;51;49;bioClimate;5;;4413;
01/01/1910;51;50;bioClimate;5;;4502;
01/01/1910;51;51;bioClimate;5;;4591;
01/01/1910;51;52;bioClimate;5;;4680;
01/01/1910;51;53;bioClimate;5;;4769;
01/01/1910;51;54;bioClimate;5;;4858;
01/01/1910;51;55;bioClimate;5;;4947;
01/01/1910;51;56;bioClimate;5;;5036;
01/01/1910;51;57;bioClimate;0;;5125;
01/01/1910;51;58;bioClimate;0;;5214;
01/01/1910;51;59;bioClimate;0;;5303;
01/01/1910;51;60;bioClimate;0;;5392;
01/01/1910;51;61;bioClimate;0;;5481;
01/01/1910;51;62;bioClimate;0;;5570;
01/01/1910;52;0;bioClimate;0;;53;
01/01/1910;52;1;bioClimate;0;;142;
01/01/1910;52;2;bioClimate;0;;231;
01/01/1910;52;3;bioClimate;0;;320;
01/01/1910;52;4;bioClimate;0;;409;
01/01/1910;52;5;bioClimate;9;;498;
01/01/1910;52;6;bioClimate;9;;587;
01/01/1910;52;7;bioClimate;9;;676;
01/01/1910;52;8;bioClimate;9;;765;
01/01/1910;52;9;bioClimate;9;;854;
01/01/1910;52;10;bioClimate;9;;943;
01/01/1910;52;11;bioClimate;9;;1032;
01/01/1910;52;12;bioClimate;9;;1121;
01/01/1910;52;13;bioClimate;9;;1210;
01/01/1910;52;14;bioClimate;9;;1299;
01/01/1910;52;15;bioClimate;0;;1388;
01/01/1910;52;16;bioClimate;0;;1477;
01/01/1910;52;17;bioClimate;7;;1566;
01/01/1910;52;18;bioClimate;7;;1655;
01/01/1910;52;19;bioClimate;7;;1744;
01/01/1910;52;20;bioClimate;7;;1833;
01/01/1910;52;21;bioClimate;7;;1922;
01/01/1910;52;22;bioClimate;7;;2011;
01/01/1910;52;23;bioClimate;7;;2100;
01/01/1910;52;24;bioClimate;7;;2189;
01/01/1910;52;25;bioClimate;7;;2278;
01/01/1910;52;26;bioClimate;7;;2367;
01/01/1910;52;27;bioClimate;7;;2456;
01/01/1910;52;28;bioClimate;7;;2545;
01/01/1910;52;29;bioClimate;7;;2634;
01/01/1910;52;30;bioClimate;7;;2723;
01/01/1910;52;31;bioClimate;6;;2812;
01/01/1910;52;32;bioClimate;6;;2901;
01/01/1910;52;33;bioClimate;6;;2990;
01/01/1910;52;34;bioClimate;6;;3079;
01/01/1910;52;35;bioClimate;6;;3168;
01/01/1910;52;36;bioClimate;6;;3257;
01/01/1910;52;37;bioClimate;6;;3346;
01/01/1910;52;38;bioClimate;6;;3435;
01/01/1910;52;39;bioClimate;6;;3524;
01/01/1910;52;40;bioClimate;6;;3613;
01/01/1910;52;41;bioClimate;6;;3702;
01/01/1910;52;42;bioClimate;6;;3791;
01/01/1910;52;43;bioClimate;6;;3880;
01/01/1910;52;44;bioClimate;6;;3969;
01/01/1910;52;45;bioClimate;6;;4058;
01/01/1910;52;46;bioClimate;5;;4147;
01/01/1910;52;47;bioClimate;5;;4236;
01/01/1910;52;48;bioClimate;5;;4325;
01/01/1910;52;49;bioClimate;5;;4414;
01/01/1910;52;50;bioClimate;5;;4503;
01/01/1910;52;51;bioClimate;5;;4592;
01/01/1910;52;52;bioClimate;5;;4681;
01/01/1910;52;53;bioClimate;5;;4770;
01/01/1910;52;54;bioClimate;5;;4859;
01/01/1910;52;55;bioClimate;5;;4948;
01/01/1910;52;56;bioClimate;0;;5037;
01/01/1910;52;57;bioClimate;0;;5126;
01/01/1910;52;58;bioClimate;0;;5215;
01/01/1910;52;59;bioClimate;0;;5304;
01/01/1910;52;60;bioClimate;0;;5393;
01/01/1910;52;61;bioClimate;0;;5482;
01/01/1910;52;62;bioClimate;0;;5571;
01/01/1910;53;0;bioClimate;0;;54;
01/01/1910;53;1;bioClimate;0;;143;
01/01/1910;53;2;bioClimate;0;;232;
01/01/1910;53;3;bioClimate;0;;321;
01/01/1910;53;4;bioClimate;0;;410;
01/01/1910;53;5;bioClimate;9;;499;
01/01/1910;53;6;bioClimate;9;;588;
01/01/1910;53;7;bioClimate;9;;677;
01/01/1910;53;8;bioClimate;9;;766;
01/01/1910;53;9;bioClimate;9;;855;
01/01/1910;53;10;bioClimate;9;;944;
01/01/1910;53;11;bioClimate;9;;1033;
01/01/1910;53;12;bioClimate;9;;1122;
01/01/1910;53;13;bioClimate;9;;1211;
01/01/1910;53;14;bioClimate;9;;1300;
