0	0	0	0	0	0	0	0	0	24	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	24	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	24	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	24	24	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	24	8	8	8	8	8	8	8	8	8	8	8	8	8	8	24	24	24	24	0	0	0	0	0	0	0	0	0
24	24	24	24	24	24	24	24	24	24	24	24	24	24	8	8	8	8	8	8	8	8	8	24	24	24	24	24	24	24	24	24	24	24	24	24	0
0	0	0	0	0	0	0	0	0	0	0	0	0	24	8	8	8	8	8	8	8	24	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	24	8	8	8	8	8	24	24	24	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	24	8	24	24	30	24	24	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	24	24	24	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
